True Strain,True Stress (MPa),Lower Bound (MPa),Upper Bound (MPa)
-0.00038621357086070874,2.084236550762542,2.084236550762542,2.084236550762542
-0.0002046412799408366,0.6429118968368718,-0.8608270878890386,2.1466508815627825
-2.310195153269507e-05,0.5758889098217925,-0.852731962769479,2.0045097824130638
0.0001584044263293061,14.569003452427975,-3.8146803218146745,32.952687226670626
0.0003398778656046868,26.46278884099298,8.3586354422203,44.56694223976566
0.0005213183782461243,42.0134256521424,24.160061898734188,59.86678940555062
0.0007027259761999017,58.39122090778703,40.486080408116464,76.2963614074576
0.0008841006714058019,73.50981387198894,56.349224322068,90.67040342190988
0.0010654424757968906,85.36280657025442,67.92038319135841,102.80522994915044
0.0012467514013004082,102.22028916105872,85.56321475226471,118.8773635698527
0.001428027459836443,116.88970104597207,99.72936437394668,134.05003771799747
0.001609270663318824,126.34956052002974,106.89235960822569,145.80676143183382
0.0017904810236549036,137.71080350597396,122.66134401105245,152.76026300089546
0.0019716585527453406,150.11416557683415,139.85282646531735,160.37550468835096
0.0021528032624849908,161.71181821394615,151.1605195128105,172.2631169150818
0.0023339151647615835,176.40919549366455,157.74429816698466,195.07409282034445
0.00251499427145661,190.39235630024828,176.7064744423637,204.07823815813285
0.0026960405944451097,202.78701231649438,190.20334114322307,215.37068348976567
0.0028770541455956735,214.30910113326328,201.86123089357687,226.75697137294966
0.0030580349367702255,228.97915716691332,212.69972988246317,245.2585844513635
0.003238982979824916,243.7434334851008,228.86088845737012,258.6259785128315
0.003419898286608796,257.14425604156656,238.47152340525412,275.81698867787895
0.0036007808689647084,264.8666759517052,246.5097060271661,283.22364587624435
0.0037816307387290695,274.03014562811455,258.3577649010577,289.7025263551714
0.003962447907731655,286.54829011866195,277.16646159756516,295.93011863975875
0.004143232387796488,291.3813652743771,282.48274992905164,300.2799806197026
0.004323984190740516,294.90331517210404,285.9789827783553,303.82764756585277
0.004504703328374501,299.4112356342073,293.8715902955256,304.9508809728889
0.004685389812502803,304.2632478564636,300.4514030858862,308.075092627041
0.004866043654923385,306.88271956720024,302.7694466246343,310.9959925097661
0.005046664867427596,308.93288611242514,305.455369028774,312.41040319607623
0.0052272534618010595,311.2623028187185,308.489803120811,314.03480251662603
0.005407809449822352,312.84648877189665,310.36706326414514,315.32591427964815
0.0055883328432638915,314.0120457742392,311.8940113686601,316.1300801798184
0.005768823653891724,315.19417727037154,312.9000056211288,317.48834891961434
0.005949281893465301,316.183513312266,313.90470983035993,318.462316794172
0.006129707573738375,317.130161090302,314.798391377981,319.4619308026231
0.0063101007064576735,317.8895680238375,315.4815079909034,320.29762805677166
0.006490461303363788,318.7795634211142,316.39647236020267,321.16265448202563
0.006670789376190961,319.4690999816177,317.1391282945869,321.79907166864854
0.006851084936667085,320.15330436852616,317.87902610690594,322.4275826301464
0.0070313479965134935,320.7168511176853,318.42108117550794,323.01262105986257
0.00721157856744584,321.2627776165403,319.10720506609647,323.41835016698406
0.007391776661172786,321.70801494878094,319.6238645118657,323.79216538569614
0.007571942289396881,322.1391903939703,320.0016117758402,324.2767690121004
0.007752075463814357,322.61096524068074,320.4519289805667,324.77000150079476
0.007932176196114901,322.982059815466,320.8162764042113,325.1478432267207
0.008112244497982547,323.2700183922259,321.07948931669796,325.4605474677538
0.008292280381094357,323.58046043590883,321.48014542147337,325.6807754503443
0.00847228385712131,323.8602878556069,321.70834497682324,326.0122307343905
0.008652254937728083,324.20188480704155,321.9475198817636,326.4562497323196
0.008832193634573054,324.51439036917117,322.26466191792457,326.76411882041776
