True Strain,True Stress (MPa),Lower Bound (MPa),Upper Bound (MPa)
0.020541435008883047,379.8958972431495,368.7131600787141,391.0786344075848
0.020618170354652358,380.1247648156868,368.99126759080133,391.2582620405722
0.020694899812559963,379.7517021214448,369.359187311993,390.1442169308965
0.02077162338350978,380.0111347571341,369.2644939455656,390.7577755687026
0.020848341068404632,380.2787556347606,369.1828209910844,391.37469027843684
0.0209250528681478,380.56014248726814,369.12299960255945,391.99728537197683
0.021001758783642355,380.8602446445059,369.0926839803133,392.6278053086985
0.021078458815790506,381.17271580616364,369.1171935915704,393.22823802075686
0.021155152965495125,381.2109519652042,369.33771229136323,393.0841916390451
0.021231841233658004,381.24696611472814,369.5542731522153,392.93965907724106
0.0213085236211816,381.26590329680175,369.7437235170262,392.78808307657727
0.02138520012896729,381.27041068506884,369.9103974747536,392.630423895384
0.021461870757916897,381.2462769084661,370.0336666449014,392.4588871720307
0.021538535508932043,381.2218374519003,370.15493741142825,392.2887374923724
0.021615194382913483,381.1973897666507,370.27461990043673,392.12015963286467
0.021691847380762633,381.15919114738915,370.3731188375936,391.9452634571847
0.02176849450337984,381.21186654147294,370.39661669331525,392.0271163896306
0.021845135751666106,381.88455889169967,369.96656358255615,393.8025542008432
0.02192177112652136,381.1314584073421,370.8370180134529,391.42589880123126
0.02199840062884619,381.0413016750101,371.29141277199454,390.79119057802563
0.022075024259540117,381.5084104610101,371.33763257824904,391.6791883437711
0.022151642019503093,381.96359128223753,371.36412588639837,392.5630566780767
0.022228253909634878,382.33006397531557,371.2502228188866,393.4099051317446
0.022304859930834364,382.6819051520494,371.1469764954033,394.21683380869547
0.022381460084001107,382.2676793494222,371.6044395373211,392.9309191615233
0.022458054370033585,382.6758029080826,371.5195140022208,393.83209181394443
0.022534642789830948,382.78740218970836,371.67580730101434,393.8989970784024
0.022611225344291257,382.7161452473016,371.7590556767455,393.67323481785775
0.02268780203431303,382.88151468389935,371.65869026964225,394.10433909815646
0.022764372860794576,383.0502017179426,371.56345614564697,394.53694729023823
0.022840937824633343,383.2200008525754,371.4698503694072,394.97015133574365
0.022917496926727437,383.38982149651326,371.37615281387446,395.4034901791521
0.022994050167973897,383.4117938758501,371.4926809044435,395.3309068472567
0.02307059754927043,383.3899901730726,371.9092223192436,394.8707580269016
0.02314713907151365,383.39734522525885,372.30790721599743,394.4867832345202
0.023223674735600632,383.8219916670295,372.4692309456469,395.17475238841206
0.023300204542428243,384.2484056804204,372.6327728653031,395.86403849553767
0.023376728492892487,384.61262748533113,372.69755024119615,396.52770472946617
