"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,1) Waveform)","Total Cycle Count(8800 (0,3) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (N)","Rotation(8800 (0,3):Rotary Position Encoder) (deg)","Torque(8800 (0,3):Torque) (N·m)",
0,0,1,1,1,0,0,-3.74996034090486,-2.3354310542345,0,0.879307743161917,
0.1,0.1,1,1,1,0,0,-3.75003894453126,-2.68085859715939,0,0.884543638676405,
0.2,0.2,1,1,1,0,0,-3.74995885078872,-4.33519016951323,0,0.88464142754674,
0.3,0.3,1,1,1,0,0,-3.7502348948037,-5.93271106481552,0,0.897789839655161,
0.4,0.4,1,1,1,0,0,-3.75091140753137,-6.4843101426959,0,0.895694363862276,
0.5,0.5,1,1,1,0,0,-3.75211095102427,-6.52603339403868,0,0.894197728484869,
0.6,0.6,1,1,1,0,0,-3.75212771483085,-5.2842078730464,0,0.891684554517269,
0.7,0.7,1,1,1,0,0,-3.75235495754224,-5.69045078009367,0,0.893107615411282,
0.8,0.8,1,1,1,0,0,-3.75236874111654,-6.17832411080599,0,0.888131093233824,
0.9,0.9,1,1,1,0,0,-3.75252259560802,-6.54796604067087,0,0.896902289241552,
1,1,1,1,1,0,0,-3.75814256863096,-8.17978288978338,0,0.8913679048419,
1.1,1.1,1,1,1,0,0,-3.76368319296943,-7.50056933611631,0,0.887545291334391,
1.2,1.2,1,1,1,0,0,-3.76478923167452,-7.54375942051411,0,0.885888934135437,
1.3,1.3,1,1,1,0,0,-3.76521652247774,-7.54846259951591,0,0.884945970028639,
1.4,1.4,1,1,1,0,0,-3.76535882856913,-7.30189494788647,0,0.884814653545618,
1.5,1.5,1,1,1,0,0,-3.76644773093862,-7.43099953979254,0,0.881380401551723,
1.6,1.6,1,1,1,0,0,-3.76705234556252,-7.38990493118763,0,0.889303628355265,
1.7,1.7,1,1,1,0,0,-3.76820457786797,-7.52669293433428,0,0.879307277500629,
1.8,1.8,1,1,1,0,0,-3.76894218535739,-7.64129217714071,0,0.888290349394083,
1.9,1.9,1,1,1,0,0,-3.77033469889045,-7.65749718993902,0,0.879537779837847,
2,2,1,1,1,0,0,-3.77083500538454,-7.28778541088104,0,0.884032808244228,
2.1,2.1,1,1,1,0,0,-3.77170970355886,-7.53740314394236,0,0.877651385962963,
2.2,2.2,1,1,1,0,0,-3.77269616044371,-7.57339876145124,0,0.882183201611042,
2.3,2.3,1,1,1,0,0,-3.77364685454118,-7.58764799684286,0,0.878446269780397,
2.4,2.4,1,1,1,0,0,-3.77488625864083,-7.57088419049978,0,0.879750121384859,
2.5,2.5,1,1,1,0,0,-3.77544803242571,-7.91295897215605,0,0.87890075519681,
2.6,2.6,1,1,1,0,0,-3.77648366314318,-7.66278244554996,0,0.876531936228275,
2.7,2.7,1,1,1,0,0,-3.77735277338198,-7.59516842663288,0,0.877251848578453,
2.8,2.8,1,1,1,0,0,-3.77808255776166,-7.93887302279472,0,0.87442435324192,
2.9,2.9,1,1,1,0,0,-3.77921020315079,-7.98874534666538,0,0.876123551279306,
3,3,1,1,1,0,0,-3.78048648762491,-8.26073810458183,0,0.87518198415637,
3.1,3.1,1,1,1,0,0,-3.78081170547252,-8.35065729916096,0,0.875719357281923,
3.2,3.2,1,1,1,0,0,-3.7819993280363,-8.63564200699329,0,0.87745301425457,
3.3,3.3,1,1,1,0,0,-3.78333521715603,-8.65738838911057,0,0.877251382917166,
3.4,3.4,1,1,1,0,0,-3.78412125342001,-8.60660802572966,0,0.871652737259865,
3.5,3.5,1,1,1,0,0,-3.78554096157263,-8.5439532995224,0,0.87552098557353,
3.6,3.6,1,1,1,0,0,-3.78613812561583,-8.29482451081276,0,0.872008502483368,
3.7,3.7,1,1,1,0,0,-3.78696066972525,-8.63026361912489,0,0.875003635883331,
3.8,3.8,1,1,1,0,0,-3.78824924765753,-8.52565281093121,0,0.868796836584806,
3.9,3.9,1,1,1,0,0,-3.78883449077161,-8.58204439282417,0,0.868209637701511,
4,4,1,1,1,0,0,-3.7896652305198,-8.58402345329523,0,0.874272082000971,
4.1,4.1,1,1,1,0,0,-3.79122649970574,-8.51526856422424,0,0.868590548634529,
4.2,4.2,1,1,1,0,0,-3.791526758108,-8.40714201331139,0,0.86977006867528,
4.3,4.3,1,1,1,0,0,-3.79299228733193,-8.75236000865698,0,0.8689328096807,
4.4,4.4,1,1,1,0,0,-3.79359615689777,-8.51391814649105,0,0.869299285113811,
4.5,4.5,1,1,1,0,0,-3.79412701077273,-8.73103272169828,0,0.870632473379374,
4.6,4.6,1,1,1,0,0,-3.79611110041347,-8.6022075265646,0,0.871419440954924,
4.7,4.7,1,1,1,0,0,-3.79673210631492,-8.64153262227774,0,0.871119555085897,
4.8,4.8,1,1,1,0,0,-3.79801360619553,-8.45892354846001,0,0.864052679389715,
4.9,4.9,1,1,1,0,0,-3.79894381119608,-8.55696853250265,0,0.874564982950687,
5,5,1,1,1,0,0,-3.80002191022355,-8.34604725241661,0,0.869711861014366,
5.1,5.1,1,1,1,0,0,-3.80088282482357,-8.69964715093374,0,0.868625938892365,
5.2,5.2,1,1,1,0,0,-3.80171132939755,-8.35147220641375,0,0.87147019803524,
5.3,5.3,1,1,1,0,0,-3.80292428393571,-8.22993461042643,0,0.867331866174936,
5.4,5.4,1,1,1,0,0,-3.80401877424072,-8.1583159044385,0,0.864475034177303,
5.5,5.5,1,1,1,0,0,-3.80491582415715,-8.29903874546289,0,0.864749774336815,
5.6,5.6,1,1,1,0,0,-3.80614852273417,-8.31310171633959,0,0.868135131895542,
5.7,5.7,1,1,1,0,0,-3.80647746587213,-8.33182130008936,0,0.867463182657957,
5.8,5.8,1,1,1,0,0,-3.80784800019212,-8.29433556646109,0,0.865348614752293,
5.9,5.9,1,1,1,0,0,-3.80868134764355,-8.04997980594635,0,0.86553068831563,
6,6,1,1,1,0,0,-3.80995092659504,-8.36194958537817,0,0.864633359014988,
6.1,6.1,1,1,1,0,0,-3.81084499627919,-7.98285473138094,0,0.868412666022778,
6.2,6.2,1,1,1,0,0,-3.81161836655598,-8.25603492558002,0,0.863480847328901,
6.3,6.3,1,1,1,0,0,-3.81279593083581,-8.03775619715452,0,0.860332977026701,
6.4,6.4,1,1,1,0,0,-3.81338676188541,-8.16506799310446,0,0.858504790812731,
6.5,6.5,1,1,1,0,0,-3.81474574780532,-8.19063279777765,0,0.862180255353451,
6.6,6.6,1,1,1,0,0,-3.81628503777819,-8.18872358649969,0,0.861294101923704,
6.7,6.7,1,1,1,0,0,-3.81660392263221,-8.31836368888617,0,0.860112253576517,
6.8,6.8,1,1,1,0,0,-3.8181752501021,-8.2037877291441,0,0.854604877531528,
6.9,6.9,1,1,1,0,0,-3.82310343670693,-8.04788433015347,0,0.856854487210512,
7,7,1,1,1,0,0,-3.82571076742332,-8.64388421177864,0,0.852692872285843,
7.1,7.1,1,1,1,0,0,-3.82640702418985,-6.48112036287785,0,0.847810879349709,
7.2,7.2,1,1,1,0,0,-3.82626173786618,-5.08029479533434,0,0.84782438352704,
7.3,7.3,1,1,1,0,0,-3.82647705964844,-5.37997111678123,0,0.844681169837713,
7.4,7.4,1,1,1,0,0,-3.82645806066766,-5.726283416152,0,0.850071664899588,
7.5,7.5,1,1,1,0,0,-3.82631798975047,-6.0465419664979,0,0.849239528179169,
7.6,7.6,1,1,1,0,0,-3.8262948929503,-7.75104854255915,0,0.850348267704248,
7.7,7.7,1,1,1,0,0,-3.82982833084786,-8.64118337631226,0,0.849198549985886,
7.8,7.8,1,1,1,0,0,-3.82989240584189,-8.51042568683624,0,0.851254444569349,
7.9,7.9,1,1,1,0,0,-3.83130429088477,-8.91804229468107,0,0.85334898903966,
8,8,1,1,1,0,0,-3.83261484803012,-8.58998391777277,0,0.848096795380116,
8.1,8.1,1,1,1,0,0,-3.83340758981673,-8.51959921419621,0,0.850744545459747,
8.2,8.2,1,1,1,0,0,-3.83456615511577,-8.73534008860588,0,0.843830872327089,
8.3,8.3,1,1,1,0,0,-3.83555223947158,-8.77571292221546,0,0.848188530653715,
8.4,8.4,1,1,1,0,0,-3.83650740391748,-8.88761132955551,0,0.840655528008938,
8.5,8.5,1,1,1,0,0,-3.83752031036381,-9.2316884547472,0,0.85139786824584,
8.6,8.6,1,1,1,0,0,-3.83830560156972,-8.97638965398073,0,0.844447873532772,
8.7,8.7,1,1,1,0,0,-3.8389333129938,-9.24323685467243,0,0.845089554786682,
8.8,8.8,1,1,1,0,0,-3.83995553266601,-9.22237522900105,0,0.843328423798084,
8.9,8.9,1,1,1,0,0,-3.84139871014784,-9.07671637833118,0,0.84439804777503,
9,9,1,1,1,0,0,-3.84164048149159,-9.09331720322371,0,0.841720029711723,
9.1,9.1,1,1,1,0,0,-3.84316002742561,-9.34964045882225,0,0.844775233417749,
9.2,9.2,1,1,1,0,0,-3.84390732066994,-9.40619502216578,0,0.846329145133495,
9.3,9.3,1,1,1,0,0,-3.84471459108892,-9.43385530263186,0,0.842719804495573,
9.4,9.4,1,1,1,0,0,-3.84602328558909,-9.43518243730068,0,0.844577327370644,
9.5,9.5,1,1,1,0,0,-3.84660182318054,-9.20996535569429,0,0.837819185107946,
9.6,9.6,1,1,1,0,0,-3.84774436973108,-9.43101476877928,0,0.841356348246336,
9.7,9.7,1,1,1,0,0,-3.84812732957912,-9.31739341467619,0,0.84375636652112,
9.8,9.8,1,1,1,0,0,-3.84852630817567,-9.34868585318327,0,0.835934653878212,
9.9,9.9,1,1,1,0,0,-3.85065940943043,-9.32854600250721,0,0.837042927742004,
10,10,1,1,1,0,0,-3.85072646465674,-9.27955843508244,0,0.841191504150629,
10.1,10.1,1,1,1,0,0,-3.85179599551641,-9.52715054154396,-0.0256793852895498,0.835422426462173,
10.2,10.2,1,1,1,0,0,-3.85317211777192,-9.43166669458151,-0.02571702003479,0.841394066810608,
10.3,10.3,1,1,1,0,0,-3.85410306783054,-9.17138531804085,-0.02571702003479,0.845867209136486,
10.4,10.4,1,1,1,0,0,-3.85434036882588,-9.17236320674419,-0.02571702003479,0.840462278574705,
10.5,10.5,1,1,1,0,0,-3.85512007209626,-9.41641628742218,-0.02571702003479,0.839757267385721,
10.6,10.6,1,1,1,0,0,-3.85649619435178,-9.37436707317829,-0.02571702003479,0.847578514367342,
10.7,10.7,1,1,1,0,0,-3.85784884727809,-9.36409924179316,-0.02571702003479,0.845526810735464,
10.8,10.8,1,1,1,0,0,-3.85875781812364,-9.28826630115509,-0.02571702003479,0.842961948364973,
10.9,10.9,1,1,1,0,0,-3.85898170807371,-9.1825146228075,-0.02571702003479,0.845665112137794,
11,11,1,1,1,0,0,-3.85978003779585,-9.38023440539837,-0.02571702003479,0.847860239446163,
11.1,11.1,1,1,1,0,0,-3.86058470051158,-9.07508656382561,-0.02571702003479,0.852660741657019,
11.2,11.2,1,1,1,0,0,-3.86221749527225,-9.22593753784895,-0.02571702003479,0.845635309815407,
11.3,11.3,1,1,1,0,0,-3.86333992525489,-9.37127042561769,-0.00864983070641756,0.854391139000654,
11.4,11.4,1,1,1,0,0,-3.86376535341294,-9.2414440587163,1.55065208673477E-05,0.862112268805504,
