"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,1) Waveform)","Total Cycle Count(8800 (0,3) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (N)","Rotation(8800 (0,3):Rotary Position Encoder) (deg)","Torque(8800 (0,3):Torque) (N·m)",
8.8,8.8,1,1,1,0,0,-3.83758215018363,-55.020535364747,0.0514174019917846,1.37349776923656,
8.9,8.9,1,1,1,0,0,-3.83888004134179,-54.9935502931476,0.0231864815577865,1.35437538847327,
9,9,1,1,1,0,0,-3.84169561578878,-54.5714516192675,0.0209385808557272,1.22610293328762,
9.1,9.1,1,1,1,0,0,-3.84196122899078,-53.3343059942126,6.74743205308914E-06,1.19528966024518,
9.2,9.2,1,1,1,0,0,-3.84227899625769,-52.9165379703045,-4.19095158576965E-08,1.19525194168091,
9.3,9.3,1,1,1,0,0,-3.84215121879866,-53.3070880919695,0,1.19770411401987,
9.4,9.4,1,1,1,0,0,-3.84298233107588,-53.7127954885364,0,1.19310896843672,
9.5,9.5,1,1,1,0,0,-3.84394792633476,-53.4565187990665,0,1.18759647011757,
9.6,9.6,1,1,1,0,0,-3.84520930964748,-53.8906781002879,0,1.19412550702691,
9.7,9.7,1,1,1,0,0,-3.84651129862502,-53.9331696927547,0,1.19122723117471,
9.8,9.8,1,1,1,0,0,-3.84719824216568,-54.3351983651519,0,1.19115319103003,
9.9,9.9,1,1,1,0,0,-3.84878335320986,-54.2157096788287,0,1.19109451770782,
10,10,1,1,1,0,0,-3.84976794744953,-54.5107992365956,0,1.189433503896,
10.1,10.1,1,1,1,0,0,-3.85049922194536,-54.4953159987926,0,1.19600631296635,
10.2,10.2,1,1,1,0,0,-3.85222999184225,-54.9617223441601,0,1.1919429525733,
10.3,10.3,1,1,1,0,0,-3.85277798205283,-55.0106633454561,0,1.19317043572664,
10.4,10.4,1,1,1,0,0,-3.85417906375369,-55.3095946088433,0,1.19272572919726,
10.5,10.5,1,1,1,0,0,-3.85454004438867,-55.1631208509207,0,1.19498977437615,
10.6,10.6,1,1,1,0,0,-3.85616687868478,-55.653671734035,0,1.19310524314642,
10.7,10.7,1,1,1,0,0,-3.85671077107597,-55.5954873561859,0,1.19054457172751,
10.8,10.8,1,1,1,0,0,-3.85817704535798,-56.0408225283027,0,1.19854975491762,
10.9,10.9,1,1,1,0,0,-3.85892061331196,-55.6604936718941,0,1.19996769353747,
11,11,1,1,1,0,0,-3.85992644170663,-55.683683604002,0,1.20589230209589,
11.1,11.1,1,1,1,0,0,-3.86122060757443,-56.3181238248944,0,1.21076684445143,
11.2,11.2,1,1,1,0,0,-3.86230131430514,-56.0598680749536,0.00889709684997797,1.22245587408543,
11.3,11.3,1,1,1,0,0,-3.86299719854264,-56.4823858439922,0.0257109850645065,1.23513163998723,
11.4,11.4,1,1,1,0,0,-3.86620653617969,-57.2782941162586,0.0257663056254387,1.34533829987049,
11.5,11.5,1,1,1,0,0,-3.86702572752779,-55.6109240278602,0.0513583933934569,1.38634350150824,
11.6,11.6,1,1,1,0,0,-3.86719411065164,-55.8220082893968,0.0514124985784292,1.39321619644761,
11.7,11.7,1,1,1,0,0,-3.86693036009482,-55.5808190256357,0.0514124985784292,1.3933852314949,
11.8,11.8,1,1,1,0,0,-3.86729655613628,-55.3729245439172,0.0514124985784292,1.39424065127969,
11.9,11.9,1,1,1,0,0,-3.86725706805857,-55.1789067685604,0.0514124985784292,1.39052979648113,
12,12,1,1,1,0,0,-3.86833106926665,-55.8007275685668,0.0514124985784292,1.39792030677199,
12.1,12.1,1,1,1,0,0,-3.86996162885311,-56.2759814783931,0.0514124985784292,1.4033610932529,
12.2,12.2,1,1,1,0,0,-3.87094845826699,-56.6736795008183,0.0514124985784292,1.40817137435079,
12.3,12.3,1,1,1,0,0,-3.87194795366806,-56.5294409170747,0.0514124985784292,1.41222774982452,
12.4,12.4,1,1,1,0,0,-3.87382959782416,-56.8520044907928,0.0514124985784292,1.41661195084453,
12.5,12.5,1,1,1,0,0,-3.87466257274656,-56.4378453418612,0.0514124985784292,1.41123635694385,
12.6,12.6,1,1,1,0,0,-3.87560767890851,-56.852400302887,0.0514124985784292,1.41920521855354,
12.7,12.7,1,1,1,0,0,-3.87665262285186,-56.6784059628844,0.0514124985784292,1.41963176429272,
12.8,12.8,1,1,1,0,0,-3.8771726733848,-56.4262736588717,0.0514124985784292,1.42341619357467,
12.9,12.9,1,1,1,0,0,-3.87917836970957,-56.8195711821318,0.0514124985784292,1.42460223287344,
13,13,1,1,1,0,0,-3.87960826821603,-56.5734226256609,0.0514124985784292,1.42733938992023,
13.1,13.1,1,1,1,0,0,-3.88042969473835,-56.6686037927866,0.0514124985784292,1.43119273707271,
13.2,13.2,1,1,1,0,0,-3.88205727409253,-56.7157287150621,0.0514124985784292,1.42857898026705,
13.3,13.3,1,1,1,0,0,-3.88261495005802,-56.491163559258,0.0514124985784292,1.425685826689,
13.4,13.4,1,1,1,0,0,-3.88338496757349,-56.8205956369638,0.0514124985784292,1.42157543450594,
13.5,13.5,1,1,1,0,0,-3.88510456159933,-56.5010355785489,0.0514124985784292,1.42447603866458,
13.6,13.6,1,1,1,0,0,-3.88530386463309,-56.4388697966933,0.049775973893702,1.41802383586764,
13.7,13.7,1,1,1,0,0,-3.88892261167968,-56.812446564436,0.0257331132888794,1.31719140335917,
13.8,13.8,1,1,1,0,0,-3.89008341215293,-54.3326139450073,-9.34163108468056E-05,1.24104460701346,
13.9,13.9,1,1,1,0,0,-3.88989752016444,-54.2942667379975,2.93366611003876E-07,1.23846810311079,
14,14,1,1,1,0,0,-3.89016089819222,-54.7111500054598,0,1.23672233894467,
14.1,14.1,1,1,1,0,0,-3.88988299153207,-54.6478433534503,0,1.23878754675388,
14.2,14.2,1,1,1,0,0,-3.88998618207478,-55.0665659829974,0,1.24498689547181,
14.3,14.3,1,1,1,0,0,-3.89165548468089,-55.2284065634012,0,1.24302320182323,
14.4,14.4,1,1,1,0,0,-3.89336837318411,-55.7210762053728,0,1.24206114560366,
14.5,14.5,1,1,1,0,0,-3.89393722502064,-55.851461365819,0,1.24046439304948,
14.6,14.6,1,1,1,0,0,-3.89539046078642,-56.1439199373126,0,1.23907066881657,
14.7,14.7,1,1,1,0,0,-3.89626553148978,-56.3808949664235,0,1.23701011762023,
14.8,14.8,1,1,1,0,0,-3.89779476317871,-56.5315363928676,0,1.23925553634763,
14.9,14.9,1,1,1,0,0,-3.89878941570232,-56.573748588562,0,1.23786088079214,
15,15,1,1,1,0,0,-3.89966374134761,-56.542712263763,0,1.23802060261369,
15.1,15.1,1,1,1,0,0,-3.90071576334262,-56.4479734748602,0,1.24201597645879,
15.2,15.2,1,1,1,0,0,-3.90229826668357,-56.6418748348951,0,1.24226789921522,
15.3,15.3,1,1,1,0,0,-3.90231577554821,-56.4482761546969,0,1.24174822121859,
15.4,15.4,1,1,1,0,0,-3.90381557744337,-56.8102346733212,0,1.24352378770709,
15.5,15.5,1,1,1,0,0,-3.90547184153326,-57.223578915,0,1.24559411779046,
15.6,15.6,1,1,1,0,0,-3.90585442885226,-56.9785945117474,0,1.25156855210662,
15.7,15.7,1,1,1,0,0,-3.90706850097753,-57.0560339838266,0,1.25815998762846,
15.8,15.8,1,1,1,0,0,-3.90787614392554,-57.149981148541,0,1.25877186655998,
15.9,15.9,1,1,1,0,0,-3.90878176200978,-57.2218094021082,0,1.27394264563918,
16,16,1,1,1,0,0,-3.90975927819778,-57.1295851841569,0.0258199498057365,1.27903558313847,
16.1,16.1,1,1,1,0,0,-3.91181973629071,-57.903490960598,0.0257062492892146,1.34407449513674,
16.2,16.2,1,1,1,0,0,-3.91448555406561,-57.2376884520054,0.0514630833640695,1.43921934068203,
16.3,16.3,1,1,1,0,0,-3.9144833188914,-56.527741253376,0.0514117861166596,1.44090922549367,
16.4,16.4,1,1,1,0,0,-3.91466362294437,-56.2753062695265,0.0514124985784292,1.44181260839105,
16.5,16.5,1,1,1,0,0,-3.91437379535509,-55.9886917471886,0.0514124985784292,1.44592998549342,
16.6,16.6,1,1,1,0,0,-3.91433281716123,-55.8520900085568,0.0514124985784292,1.4396240003407,
16.7,16.7,1,1,1,0,0,-3.91433952268386,-55.9426145628095,0.0514124985784292,1.43879279494286,
16.8,16.8,1,1,1,0,0,-3.9152525913488,-56.4925838261843,0.0514124985784292,1.44238863140345,
16.9,16.9,1,1,1,0,0,-3.91821009935815,-57.3057914152741,0.0514124985784292,1.45779689773917,
17,17,1,1,1,0,0,-3.91939176145737,-57.85480607301,0.0514124985784292,1.46176340058446,
17.1,17.1,1,1,1,0,0,-3.92012303595319,-57.7157596126199,0.0514124985784292,1.46358273923397,
17.2,17.2,1,1,1,0,0,-3.92173087126852,-57.8248640522361,0.0514124985784292,1.46638974547386,
17.3,17.3,1,1,1,0,0,-3.92256645389416,-57.434756308794,0.0514124985784292,1.46690895780921,
17.4,17.4,1,1,1,0,0,-3.92346164116542,-57.4703561142087,0.0514124985784292,1.46703561767936,
17.5,17.5,1,1,1,0,0,-3.92457736562543,-57.3890982195735,0.0514124985784292,1.46825378760695,
17.6,17.6,1,1,1,0,0,-3.92577616406025,-57.1011565625668,0.0514124985784292,1.47095415741205,
17.7,17.7,1,1,1,0,0,-3.92623996270891,-57.2048826143146,0.0514124985784292,1.47381378337741,
17.8,17.8,1,1,1,0,0,-3.92805268899351,-57.1145676076412,0.0514124985784292,1.47410994395614,
17.9,17.9,1,1,1,0,0,-3.92830340103411,-56.8835996091366,0.0514124985784292,1.47378351539373,
18,18,1,1,1,0,0,-3.92926750617685,-57.0485601201653,0.0514124985784292,1.47329038009048,
18.1,18.1,1,1,1,0,0,-3.93111450513269,-57.0748932659626,0.0514124985784292,1.4658966101706,
18.2,18.2,1,1,1,0,0,-3.93154738387143,-56.8918185308576,0.0514124985784292,1.46919675171375,
18.3,18.3,1,1,1,0,0,-3.93230585298681,-56.9041352719069,0.0514124985784292,1.46731501445174,
18.4,18.4,1,1,1,0,0,-3.93477125014085,-57.2963384911418,0.0254982523620129,1.40830688178539,
18.5,18.5,1,1,1,0,0,-3.93668120650361,-55.921683087945,0.000716443173587322,1.29016488790512,
18.6,18.6,1,1,1,0,0,-3.93694942740886,-54.7977397218347,7.12461769580841E-07,1.28210941329598,
18.7,18.7,1,1,1,0,0,-3.93682649282729,-55.0222117453814,0,1.28481350839138,
18.8,18.8,1,1,1,0,0,-3.93712563364244,-55.0919910892844,0,1.28359813243151,
18.9,18.9,1,1,1,0,0,-3.93753392546487,-55.3737860172987,0,1.2866617180407,
19,19,1,1,1,0,0,-3.93962753864191,-55.6905753910542,0,1.28469755873084,
19.1,19.1,1,1,1,0,0,-3.94037296924107,-56.0970045626163,0,1.28258299082518,
19.2,19.2,1,1,1,0,0,-3.94127262686075,-56.2430359423161,0,1.28390919417143,
19.3,19.3,1,1,1,0,0,-3.94300041652536,-56.3567504286766,0,1.28126796334982,
19.4,19.4,1,1,1,0,0,-3.94343553043831,-56.1963068321347,0,1.28576578572392,
19.5,19.5,1,1,1,0,0,-3.94503218988259,-56.4889051020145,0,1.28268729895353,
19.6,19.6,1,1,1,0,0,-3.94559321860939,-56.5113732591271,0,1.28355389460921,
19.7,19.7,1,1,1,0,0,-3.94715784055665,-56.4748886972666,0,1.28207821398973,
19.8,19.8,1,1,1,0,0,-3.94779747290985,-56.518311612308,0,1.28695508465171,
19.9,19.9,1,1,1,0,0,-3.94920712277852,-56.7431328818202,0,1.28704169765115,
20,20,1,1,1,0,0,-3.95016675757284,-56.6973816603422,0,1.28722516819835,
20.1,20.1,1,1,1,0,0,-3.95084885823604,-56.5431080758572,0,1.28723494708538,
20.2,20.2,1,1,1,0,0,-3.95183755029509,-56.6642498597503,0,1.29214348271489,
20.3,20.3,1,1,1,0,0,-3.9534122305263,-56.7437848076224,0,1.30125181749463,
20.4,20.4,1,1,1,0,0,-3.9537437813675,-56.6689763218164,0,1.29845552146435,
20.5,20.5,1,1,1,0,0,-3.95509941452609,-56.9063937291503,0,1.31032103672624,
20.6,20.6,1,1,1,0,0,-3.95611828143699,-57.1780605241656,0,1.32215721532702,
20.7,20.7,1,1,1,0,0,-3.95665211554423,-57.1435317397118,0.0252101244404912,1.32961245253682,
20.8,20.8,1,1,1,0,0,-3.95822530565929,-57.9837011173368,0.0257058721035719,1.3645957224071,
20.9,20.9,1,1,1,0,0,-3.96138658705083,-57.8566221520305,0.0510883284732699,1.49033078923821,
21,21,1,1,1,0,0,-3.96131580653417,-56.6769856959581,0.0514122052118182,1.49276899173856,
21.1,21.1,1,1,1,0,0,-3.96132921757943,-56.6183356568217,0.0514175277203321,1.49959977716208,
21.2,21.2,1,1,1,0,0,-3.9613947826896,-56.2998466193676,0.0514175277203321,1.49271357804537,
21.3,21.3,1,1,1,0,0,-3.96158067467809,-56.2740722671151,0.0514175277203321,1.49452313780785,
21.4,21.4,1,1,1,0,0,-3.96145401480617,-56.2445959076285,0.0514175277203321,1.50066846981645,
21.5,21.5,1,1,1,0,0,-3.96292289679142,-57.3026482015848,0.0514175277203321,1.49907730519772,
21.6,21.6,1,1,1,0,0,-3.9650530178139,-57.3742436245084,0.0514175277203321,1.50855863466859,
21.7,21.7,1,1,1,0,0,-3.96566135772816,-57.4674690142274,0.0514175277203321,1.51153886690736,
21.8,21.8,1,1,1,0,0,-3.96728297661778,-57.8162958845496,0.0514175277203321,1.51517661288381,
21.9,21.9,1,1,1,0,0,-3.96799115431343,-58.0507330596447,0.0514175277203321,1.51281291618943,
22,22,1,1,1,0,0,-3.96970069005533,-58.1684522330761,0.0514175277203321,1.51451490819454,
22.1,22.1,1,1,1,0,0,-3.97052435175185,-57.6736405491829,0.0514175277203321,1.51344994083047,
22.2,22.2,1,1,1,0,0,-3.97144561605556,-57.882396504283,0.0514175277203321,1.52287213131785,
22.3,22.3,1,1,1,0,0,-3.97286048133072,-57.8600447624922,0.0514175277203321,1.522206235677,
22.4,22.4,1,1,1,0,0,-3.97392405172582,-57.6438847929239,0.0514175277203321,1.51793984696269,
22.5,22.5,1,1,1,0,0,-3.97464601299577,-57.629868388176,0.0514175277203321,1.52629986405373,
22.6,22.6,1,1,1,0,0,-3.97634549045373,-57.8697305172682,0.0514175277203321,1.53315346688032,
22.7,22.7,1,1,1,0,0,-3.97722205127323,-57.4479112401605,0.0514175277203321,1.52082182466984,
22.8,22.8,1,1,1,0,0,-3.97775476779336,-57.7557366341352,0.0514175277203321,1.51833612471819,
22.9,22.9,1,1,1,0,0,-3.97964833287858,-57.8382052481174,0.0514175277203321,1.52334477752447,
23,23,1,1,1,0,0,-3.97991804389997,-57.4085395783186,0.0514175277203321,1.51490187272429,
23.1,23.1,1,1,1,0,0,-3.98215433569744,-57.7259343117476,0.025494103319943,1.45979505032301,
23.2,23.2,1,1,1,0,0,-3.98478439068498,-56.6992443054914,0.000683711841702461,1.34252337738872,
23.3,23.3,1,1,1,0,0,-3.98465177034849,-54.7029543668032,9.6391886472702E-07,1.32965808734298,
23.4,23.4,1,1,1,0,0,-3.98477992033656,-55.4937869310379,0,1.33255310356617,
23.5,23.5,1,1,1,0,0,-3.98484474038866,-55.4319703951478,0,1.33311189711094,
23.6,23.6,1,1,1,0,0,-3.98476427411708,-55.3834717720747,0,1.33284227922559,
23.7,23.7,1,1,1,0,0,-3.98620670654084,-56.0962362214923,0,1.33678410202265,
23.8,23.8,1,1,1,0,0,-3.98789687077292,-56.6176138818264,0,1.3371966779232,
23.9,23.9,1,1,1,0,0,-3.98881105702496,-56.3924200832844,0,1.33028766140342,
24,24,1,1,1,0,0,-3.98930652064159,-56.7618990316987,0,1.33278872817755,
24.1,24.1,1,1,1,0,0,-3.99065097792913,-56.8992923945189,0,1.33436033502221,
24.2,24.2,1,1,1,0,0,-3.9916515909173,-56.6432252526283,0,1.33579922839999,
24.3,24.3,1,1,1,0,0,-3.99261495100197,-56.9648109376431,0,1.33704440668225,
24.4,24.4,1,1,1,0,0,-3.99386888373399,-57.1595504879951,0,1.33009860292077,
24.5,24.5,1,1,1,0,0,-3.99460015822981,-57.2536140680313,0,1.33557803928852,
24.6,24.6,1,1,1,0,0,-3.99535937240327,-57.1596436202526,0,1.34142860770226,
24.7,24.7,1,1,1,0,0,-3.99687407545983,-57.4174104258418,0,1.33715150877833,
24.8,24.8,1,1,1,0,0,-3.99723095827542,-57.0854172110558,0,1.33484927937388,
24.9,24.9,1,1,1,0,0,-3.99873672063514,-57.4058620259166,0,1.34199252352118,
25,25,1,1,1,0,0,-3.99939535196913,-57.4453268200159,0,1.34131545200944,
25.1,25.1,1,1,1,0,0,-4.00033039984713,-57.2602730244398,0,1.35114230215549,
25.2,25.2,1,1,1,0,0,-4.00191774606553,-57.9027226194739,0,1.35284150019288,
25.3,25.3,1,1,1,0,0,-4.0031053686293,-57.5361074879766,0,1.36784603819251,
25.4,25.4,1,1,1,0,0,-4.00311393679711,-57.4775971472263,0.0259063672274351,1.37193407863379,
25.5,25.5,1,1,1,0,0,-4.00576150064929,-58.5888745263219,0.0257062492892146,1.42908561974764,
25.6,25.6,1,1,1,0,0,-4.00810992368632,-58.0879161134362,0.0509022921323776,1.54049135744572,
25.7,25.7,1,1,1,0,0,-4.00812296220255,-57.4832083657384,0.0514104869216681,1.54566718265414,
25.8,25.8,1,1,1,0,0,-4.00796538242072,-57.137617841363,0.0514124985784292,1.54721923172474,
25.9,25.9,1,1,1,0,0,-4.00820007571281,-57.1211101487279,0.0514124985784292,1.54490396380425,
26,26,1,1,1,0,0,-4.00807602354413,-57.1393640711904,0.0514124985784292,1.53810996562243,
26.1,26.1,1,1,1,0,0,-4.00877786824619,-57.3131488636136,0.0514124985784292,1.53953395783901,
26.2,26.2,1,1,1,0,0,-4.01112442863804,-58.2365551963449,0.0514124985784292,1.55067769810557,
26.3,26.3,1,1,1,0,0,-4.01273598924372,-58.6771406233311,0.0514124985784292,1.55836949124932,
26.4,26.4,1,1,1,0,0,-4.01297254518098,-58.5448695346713,0.0514124985784292,1.55852781608701,
26.5,26.5,1,1,1,0,0,-4.01455393093482,-58.5265457630157,0.0514124985784292,1.56404031440616,
26.6,26.6,1,1,1,0,0,-4.0157002027757,-58.4961613640189,0.0514124985784292,1.56372506171465,
26.7,26.7,1,1,1,0,0,-4.0168274756358,-58.6665235459805,0.0514124985784292,1.56589085236192,
26.8,26.8,1,1,1,0,0,-4.01812201403264,-58.5411908105016,0.0514124985784292,1.57093489542603,
26.9,26.9,1,1,1,0,0,-4.01860220395883,-58.7917165830731,0.0514124985784292,1.56991276890039,
