"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,1) Waveform)","Total Cycle Count(8800 (0,3) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (N)","Rotation(8800 (0,3):Rotary Position Encoder) (deg)","Torque(8800 (0,3):Torque) (N·m)",
0,0,1,1,1,0,0,-3.74989365820759,-9.90340486168861,0.102820261381567,1.35258166119456,
0.1,0.1,1,1,1,0,0,-3.74990073625925,-10.6326071545482,0.102820261381567,1.35485548526049,
0.2,0.2,1,1,1,0,0,-3.75003894453126,-12.7494102343917,0.102820261381567,1.35666783899069,
0.3,0.3,1,1,1,0,0,-3.75022483651976,-13.538752682507,0.102820261381567,1.36101804673672,
0.4,0.4,1,1,1,0,0,-3.75166577882737,-13.7378694489598,0.102820261381567,1.36610958725214,
0.5,0.5,1,1,1,0,0,-3.75284706839755,-12.6997707411647,0.102820261381567,1.36293284595013,
0.6,0.6,1,1,1,0,0,-3.75251961537574,-12.3061472550035,0.102820261381567,1.36027950793505,
0.7,0.7,1,1,1,0,0,-3.7525192428467,-12.3446574434638,0.102820261381567,1.35544640943408,
0.8,0.8,1,1,1,0,0,-3.7526913512609,-12.5997932627797,0.102820261381567,1.35710882022977,
0.9,0.9,1,1,1,0,0,-3.75247081407214,-13.7468799948692,0.0872722920030355,1.35112553834915,
1,1,1,1,1,0,0,-3.75683536424692,-15.2615364640951,0.0771142216399312,1.31788197904825,
1.1,1.1,1,1,1,0,0,-3.76308304869394,-15.3207220137119,0.051201987080276,1.27642368897796,
1.2,1.2,1,1,1,0,0,-3.76297128998342,-14.7994374856353,0.0514122471213341,1.27947749570012,
1.3,1.3,1,1,1,0,0,-3.76309310697789,-15.5372079461813,0.0514121633023024,1.282031647861,
1.4,1.4,1,1,1,0,0,-3.76424198652202,-15.9185379743576,0.0514121633023024,1.28409406170249,
1.5,1.5,1,1,1,0,0,-3.76525042261993,-16.1265023052692,0.0514121633023024,1.28804193809628,
1.6,1.6,1,1,1,0,0,-3.76617503968495,-16.3039192557335,0.0514121633023024,1.28545658662915,
1.7,1.7,1,1,1,0,0,-3.76737272053268,-16.5034318342805,0.0514121633023024,1.29026873037219,
1.8,1.8,1,1,1,0,0,-3.76811554342859,-16.4439901709557,0.0514121633023024,1.28284841775894,
1.9,1.9,1,1,1,0,0,-3.76923275800474,-16.7932827025652,0.0514121633023024,1.28481071442366,
2,2,1,1,1,0,0,-3.76972673150523,-17.0532381162047,0.0514121633023024,1.28912087529898,
2.1,2.1,1,1,1,0,0,-3.7715741029901,-17.0565443113446,0.0514121633023024,1.28945335745811,
2.2,2.2,1,1,1,0,0,-3.77160427784194,-16.9231556355953,0.0514121633023024,1.28875765949488,
2.3,2.3,1,1,1,0,0,-3.7730467102657,-17.3972453922033,0.0514121633023024,1.29300355911255,
2.4,2.4,1,1,1,0,0,-3.77344904162357,-17.1872088685632,0.0514121633023024,1.29018444567919,
2.5,2.5,1,1,1,0,0,-3.77453198352849,-17.2303523868322,0.0514121633023024,1.28774112090468,
2.6,2.6,1,1,1,0,0,-3.77620352130881,-17.1585706993937,0.0514121633023024,1.28668453544378,
2.7,2.7,1,1,1,0,0,-3.77665316385413,-17.249584197998,0.0514121633023024,1.28709943965077,
2.8,2.8,1,1,1,0,0,-3.77762658222275,-17.2801781445742,0.0514121633023024,1.29447225481272,
2.9,2.9,1,1,1,0,0,-3.77902207598809,-17.5354303792119,0.0514121633023024,1.29533465951681,
3,3,1,1,1,0,0,-3.77970045136093,-17.4891902133822,0.0514121633023024,1.29580963402987,
3.1,3.1,1,1,1,0,0,-3.78059452104508,-17.4878863617778,0.0524078076705337,1.2992862612009,
3.2,3.2,1,1,1,0,0,-3.78148598302599,-17.5159424543381,0.0770919257774949,1.30562856793404,
3.3,3.3,1,1,1,0,0,-3.78527311319642,-17.5628578290343,0.0786401471123099,1.36711122468114,
3.4,3.4,1,1,1,0,0,-3.78575553829683,-14.2964301630855,0.102798342704773,1.35869067162275,
3.5,3.5,1,1,1,0,0,-3.78565793568964,-14.6085629239678,0.102820261381567,1.35499145835638,
3.6,3.6,1,1,1,0,0,-3.78579912419393,-14.0750547870994,0.102820261381567,1.34927686303854,
3.7,3.7,1,1,1,0,0,-3.78579912419393,-14.101155102253,0.102820261381567,1.34470639750361,
3.8,3.8,1,1,1,0,0,-3.78600476022128,-14.156149700284,0.102820261381567,1.34282652288675,
3.9,3.9,1,1,1,0,0,-3.78843290447181,-14.6784819662571,0.102820261381567,1.35055091232061,
4,4,1,1,1,0,0,-3.7895005726863,-14.9418599903584,0.102820261381567,1.35168107226491,
4.1,4.1,1,1,1,0,0,-3.7907712692249,-14.7891230881214,0.102820261381567,1.3531232252717,
4.2,4.2,1,1,1,0,0,-3.79154426697265,-15.0110805407166,0.102820261381567,1.35367503389716,
4.3,4.3,1,1,1,0,0,-3.79256499652872,-14.8648861795664,0.102820261381567,1.3557025231421,
4.4,4.4,1,1,1,0,0,-3.79397799915871,-14.7159676998854,0.102820261381567,1.35084055364132,
4.5,4.5,1,1,1,0,0,-3.79470629342225,-14.8866092786193,0.102820261381567,1.35105522349477,
4.6,4.6,1,1,1,0,0,-3.79595240304453,-14.7054204717278,0.102820261381567,1.34816905483603,
4.7,4.7,1,1,1,0,0,-3.79676190863772,-14.3949873745441,0.102820261381567,1.34735042229295,
4.8,4.8,1,1,1,0,0,-3.79739744317154,-14.7037906572223,0.102820261381567,1.34813925251365,
4.9,4.9,1,1,1,0,0,-3.79904588415168,-14.7504033520818,0.102820261381567,1.34659186005592,
5,5,1,1,1,0,0,-3.79985836997715,-14.7431623190641,0.102820261381567,1.34647265076637,
5.1,5.1,1,1,1,0,0,-3.80052631453702,-14.8975057527423,0.102820261381567,1.34110357612371,
5.2,5.2,1,1,1,0,0,-3.8018085594757,-14.8354331031442,0.102820261381567,1.34632969275117,
5.3,5.3,1,1,1,0,0,-3.80291012783238,-14.6802980452776,0.102820261381567,1.34370662271976,
5.4,5.4,1,1,1,0,0,-3.80386864503959,-14.9356434121728,0.0744903506711125,1.33288325741887,
5.5,5.5,1,1,1,0,0,-3.8059045162162,-14.8866325616837,0.0771269202232361,1.27399060875177,
5.6,5.6,1,1,1,0,0,-3.80741884674373,-13.063894584775,0.0514724291861057,1.25777022913098,
5.7,5.7,1,1,1,0,0,-3.80747547115706,-13.2209621369839,0.0514124566689134,1.25896977260709,
5.8,5.8,1,1,1,0,0,-3.80737116302724,-14.3927289173007,0.0514124566689134,1.26051902770996,
5.9,5.9,1,1,1,0,0,-3.80736706520785,-14.6375503391027,0.0514124566689134,1.26742571592331,
6,6,1,1,1,0,0,-3.81009658544775,-15.2867287397385,0.0514124566689134,1.26669276505709,
6.1,6.1,1,1,1,0,0,-3.8103871580951,-15.3784640133381,0.0514124566689134,1.26321520656347,
