"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,1) Waveform)","Total Cycle Count(8800 (0,3) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (N)","Rotation(8800 (0,3):Rotary Position Encoder) (deg)","Torque(8800 (0,3):Torque) (N·m)",
4.2,4.2,1,1,1,0,0,-3.79406405336581,-2.4635111913085,-0.02503318246454,0.897279009222984,
4.3,4.3,1,1,1,0,0,-3.79393106050029,-2.06849072128534,-0.0257145054638386,0.903712585568428,
4.4,4.4,1,1,1,0,0,-3.79401972241063,-2.70241871476173,-0.02571702003479,0.908429734408855,
4.5,4.5,1,1,1,0,0,-3.79441013283938,-2.87760049104691,-0.02571702003479,0.912813935428858,
4.6,4.6,1,1,1,0,0,-3.79497823961785,-3.35539225488901,-0.02571702003479,0.920965801924467,
4.7,4.7,1,1,1,0,0,-3.79669597099852,-3.25825531035662,-0.02571702003479,0.921789091080427,
4.8,4.8,1,1,1,0,0,-3.79756768894056,-3.34708020091057,-0.02571702003479,0.923157669603825,
4.9,4.9,1,1,1,0,0,-3.79857165469005,-3.69141343981028,-0.02571702003479,0.921869184821844,
5,5,1,1,1,0,0,-3.79979913786058,-3.49960755556822,-0.02571702003479,0.922925304621458,
5.1,5.1,1,1,1,0,0,-3.80040002719413,-3.39662656188011,-0.02571702003479,0.924492254853249,
5.2,5.2,1,1,1,0,0,-3.80158057170624,-3.89048364013433,-0.02571702003479,0.930257607251406,
5.3,5.3,1,1,1,0,0,-3.80320368071201,-3.61697748303413,-0.02571702003479,0.92735979706049,
5.4,5.4,1,1,1,0,0,-3.80379823705196,-3.77085525542498,-0.02571702003479,0.925207510590553,
5.5,5.5,1,1,1,0,0,-3.80503354333223,-3.66994645446539,-0.02571702003479,0.927960500121117,
5.6,5.6,1,1,1,0,0,-3.80582852029305,-4.04026359319687,-0.02571702003479,0.929080881178379,
5.7,5.7,1,1,1,0,0,-3.80683546627482,-3.93346417695284,-0.02571702003479,0.924297608435154,
5.8,5.8,1,1,1,0,0,-3.8079370346315,-3.78778204321861,-0.02571702003479,0.927943736314774,
5.9,5.9,1,1,1,0,0,-3.80866756406925,-3.81520949304104,-0.02571702003479,0.931938644498587,
6,6,1,1,1,0,0,-3.81028955548791,-3.92838846892118,-0.02571702003479,0.931358896195889,
6.1,6.1,1,1,1,0,0,-3.81101002664172,-3.7691555917263,-0.02571702003479,0.932560302317142,
6.2,6.2,1,1,1,0,0,-3.81202926608165,-3.97036783397198,-0.02571702003479,0.941907986998558,
6.3,6.3,1,1,1,0,0,-3.81318820390973,-3.96531540900469,0.00252203084528446,0.947271939367056,
6.4,6.4,1,1,1,0,0,-3.81438588475745,-4.26732003688812,2.68220901489258E-06,0.990361906588078,
6.5,6.5,1,1,1,0,0,-3.81665458658098,-2.67426948994398,0.0255984580144286,1.05362758040428,
6.6,6.6,1,1,1,0,0,-3.81692094484104,-3.18975653499365,0.025706123560667,1.0481677018106,
6.7,6.7,1,1,1,0,0,-3.81689822056991,-2.76200007647276,0.0257062492892146,1.03960745036602,
6.8,6.8,1,1,1,0,0,-3.81676560023342,-2.46060080826283,0.0257062492892146,1.03424768894911,
6.9,6.9,1,1,1,0,0,-3.81724504510155,-3.29406466335058,0.0257062492892146,1.03204464539886,
7,7,1,1,1,0,0,-3.81962327046138,-3.53544019162655,0.0257062492892146,1.03072356432676,
7.1,7.1,1,1,1,0,0,-3.82078407093463,-3.89157794415951,0.0257062492892146,1.02942436933517,
7.2,7.2,1,1,1,0,0,-3.82185993478789,-3.62319406121969,0.0257062492892146,1.02913705632091,
7.3,7.3,1,1,1,0,0,-3.82232634113979,-4.03623562306166,0.0257062492892146,1.0287300683558,
7.4,7.4,1,1,1,0,0,-3.82394386221003,-3.84845770895481,0.0257062492892146,1.0239826515317,
7.5,7.5,1,1,1,0,0,-3.82461664964735,-3.95635142922401,0.0257062492892146,1.02743599563837,
7.6,7.6,1,1,1,0,0,-3.8261153339554,-3.79947014153004,0.0257062492892146,1.0275817476213,
7.7,7.7,1,1,1,0,0,-3.82681121819289,-4.0312297642231,0.0257062492892146,1.0265288874507,
7.8,7.8,1,1,1,0,0,-3.82770454281897,-4.10550273954868,0.0257062492892146,1.02322548627853,
7.9,7.9,1,1,1,0,0,-3.8285952597418,-3.92668880522251,0.0257062492892146,1.02352676913142,
8,8,1,1,1,0,0,-3.82995499071978,-4.0239654481411,0.0257062492892146,1.02456193417311,
8.1,8.1,1,1,1,0,0,-3.83132328986556,-4.06312756240368,0.0257062492892146,1.02113420143723,
8.2,8.2,1,1,1,0,0,-3.83157102167388,-4.01991419494152,0.0257062492892146,1.01809808984399,
8.3,8.3,1,1,1,0,0,-3.83300265075562,-4.15146350860596,0.0257062492892146,1.01291853934526,
8.4,8.4,1,1,1,0,0,-3.83388889733003,-4.28152270615101,0.0257062492892146,1.01550994440913,
8.5,8.5,1,1,1,0,0,-3.83519610171406,-4.56378329545259,0.0257062492892146,1.00971944630146,
8.6,8.6,1,1,1,0,0,-3.8362250269089,-4.07681800425053,0.000683586113154888,0.984666403383017,
8.7,8.7,1,1,1,0,0,-3.83896609554888,-3.9184931665659,-0.0254666106775403,0.890612602233887,
8.8,8.8,1,1,1,0,0,-3.83924735497036,-2.31761950999498,-0.0257266173139215,0.895841047167778,
8.9,8.9,1,1,1,0,0,-3.83930844973211,-3.33257485181093,-0.02571702003479,0.900615006685257,
9,9,1,1,1,0,0,-3.83933080147421,-3.21215484291315,-0.02571702003479,0.904014334082603,
9.1,9.1,1,1,1,0,0,-3.83920451413132,-3.53213399648666,-0.02571702003479,0.916109420359135,
9.2,9.2,1,1,1,0,0,-3.84147507860002,-4.29728534072638,-0.02571702003479,0.917705707252026,
9.3,9.3,1,1,1,0,0,-3.8423386009033,-4.13432717323303,-0.02571702003479,0.924602616578341,
9.4,9.4,1,1,1,0,0,-3.8433820547305,-4.13700472563505,-0.02571702003479,0.919593963772058,
9.5,9.5,1,1,1,0,0,-3.8448174091026,-4.43111639469862,-0.02571702003479,0.921284779906273,
9.6,9.6,1,1,1,0,0,-3.84542612154589,-4.31602820754051,-0.02571702003479,0.923215877264738,
9.7,9.7,1,1,1,0,0,-3.84659027478045,-4.46026679128408,-0.02571702003479,0.924288295209408,
9.8,9.8,1,1,1,0,0,-3.84760988674942,-4.09809872508049,-0.02571702003479,0.922472216188908,
9.9,9.9,1,1,1,0,0,-3.84901506626967,-4.2167492210865,-0.02571702003479,0.922651030123234,
10,10,1,1,1,0,0,-3.84939616347254,-4.62727621197701,-0.02571702003479,0.925476662814617,
10.1,10.1,1,1,1,0,0,-3.8509894701555,-4.29018400609493,-0.02571702003479,0.924063846468925,
10.2,10.2,1,1,1,0,0,-3.85162761239256,-4.38981223851442,-0.02571702003479,0.922882929444313,
10.3,10.3,1,1,1,0,0,-3.85270831912327,-4.55565750598907,-0.02571702003479,0.926760490983725,
10.4,10.4,1,1,1,0,0,-3.8539134505517,-4.43591270595789,-0.02571702003479,0.925338361412287,
10.5,10.5,1,1,1,0,0,-3.85512528750275,-4.28385101258755,-0.02571702003479,0.930184964090586,
10.6,10.6,1,1,1,0,0,-3.855393508408,-4.62827738374472,-0.02571702003479,0.929934903979301,
10.7,10.7,1,1,1,0,0,-3.85713843440822,-4.57123387604952,-0.02571702003479,0.936958473175764,
10.8,10.8,1,1,1,0,0,-3.8575068656239,-4.47400379925966,-0.0251752138137817,0.943291001021862,
10.9,10.9,1,1,1,0,0,-3.8592961225793,-4.63211908936501,-3.8808211684227E-05,0.971291214227676,
11,11,1,1,1,0,0,-3.8623720948218,-3.56654636561871,0.0252695940434933,1.05419661849737,
11.1,11.1,1,1,1,0,0,-3.86218769294945,-3.72759532183409,0.0257026450708508,1.04496954008937,
11.2,11.2,1,1,1,0,0,-3.86209716839393,-3.38428653776646,0.0257062492892146,1.0401951149106,
11.3,11.3,1,1,1,0,0,-3.86219924134954,-3.09653114527464,0.0257062492892146,1.03292847052217,
11.4,11.4,1,1,1,0,0,-3.86241158289952,-3.3537857234478,0.0257062492892146,1.03470264002681,
11.5,11.5,1,1,1,0,0,-3.86231807811172,-3.73427756130695,0.0257062492892146,1.02531863376498,
11.6,11.6,1,1,1,0,0,-3.86566934931113,-4.43167518824339,0.0257062492892146,1.02483713999391,
11.7,11.7,1,1,1,0,0,-3.86647550214301,-4.26545739173889,0.0257062492892146,1.02502526715398,
11.8,11.8,1,1,1,0,0,-3.86713897635445,-4.52634412795305,0.0257062492892146,1.02631095796824,
11.9,11.9,1,1,1,0,0,-3.86901652269116,-4.40150033682585,0.0257062492892146,1.02677661925554,
12,12,1,1,1,0,0,-3.86931715362246,-4.60296869277954,0.0257062492892146,1.0264297015965,
12.1,12.1,1,1,1,0,0,-3.87095963413804,-4.37863636761904,0.0257062492892146,1.02526042610407,
12.2,12.2,1,1,1,0,0,-3.87163093145923,-4.61677554994822,0.0257062492892146,1.02519243955612,
12.3,12.3,1,1,1,0,0,-3.87269561944143,-4.57277055829763,0.0257062492892146,1.02370278909802,
12.4,12.4,1,1,1,0,0,-3.87341087518875,-4.59230504930019,0.0257062492892146,1.02015351876616,
12.5,12.5,1,1,1,0,0,-3.87483430863172,-4.38624992966652,0.0257062492892146,1.0150158777833,
12.6,12.6,1,1,1,0,0,-3.87591091754305,-4.31952066719532,0.0257062492892146,1.02126132696867,
12.7,12.7,1,1,1,0,0,-3.876409733921,-4.46948688477278,0.0257062492892146,1.01341726258397,
12.8,12.8,1,1,1,0,0,-3.87756569151679,-4.25756443291903,0.0257062492892146,1.00774271413684,
12.9,12.9,1,1,1,0,0,-3.87863745755066,-4.44729812443256,0.0257062492892146,1.00838020443916,
13,13,1,1,1,0,0,-3.87975429959778,-4.62953466922045,0.0257062492892146,1.01328687742352,
13.1,13.1,1,1,1,0,0,-3.8811389900211,-4.84671909362078,-0.00225632451474667,0.996202696114779,
13.2,13.2,1,1,1,0,0,-3.88353248907137,-4.59051225334406,-0.00176577363163233,0.906102359294891,
13.3,13.3,1,1,1,0,0,-3.88441873564578,-2.91152391582727,-0.02569111995399,0.893841497600079,
13.4,13.4,1,1,1,0,0,-3.88450404479481,-3.34889627993107,-0.02571702003479,0.901699066162109,
13.5,13.5,1,1,1,0,0,-3.8843922860843,-3.55050433427095,-0.02571702003479,0.90306019410491,
13.6,13.6,1,1,1,0,0,-3.88451410307876,-3.56279779225588,-0.02571702003479,0.91066025197506,
13.7,13.7,1,1,1,0,0,-3.88517720476117,-4.19188290834427,-0.02571702003479,0.917075667530298,
13.8,13.8,1,1,1,0,0,-3.88740977126829,-4.55095432698727,-0.02571702003479,0.919200479984283,
13.9,13.9,1,1,1,0,0,-3.88845844050199,-4.4194282963872,-0.02571702003479,0.921390485018492,
14,14,1,1,1,0,0,-3.88948960087104,-4.48357313871384,-0.02571702003479,0.915861688554287,
14.1,14.1,1,1,1,0,0,-3.89097524666287,-4.43968456238508,-0.02571702003479,0.915255397558212,
14.2,14.2,1,1,1,0,0,-3.89138875389179,-4.9263471737504,-0.02571702003479,0.921022146940231,
14.3,14.3,1,1,1,0,0,-3.89268701757898,-4.41090669482946,-0.02571702003479,0.920566264539957,
14.4,14.4,1,1,1,0,0,-3.89323724296376,-4.67060599476099,-0.02571702003479,0.919078942388296,
14.5,14.5,1,1,1,0,0,-3.89470090954252,-4.65461052954197,-0.02571702003479,0.922624953091145,
14.6,14.6,1,1,1,0,0,-3.89601779968146,-4.71617095172405,-0.02571702003479,0.921604689210653,
14.7,14.7,1,1,1,0,0,-3.89659596474388,-4.75018750876188,-0.02571702003479,0.921104568988085,
14.8,14.8,1,1,1,0,0,-3.89768598470047,-4.71249222755432,-0.02571702003479,0.920762773603201,
14.9,14.9,1,1,1,0,0,-3.89894662295512,-4.70534432679415,-0.02571702003479,0.924044288694859,
