"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,1) Waveform)","Total Cycle Count(8800 (0,3) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (N)","Rotation(8800 (0,3):Rotary Position Encoder) (deg)","Torque(8800 (0,3):Torque) (N·m)",
0,0,1,1,1,0,0,-3.7458371895448,-13.3434543386102,0.0514124566689134,1.33056053891778,
0.1,0.1,1,1,1,0,0,-3.74583979724805,-13.8672767207026,0.0514124566689134,1.33221736177802,
0.2,0.2,1,1,1,0,0,-3.7459444779069,-15.2241671457887,0.0514124566689134,1.33442133665085,
0.3,0.3,1,1,1,0,0,-3.74596980988128,-15.8126000314951,0.0514124566689134,1.34389894083142,
0.4,0.4,1,1,1,0,0,-3.74753741206082,-16.2817537784576,0.0514124566689134,1.34778814390302,
0.5,0.5,1,1,1,0,0,-3.74873658302469,-16.5939563885331,0.0514124566689134,1.34569499641657,
0.6,0.6,1,1,1,0,0,-3.74872652474074,-15.1977874338627,0.0514124566689134,1.33843487128615,
0.7,0.7,1,1,1,0,0,-3.74897649172326,-15.3580214828253,0.0514124566689134,1.33909191936255,
0.8,0.8,1,1,1,0,0,-3.74906142834326,-15.8515758812428,0.0514124566689134,1.33879343047738,
0.9,0.9,1,1,1,0,0,-3.74879469755415,-16.2971438840032,0.0514124566689134,1.34295504540205,
1,1,1,1,1,0,0,-3.7494879740884,-16.8961938470602,0.0514124566689134,1.34656857699156,
1.1,1.1,1,1,1,0,0,-3.75982788998557,-18.4747390449047,0.0514124566689134,1.34584959596395,
1.2,1.2,1,1,1,0,0,-3.75989569026996,-18.4372765943408,0.0514124566689134,1.34679162874818,
1.3,1.3,1,1,1,0,0,-3.75991133648943,-18.9666170626879,0.077787833288312,1.35142356157303,
1.4,1.4,1,1,1,0,0,-3.76151395639826,-19.0740451216698,0.0771330390125513,1.35484430938959,
1.5,1.5,1,1,1,0,0,-3.76222250662295,-19.2177249118686,0.0771267944946885,1.35815842077136,
1.6,1.6,1,1,1,0,0,-3.76497214343074,-19.8572175577283,0.0772373098880053,1.41808344051242,
1.7,1.7,1,1,1,0,0,-3.76517219152257,-17.5558496266603,0.102776130661368,1.42351491376758,
1.8,1.8,1,1,1,0,0,-3.76506378557336,-16.5716744959354,0.102820261381567,1.41560519114137,
1.9,1.9,1,1,1,0,0,-3.76517591681292,-16.6637357324362,0.102820261381567,1.41443032771349,
2,2,1,1,1,0,0,-3.76511258687696,-17.7923357114196,0.102820261381567,1.41431763768196,
2.1,2.1,1,1,1,0,0,-3.76728033333198,-18.1169481948018,0.102820261381567,1.4144629240036,
2.2,2.2,1,1,1,0,0,-3.76788681060106,-17.867679707706,0.102820261381567,1.41169689595699,
2.3,2.3,1,1,1,0,0,-3.76925138445649,-17.6737084984779,0.102820261381567,1.40952970832586,
2.4,2.4,1,1,1,0,0,-3.77035444292931,-17.8589019924402,0.102820261381567,1.40988640487194,
2.5,2.5,1,1,1,0,0,-3.77117363427741,-17.5180612131953,0.102820261381567,1.40602746978402,
2.6,2.6,1,1,1,0,0,-3.77204460716138,-18.0222326889634,0.102820261381567,1.4099357649684,
2.7,2.7,1,1,1,0,0,-3.77313313700183,-17.7585054188967,0.102820261381567,1.40889035537839,
