"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,1) Waveform)","Total Cycle Count(8800 (0,3) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (N)","Rotation(8800 (0,3):Rotary Position Encoder) (deg)","Torque(8800 (0,3):Torque) (N·m)",
0,0,1,1,1,0,0,-3.74990483407864,-12.5727150589228,0.0771274650469422,1.45291723310947,
0.1,0.1,1,1,1,0,0,-3.74971260909655,-13.3135123178363,0.0514719681814313,1.42786372452974,
0.2,0.2,1,1,1,0,0,-3.74971931461918,-15.8513896167278,0.0514121633023024,1.43493711948395,
0.3,0.3,1,1,1,0,0,-3.74970366839971,-17.7396461367607,0.0514121633023024,1.45111046731472,
0.4,0.4,1,1,1,0,0,-3.7500754523767,-18.4963224455714,0.0514121633023024,1.4656581915915,
0.5,0.5,1,1,1,0,0,-3.75169558115018,-18.1868439540267,0.0514121633023024,1.47116370499134,
0.6,0.6,1,1,1,0,0,-3.75168217010492,-17.6773872226477,0.0514121633023024,1.46679719910026,
0.7,0.7,1,1,1,0,0,-3.7517499703893,-18.2934105396271,0.0514121633023024,1.46937556564808,
0.8,0.8,1,1,1,0,0,-3.7519719976942,-18.7600497156382,0.0514121633023024,1.47075392305851,
0.9,0.9,1,1,1,0,0,-3.75375864694635,-20.8419281989336,0.0514121633023024,1.47558469325304,
1,1,1,1,1,0,0,-3.76328346931481,-22.7853422984481,0.0514121633023024,1.45457359030843,
1.1,1.1,1,1,1,0,0,-3.76355355286522,-22.6809876039624,0.0514121633023024,1.45752215757966,
1.2,1.2,1,1,1,0,0,-3.76335313224436,-22.9564262554049,0.0514121633023024,1.46973691880703,
1.3,1.3,1,1,1,0,0,-3.76453069652419,-23.0487668886781,0.0514121633023024,1.46591197699308,
1.4,1.4,1,1,1,0,0,-3.7650216897924,-23.1509562581778,0.0514121633023024,1.47066358476877,
1.5,1.5,1,1,1,0,0,-3.76589974072804,-23.6473511904478,0.0514121633023024,1.46866030991077,
1.6,1.6,1,1,1,0,0,-3.76659152714615,-23.8475855439901,0.0514121633023024,1.46773317828774,
1.7,1.7,1,1,1,0,0,-3.76737793593917,-24.067610502243,0.0514121633023024,1.47153483703732,
1.8,1.8,1,1,1,0,0,-3.76850744397347,-24.2693582549691,0.0514121633023024,1.47573603317142,
1.9,1.9,1,1,1,0,0,-3.76943727644499,-24.6630283072591,0.0514121633023024,1.47548737004399,
2,2,1,1,1,0,0,-3.77051127765307,-24.7467774897814,0.0514121633023024,1.48837920278311,
2.1,2.1,1,1,1,0,0,-3.77160390531291,-25.0073848292232,0.0792779680341482,1.50105496868491,
2.2,2.2,1,1,1,0,0,-3.77178085660456,-25.5519291386008,0.0771208852529526,1.50472903624177,
2.3,2.3,1,1,1,0,0,-3.7742112360293,-26.201456785202,0.0771267944946885,1.58685585483909,
2.4,2.4,1,1,1,0,0,-3.77608393948856,-25.8687417954206,0.102526601403952,1.68138416483998,
2.5,2.5,1,1,1,0,0,-3.7760280601333,-24.7814226895571,0.102820261381567,1.67530449107289,
2.6,2.6,1,1,1,0,0,-3.77600496333312,-25.3165606409311,0.102820261381567,1.67115824297071,
2.7,2.7,1,1,1,0,0,-3.7761651508182,-26.0496744886041,0.102820261381567,1.66648346930742,
2.8,2.8,1,1,1,0,0,-3.77636184614871,-26.6493763774633,0.102820261381567,1.66981527581811,
2.9,2.9,1,1,1,0,0,-3.77877955958626,-27.6538776233792,0.102820261381567,1.67296640574932,
3,3,1,1,1,0,0,-3.77963302360559,-27.7814455330372,0.102820261381567,1.67688820511103,
3.1,3.1,1,1,1,0,0,-3.78087540793752,-28.2373744994402,0.102820261381567,1.67780742049217,
3.2,3.2,1,1,1,0,0,-3.78159401644615,-28.3010071143508,0.102820261381567,1.67366722598672,
3.3,3.3,1,1,1,0,0,-3.78229064574172,-28.5556307062507,0.102820261381567,1.67894782498479,
3.4,3.4,1,1,1,0,0,-3.78364143602285,-29.0706986561418,0.102820261381567,1.68362958356738,
3.5,3.5,1,1,1,0,0,-3.78463795119164,-29.2758457362652,0.102820261381567,1.68191269040108,
3.6,3.6,1,1,1,0,0,-3.78548657233351,-29.3676974251866,0.102820261381567,1.68007658794522,
3.7,3.7,1,1,1,0,0,-3.78681203064026,-30.0178769975901,0.102820261381567,1.6840985044837,
