Test_1,Test_2,Test_3,Test_4,Test_5
0.009610827383681068,0.0010430621990903484,0.01207906752824784,0.026089935956231082,0.009570555035847752
0.01103233990600572,0.0009830415126730163,0.013046246021986,0.02775949063190972,0.015030012851259317
0.01784028876342893,0.013265716766969098,0.01805992797017096,0.028712569130534115,0.02160481360542727
0.024413444157917453,0.017768639318034633,0.017947171977565617,0.029400747732715758,0.023246785384728488
0.026683305800978975,0.018882554704295566,0.013875313158927123,0.029830128922681512,0.025487199445445044
0.02685499935821028,0.011545159513503546,0.01390436926101104,0.024815696246671272,0.023603030014390427
0.021744816563295338,0.013608107145074629,0.014034283563597778,0.02515380618318813,0.020045632854254248
0.023415565715141428,0.01264714758922114,0.0147428054374903,0.02599657027662908,0.020837318754345528
0.02542310966507279,0.016445274328992048,0.017577679910504157,0.02878175305254658,0.022270806002993176
0.026944144682210805,0.019071751309510037,0.024951115916914086,0.029129260080518592,0.02240080994665838
0.033658887703824296,0.022943102237963486,0.02176391938101548,0.03296417823504718,0.023029682691504537
0.03086273026423203,0.02219419324606151,0.021187197448310737,0.03304736734728954,0.028178566602585976
0.031040445296934987,0.022194097831487458,0.022134183615543836,0.029641056432946115,0.026437525957064053
0.031059797553865405,0.021099501837717603,0.021114373848863773,0.024446937132387138,0.02691483719144402
0.030045241113798582,0.021952562654223087,0.022344869454851136,0.02738214011538087,0.026630881418904944
0.03057647014686475,0.021973553000329632,0.021543562536224733,0.03045634588119509,0.02538978760895306
0.030406126280396767,0.02230329225553096,0.022103685850058313,0.032643217073084395,0.027354211434922417
0.030968947228169355,0.022222574833684793,0.02136542190457661,0.030639099287202796,0.02657296706341224
0.031440471433264935,0.022951703128895586,0.0226787085371609,0.03162600663590051,0.025729174524771834
0.03150714775320532,0.016834998863277988,0.019001621330448047,0.030567668532701098,0.025938790355423565
0.02998471676972244,0.01943807675274369,0.018103597523298032,0.0319666593693793,0.025663728012079508
0.031011738917680966,0.01960542020011662,0.017324950169981083,0.03185953988741399,0.025761985228092678
0.031159838557709277,0.019978937643939314,0.017593686867143576,0.03244776827582677,0.026303673611216112
0.031218465323360874,0.021741004992588426,0.01813386066487038,0.031371569146549094,0.027868623877888975
0.031148211102196083,0.023272379246727187,0.020952616315249386,0.03226776066172305,0.026308441665675752
0.03255557875485909,0.023423688159177503,0.021109233448872982,0.03093336095900285,0.023504358187073724
0.031526299866493704,0.024051152671905017,0.020785011772727097,0.031647807364241574,0.023101878295919732
0.031248121561066735,0.022735547436917556,0.021643240144075905,0.031012028614842688,0.022420268135601166
0.03266219461365391,0.022299461031614627,0.021779092937153688,0.03166821998811412,0.022449623213741016
0.032866027673778664,0.023517946170212127,0.021196574038254028,0.031123213161647213,0.02559052308719574
0.03398501709212091,0.023851069631434317,0.021901965054294488,0.03166124792884317,0.02684138597098968
0.03435494836533081,0.02388999239739789,0.021964162474897866,0.03085225644698828,0.02587696881783437
0.035527387201190155,0.025159179844407277,0.022973660130858515,0.032656848133973994,0.026785760902539972
0.03561538748194245,0.025182457184836516,0.023087719771935057,0.031350084511026256,0.026936970467472857
0.03540648356808318,0.024494630854940424,0.023627012376927138,0.025981245852129155,0.025880510536559664
0.035148730045756124,0.025263369741553902,0.021942428368277322,0.02808611336874959,0.026084959511774915
0.03412384610339295,0.023873845770782318,0.023124597633872236,0.028639215767278337,0.025932861440135593
0.03550379965083466,0.02553972913626251,0.023103555635445475,0.028810876504311606,0.0262738901834301
0.03507200136135262,0.024855746788985823,0.02345279694561691,0.03047355714533997,0.025816006744653657
0.03530397956651515,0.025351037771839433,0.023481846076188348,0.03198872706420962,0.02675837043963111
0.03531212083300519,0.025944190416686535,0.02470576312805282,0.03194782528011152,0.02684418508245212
0.035029283657181456,0.026152715403177606,0.024117355551320375,0.032452301018568545,0.02675865087964034
0.03458306052369967,0.021320105915243852,0.02566183233777835,0.03200856045884778,0.025578091920831693
0.036003126321090005,0.02290378927559353,0.022655181343633236,0.031617184884667124,0.027530608745016984
0.035022287727235916,0.022964267245143107,0.021795193877450096,0.03176939047819499,0.02657440179358349
0.03591539581118174,0.023664628842040316,0.021201665665160668,0.03213315146764439,0.02818271548862498
0.03538401351883756,0.025439387660253346,0.021275576193485506,0.03184211316307705,0.025632029053189297
0.03554577196445124,0.02601152015262743,0.022841217736260945,0.032298069568809436,0.020631049674884334
0.034794634315577354,0.02645287677853857,0.024307988415123234,0.03144386204305714,0.023098635724015094
0.035197929054759776,0.026347092361392356,0.023919021871404614,0.032633474251894945,0.022391674844797857
0.034330332986782154,0.02665338069633955,0.02474732137821756,0.0316889587532373,0.0231846338740719
0.03578334629373865,0.026401430704172675,0.023410883827097002,0.03267999778215962,0.02454157806973307
0.03435123480755902,0.027843626251918066,0.02426884752638289,0.032274458242429846,0.0264138321916918
0.033851326959634866,0.02675120127782233,0.025208176272671412,0.032532110577701445,0.025861316259844672
0.033556745246950063,0.027709612710609753,0.02469699152085078,0.03276658792223868,0.027148619493375166
0.034134161746649495,0.02633609314132839,0.025203428426679247,0.03337781039913935,0.027128896796433898
0.03419200311084436,0.027297678523772517,0.025367471603023908,0.03480484172955915,0.02733294725815312
0.03426899724464015,0.027954174906661217,0.024624603050643797,0.027896240428314303,0.026788235769507306
0.03411481744935257,0.026967856572293676,0.026097214282486025,0.029047362603538615,0.027106122971059615
0.03310841410687814,0.027727839599877145,0.025508318735824796,0.028923458165593677,0.027056491067494703
0.03439150113259098,0.028465313089997047,0.019564997951594817,0.029807198324307192,0.026988445821175953
0.03283233828815062,0.028294107074119494,0.024541565613460475,0.03194404299611068,0.02780685815189988
0.03395588930484503,0.02825403485008287,0.025848837206835718,0.03235119539137979,0.02776713393529896
0.033058140154456364,0.029034301725280435,0.02608797918810343,0.03323216584244496,0.028054265319681346
0.03358037422621616,0.025545943216497786,0.026807732321292178,0.03298857537443738,0.0286391692448493
0.033685514282449716,0.026379048112580246,0.020749499825035385,0.0327655331821053,0.029222297335153385
0.03367766229282208,0.025688338821517942,0.0210765164775046,0.034380089085887,0.02807305178324138
0.03421083153973337,0.0266429098351294,0.022678019315312957,0.03423569654102403,0.028101932466027737
0.033738228858134975,0.02864151671196162,0.02229935419782045,0.033049716816290854,0.028269421733189914
0.03309707324458575,0.02844228547672097,0.02348198456108052,0.03353452382439647,0.03010003382487219
0.0355481337875417,0.029407445888705242,0.02577007877275277,0.03355054927357106,0.0221061069570965
0.026653727434108612,0.029087188115637735,0.024596198291755286,0.034028145804655206,0.02472386285710505
0.02089194717824707,0.029279593083199683,0.02628843568636568,0.033428548532945294,0.02372018258968417
0.02212432091450932,0.02928521977607082,0.02495859983209095,0.034009784665666974,0.02417646036839246
0.023548478085915207,0.029615191934276114,0.025702217011330856,0.03393162035925822,0.02479405224911854
0.024865493138536414,0.02922332615448841,0.026362248231507398,0.03414447895409477,0.027234633937487054
0.03187501970867768,0.02955043728242021,0.026150490929871314,0.034325267517891306,0.027660145887294787
0.035534103858509164,0.03075092558516245,0.026745645297634485,0.033588346243000285,0.026975195946565368
0.0349964046666512,0.030343988599431538,0.027563090077071757,0.03396793097326939,0.02867350544621539
0.0366725976424092,0.03148616046879152,0.025576746376805036,0.029668235840959012,0.027275194487940916
0.03532356245485965,0.02953034491659115,0.02702678379334855,0.027480458828402287,0.02793210718181283
0.03503268725768416,0.030855996678799794,0.02556604258946936,0.030091691613555887,0.028226486761372644
0.0359198161462473,0.03106102878359431,0.02707006432474935,0.03080617577879712,0.02738624420012519
0.036085829689606726,0.030304220423278138,0.025690110298460345,0.0327549279297836,0.028048363936132095
0.03654595719213582,0.030497419507502743,0.026755513391643032,0.0330909513579139,0.028232935069316813
0.03796080617931329,0.030421799135444422,0.028003432031757793,0.031758689877263824,0.02759576748144172
0.03690949693248656,0.03238277937631033,0.027973555697966262,0.03286032293705029,0.028639552284753112
0.0380067304879623,0.02689396097113622,0.02820754044298781,0.03211555990696487,0.027319075872016294
0.03792095077714248,0.02868583761303596,0.027328121032904308,0.033787751146190585,0.028544298657063816
0.03732202458195387,0.028281814417245567,0.025340260890679818,0.032216408043685155,0.02794771393738238
0.03738874718647963,0.027464327785782,0.024911026798449896,0.032845281380888894,0.029310214753948065
0.03844266460598762,0.030742188856184464,0.02446001456710853,0.03231631453001892,0.028030043376298292
0.03867519847936261,0.030768983880498178,0.02397047178195467,0.03277208004818981,0.025276072247067106
0.03878892850882719,0.03106525484328337,0.02476770058378507,0.03313745495708183,0.024214910238928602
0.03879279021996826,0.030844291484915392,0.02836265880190143,0.033842920324986966,0.02636819187390861
0.037866809290742084,0.03077563800656716,0.02839169516005156,0.03400156334927945,0.026896817235583802
0.0387756548342212,0.03110717709575731,0.02820091139656507,0.033446791271966085,0.028207494153182612
