Test_1,Test_2,Test_3,Test_4,Test_5
0.11073051733367242,0.05468628827299263,0.040094756525055106,0.002781811907109486,-0.003767708836779421
0.11352486831783745,0.05683310131435492,0.04304699252853522,0.0057476441783598795,-0.0038125181344350677
0.12292547741667242,0.062391570615092415,0.05161704548336721,0.014297391127151646,0.0032440384729329097
0.1254187901676606,0.06480308196998115,0.054812763896789476,0.014917019222506607,0.0033487195804933526
0.12820584032742643,0.06672576442956273,0.05561890465165911,0.0151924776684342,0.004340855988517246
0.12823295487915476,0.06800523088616492,0.05141607587516073,0.01164443076104506,-0.00045448300356189936
0.12736672639091354,0.06228090908066019,0.04982044150035829,0.009637399008894423,-0.0005022687527958021
0.12657101489939263,0.06293755217943324,0.04997634688257075,0.012407411385202965,0.0006203413603180739
0.12711014416643512,0.06496015032064092,0.05100924360463018,0.01527423999647703,0.0038416490713954745
0.1293605983100325,0.06678609902468323,0.0556531314313963,0.013553488584620231,0.009595299057814775
0.14199804627775656,0.06923818320313158,0.06178509559975345,0.02033588955267569,0.006406447546512487
0.142195792326848,0.07570683540919027,0.062024703508813,0.017294841972223474,0.007604927730485024
0.143249479850058,0.07555331965062001,0.05991432527280394,0.01746903018567103,0.006771276037065571
0.14503120624296026,0.0777224810994054,0.06290112929104612,0.018550436990144845,0.007167361583511718
0.14594463203367541,0.07815950303913212,0.06444491305759929,0.019063634197094326,0.007165288375853807
0.14627020187874912,0.07874825812108098,0.06528683982538844,0.0174917024572427,0.00672389418296835
0.14662917666448383,0.08136870003986356,0.06600509799495365,0.01916264542129603,0.006400675343834142
0.14755482768657327,0.07193841020595108,0.0668128085271062,0.01832829587948693,0.00658303226635906
0.14792041289670493,0.06790278424886458,0.06656946875133876,0.01829314175266936,0.006888899873020803
0.14829902734912642,0.06828000709869371,0.06798349405944944,0.01821583786119499,0.0033508390730954715
0.1485647855705378,0.07290446921294652,0.06903585991500566,0.01862813433506003,0.004367906643957427
0.14930351243683632,0.07423457568040073,0.06904924423667962,0.018531277385644113,0.004702404501427421
0.14928176599340726,0.07321019301690568,0.06850925283618857,0.017950509654204267,0.004261165415906398
0.14824320567088795,0.0724154244795456,0.07042848915959557,0.019661960731431897,0.004173370573263273
0.14937449972573816,0.0731742276179636,0.06957820771015788,0.020049050931972654,0.005811815415097483
0.15022625139325255,0.07177768259114685,0.06975286368242328,0.01949953134819534,0.005417577996207867
0.15002468964446716,0.07384042565232679,0.06946227309284146,0.021489880436085684,0.006025822497251568
0.146478207617526,0.07275988617567379,0.06983071896201927,0.019639482150664644,0.006002779850163308
0.14718268675903232,0.07231400981707256,0.06995457106539632,0.02014422121715222,0.005531729749706361
0.14584854465898375,0.07330573652310977,0.07098789725209254,0.020260519679591648,0.0060759236063524175
0.14570475581054762,0.07289846561133603,0.07079783918302313,0.021684585614950333,0.0067851079419487354
0.14571653864089898,0.07264711001234063,0.07079256107265433,0.020284572879320204,0.006342929976187894
0.14429215730352438,0.07279143677563463,0.0709061346975594,0.0163355385583251,0.006231111731319348
0.14461900023955773,0.07242885513169493,0.07109605241887341,0.018194463054051917,0.006409648548280091
0.14583277341726608,0.07235644594078455,0.057873254920801115,0.017939626334144865,0.007268268654646155
0.1481357909169481,0.07301891012210127,0.05913679684235842,0.018318154442174894,0.006786356724931912
0.14819307419058628,0.07342878896833872,0.05697710718171639,0.02064216079857221,0.006789465152491019
0.14958473204914097,0.07292457217029127,0.05708276364106788,0.02106328821241599,0.007453142591141794
0.147958002027529,0.06752021897649817,0.05730538679627576,0.02060430139732766,0.0066554393179088156
0.14817356721830213,0.06600667671779313,0.05941983551089787,0.02144412574493532,0.007178850658840737
0.14978749057985394,0.07082133972464114,0.06048601380544225,0.02159619195677216,0.007646207314912945
0.15000971754874234,0.07240317642859688,0.0598677208764984,0.02100822634388361,0.009801095465877714
0.14965760274803844,0.07319119175372824,0.06076376514214945,0.021778377168142564,0.0060625818259777515
0.15005071459300284,0.0745920289432514,0.06017198097298575,0.021206769899014814,0.006713305533911132
0.14949438087088904,0.0748572790436164,0.05956916976961383,0.022669953641231772,0.006912212709462059
0.14939091478069688,0.07527370548669247,0.06025991450218305,0.022567410194914005,0.006439736040549934
0.14985038845093218,0.07642323479932901,0.05952647535511577,0.02174927415633948,0.0061399747095018005
0.14926917389371153,0.07769001204372153,0.05826986469617916,0.021464463456908226,0.008085977344562328
0.15013438666486711,0.07827599904790349,0.05951987798422239,0.021874153412801637,0.007571421998774915
0.1539924521148157,0.07720712594310708,0.059708562791781904,0.02244732676656353,0.00783224393311357
0.1488505040140789,0.07775854915215664,0.05967925161538253,0.021528398645096914,0.007324583670246835
0.14979556801166236,0.07791114368369557,0.06030402263901514,0.02224827189011919,0.00777900683607935
0.14796962560736024,0.07807947452629992,0.06005275705612128,0.02301219194254115,0.00748088266807478
0.14666290444590974,0.0780599233519465,0.05942478159519755,0.022327533385831152,0.008663895007028714
0.14576046900039327,0.07879897262991113,0.060455953904767455,0.014133408922883018,0.009134885778071136
0.14928716986426221,0.0773327899824404,0.06025756956763286,0.017238907973625612,0.008355558131869945
0.1491955087815451,0.07861615279543706,0.05287955711303379,0.02024348933336598,0.007536112527001132
0.1477738072331773,0.07887650655032154,0.053515329435271805,0.020603329555784755,0.008598134663397226
0.148162369109485,0.07816243435353634,0.05825836436875409,0.021785381320182207,0.007710555514331352
0.14707866745051995,0.07895862646652672,0.05924934361102085,0.021509285731344505,0.008483960760589365
0.14673674832347594,0.07969769568148392,0.06187706431790528,0.021237582997170126,0.00870718819936951
0.1468669074533505,0.0669587172374065,0.06224838702019064,0.021885295397523902,0.007992273596582427
0.14548658855728341,0.0635683156615842,0.06089739439652014,0.022243214597687463,0.009601404388435526
0.14558662346480233,0.06600113650893759,0.06330891858588059,0.023575317666087708,0.009784497864111799
0.14659203504683435,0.07031988938428162,0.06351898922125966,0.021726187012309647,0.008743010960204795
0.14663733507334417,0.07255626891203802,0.06477997849957944,0.022919967443985508,0.005537458841083411
0.1463392934612957,0.07165294640547692,0.06490674870758034,0.0230642716001358,0.006946134598830752
0.1459514179700374,0.07180828126172954,0.06509080045495184,0.024052873706605186,0.006516979983343171
0.1465863845149862,0.0713466630670582,0.06629048235154132,0.023353437854999357,0.00709166708591732
0.14618933525680528,0.07079436135593767,0.0647851784289784,0.02307736443094224,0.008968992205082555
0.14696093631633103,0.07181706877137112,0.06469376511871205,0.024271470774604384,0.008305093062292662
0.1459078737309337,0.07111785216480465,0.0657118455216073,0.02299147699806868,0.008110857278320626
0.14664365763813714,0.07151270501736055,0.06633166546142395,0.02368136419811267,0.008673073252829277
0.1427323096831717,0.07189544815915226,0.06507572197078403,0.02396929516588079,0.008607966412808586
0.14266354841213558,0.07051453247591302,0.06475681203063831,0.024437965663562496,0.008638367956205198
0.1417789515540723,0.07100433591440354,0.06538341728833036,0.024565716923847795,0.008454110977267847
0.1413641025645157,0.07021676020836276,0.0653838884909605,0.02588191937436602,0.009574593155576239
0.1409300050415103,0.07039572868296777,0.06497365948107424,0.01889195356288059,0.009664274010364729
0.14111559537894378,0.07105806276482883,0.06432145605991663,0.020014370705453182,0.009505031741452324
0.14341574724416897,0.07105901620726822,0.052433683349491236,0.02326773856745029,0.008148790194849475
0.14389801398272078,0.070408196398267,0.05267869879997086,0.023692749110230865,0.009128391718613864
0.1446559724605643,0.07055435912419698,0.053475564434299995,0.02414299114961449,0.009073628794235804
