Test_1,Test_2,Test_3,Test_4,Test_5
0.23728669217721693,0.13254478154891006,0.15460602533552906,0.030366125037945616,0.1631869611540629
0.23846230359645354,0.13592228662043251,0.15775365154108711,0.030180420578867734,0.1682816336171762
0.2400270355205366,0.13900235337783262,0.1613286074013157,0.03021205534845911,0.16998073401590524
0.24122611333535393,0.14185072793873263,0.16277951567020443,0.031354786368731555,0.17429769013919238
0.23373684985196497,0.14336441934829178,0.16567765607193452,0.03707678452522912,0.18016722665083584
0.24203020404642953,0.13702424168371322,0.15996156144566084,0.04266734913922731,0.17739496387631104
0.24317446582781968,0.13692113470646322,0.16007552661032334,0.039055235464329416,0.17645982979242894
0.24325971484301614,0.14015142666577954,0.15735636058485425,0.04111428084237325,0.17720382513574454
0.2444349610649699,0.14342535926596384,0.15911242350096644,0.041202336008567556,0.17613748027046727
0.25674580916434436,0.15970166644867784,0.1638964776155777,0.04245172420593143,0.17954554562294328
0.25945937098267,0.15880158570030356,0.17997037157971457,0.04288578578867877,0.19675578749902708
0.2606517102656309,0.16081664064654475,0.180181481125585,0.043887394329667526,0.19640741457805339
0.2624731258477127,0.1617222319931267,0.18237693307741462,0.043440305959088626,0.19804526484812393
0.26349268226256334,0.16248212047685495,0.1834995512987813,0.04484314303439504,0.1983506426740275
0.26679058932449906,0.16455178851322091,0.18543985555232123,0.04565979566271866,0.2009387687945063
0.2669011336952904,0.1667118816371425,0.18499739660924938,0.04450782056850438,0.20099781426273958
0.2690705898875658,0.1665964895506214,0.18703323336682898,0.04603245616751642,0.20036849658541991
0.26873263209726195,0.16787013700799805,0.1881586396538485,0.04682302740697051,0.20184172326021893
0.2708708315478792,0.16945551072385517,0.18906229323432983,0.04537306166088043,0.20051756527151554
0.2728917953017791,0.1722058916888147,0.19083788014181918,0.04669540186426547,0.2001021871392215
0.2731920800104953,0.17278682344370247,0.19113520660066147,0.047615613297185895,0.20027528007056242
0.27499094674082364,0.17125799398466446,0.19307946636119555,0.0471895307406845,0.20032840946272013
0.27714014563132083,0.17211702787778044,0.19449866181047643,0.04811743736490071,0.19800207425804586
0.27666432819452424,0.17202329754039936,0.19464103114677495,0.048354674978729854,0.1978377110678193
0.27937605758838124,0.17330212018299046,0.19592393665652963,0.04860594454804711,0.19767701797032652
0.2809360833954,0.17612656579094393,0.19449504533034098,0.04940135805040425,0.19892269241980445
0.2813919922299539,0.17786244686296626,0.19480970923528698,0.048899344665667,0.1973103836247865
0.2838399128661495,0.17932500683942693,0.19568725393398936,0.05148728819769096,0.1915303077507442
0.2819652238044012,0.18018871803522693,0.1963675124225013,0.050088459843026616,0.19071218564226325
0.27403292337014684,0.1830121364669188,0.19784702067603682,0.048671412696284264,0.19031757970558877
0.27827120734879224,0.18217661799220186,0.20079184461678704,0.048361999459132055,0.19142422069707812
0.28103140812156324,0.18474669194777335,0.2002518073951894,0.04843407116842488,0.19369958974628274
0.2827690678894516,0.1853685453100622,0.20262496584570508,0.049099827669251084,0.19478996852050148
0.2847129590360586,0.18664390872932227,0.20506718692432474,0.04971680589046333,0.1950696731557059
0.28623696309559443,0.18780986841477915,0.20430957010376255,0.05287982539738079,0.1945535336291994
0.28941045155131756,0.18913222838786423,0.20693355942004032,0.05160040740711377,0.19530396028970493
0.2897667277153527,0.18981601364337866,0.21028724397935197,0.05389203549886671,0.19519743278515098
0.29214434636600306,0.19011432407732115,0.20832295484319927,0.053348389374455844,0.1944700423355533
0.29309181914903193,0.19138127774627883,0.21042138617316863,0.05456481623197408,0.19421202990381828
0.2943610128828619,0.19339393756486803,0.21262875015567964,0.05387781814698115,0.19470505984339745
0.2956779613056761,0.19410128783327474,0.21373423379032278,0.05560054642274599,0.19419012334160513
0.2975150897634952,0.19598022281451638,0.21470248501634953,0.05528679562951381,0.19401752758472063
0.29792836117720034,0.19828320136568758,0.21567930849720476,0.055578829313968035,0.19285271739510923
0.2990530570116597,0.19611430934340168,0.21616829319105332,0.057662535305834955,0.19397886012858312
0.30044208523847304,0.1936941931580918,0.2187284264078108,0.058700548551330736,0.19295464180618954
0.30182414770182653,0.19665251605920978,0.2193433905898618,0.05889939742432313,0.19446914845591623
0.30402853687260123,0.19655880276526894,0.2206028600842018,0.05975560853361035,0.19372309147747027
0.3044891021540094,0.1975446277519967,0.22213867099213383,0.058708520220425234,0.19319762943796123
0.3061689510052821,0.19937109087991176,0.22605164048222048,0.06139506468203863,0.19408872821723205
0.30741582266464,0.20006523779385915,0.22056254478075185,0.061620505718736736,0.19450476201275704
0.30868414154307283,0.2019426000286552,0.21992336454336747,0.06192858453875393,0.19733140805097343
0.3118749194817108,0.2034123134747381,0.21541421733178204,0.06543634561804036,0.19625905887679887
0.3177745545132866,0.2041173542707604,0.2133725268432267,0.061792118691011165,0.19414453245083796
0.31365238067620715,0.20461663056978463,0.21080004887232948,0.06328690427832268,0.19143305490666548
0.30899567614834744,0.2065371022221174,0.21114806131661296,0.062405401697252505,0.1900129850558916
0.31047571757405423,0.20833408132338294,0.21229732963845985,0.06234862970821873,0.18971202259148287
0.31514201354903515,0.20862127988771664,0.21081078542742646,0.06283023935680715,0.19076291068876103
0.3179069461808058,0.20931202242187785,0.2080417729180925,0.06487712688438672,0.19517797502418763
0.31983143754257715,0.2096036886821376,0.20658896147726988,0.06771740138248997,0.1953317815716662
0.3208185206917474,0.2096678270406083,0.20436711388154294,0.0668430803059216,0.19590534204646043
0.32185949473151315,0.21197521684164033,0.20451748445317916,0.06911685842668547,0.19608974098837328
0.3227677578706286,0.2118032574259304,0.20237057282200088,0.07042126060431636,0.19692061540653902
0.32380827365452214,0.21252076527530453,0.20307765416388318,0.07017260237682682,0.19503648355471104
