Engineering Strain,Engineering Stress (MPa),Lower Bound (MPa),Upper Bound (MPa)
0.008995802962962962,344.8480885257301,341.51119984561296,348.1849772058472
0.009078223703703703,344.9798761691753,341.6636492229103,348.29610311544036
0.009160644444444442,345.11854138700477,341.82235778150414,348.4147249925054
0.009243065185185183,345.27137686808584,341.9939290384232,348.5488246977485
0.009325485925925924,345.50149271810506,342.23365310128264,348.76933233492747
0.009407906666666665,345.65739442172776,342.4394328916363,348.87535595181924
0.009490327407407406,345.72697425074,342.59608326894056,348.85786523253944
0.009572748148148147,345.76328815434215,342.71133913917606,348.81523716950824
0.009655168888888887,345.9490868898358,342.77352849501256,349.1246452846591
0.009737589629629628,346.02727222481855,342.8288639811061,349.225680468531
0.009820010370370369,346.15619378104356,342.9155703253136,349.39681723677353
0.00990243111111111,346.32783986096877,343.03306230972254,349.622617412215
0.00998485185185185,346.48186549224573,343.14429592951865,349.8194350549728
0.010067272592592592,346.61686487699944,343.2457931358935,349.9879366181054
0.010149693333333331,346.7125818916926,343.35407926024794,350.07108452313724
0.010232114074074072,346.8060524475371,343.45450511520727,350.157599779867
0.010314534814814813,346.9147493587249,343.56264258678794,350.2668561306619
0.010396955555555554,347.0246602175847,343.6710750738477,350.3782453613217
0.010479376296296295,347.11958295990104,343.7576875510201,350.48147836878195
0.010561797037037034,347.1713647082446,343.80475773545396,350.53797168103523
0.010644217777777775,347.22314645658815,343.85148604176334,350.59480687141297
0.010726638518518516,347.2881797587846,343.92219804481323,350.654161472756
0.010809059259259257,347.4288377916204,344.0954974679193,350.76217811532155
0.010891479999999999,347.5892372237921,344.2778617816411,350.90061266594313
0.01097390074074074,347.74100613566014,344.44563547854756,351.0363767927727
0.011056321481481479,347.86199968278675,344.5958415611724,351.1281578044011
0.01113874222222222,347.89809163136033,344.74402302919765,351.052160233523
0.011221162962962961,347.91311932041947,344.8326517585948,350.99358688224413
0.011303583703703702,347.936245512719,344.9029335029116,350.9695575225264
0.011386004444444443,348.341430526562,344.8632450040879,351.81961604903614
0.011468425185185184,348.46995051094945,344.92627461732843,352.01362640457046
0.011550845925925923,348.60086718297237,344.99291678115384,352.2088175847909
0.011633266666666664,348.72319644437994,345.05253777381864,352.39385511494123
0.011715687407407405,348.70496394186614,345.2347305914198,352.1751972923125
0.011798108148148146,348.61756768316076,345.5369412298984,351.6981941364231
0.011880528888888887,348.83604054015206,345.76850268305515,351.90357839724896
0.011962949629629628,348.9803031917129,345.8907352461171,352.06987113730867
0.012045370370370368,349.0390272458964,345.92751077514896,352.1505437166439
0.012127791111111109,349.1002007106961,345.9653058851546,352.23509553623757
0.01221021185185185,349.1730879656615,346.00666278573925,352.3395131455838
0.01229263259259259,349.3046100066259,346.07795801115196,352.5312620020999
0.012375053333333332,349.4537106757295,346.1701107130284,352.7373106384306
0.012457474074074073,349.6058298056879,346.2695357118959,352.9421238994799
0.012539894814814812,349.70473916609177,346.3419137417744,353.0675645904091
0.012622315555555553,349.7676350696805,346.3959608860254,353.1393092533356
0.012704736296296294,349.82610523480423,346.4451623870622,353.20704808254624
0.012787157037037035,349.87830556597356,346.47763040302743,353.2789807289197
0.012869577777777776,349.964562903191,346.536696298001,353.392429508381
0.012951998518518516,350.0751270512498,346.648585179913,353.5016689225866
0.013034419259259257,350.1674597777943,346.75169502321523,353.5832245323734
0.013116839999999998,350.2770922418054,346.8638072449239,353.6903772386869
0.013199260740740739,350.4204678693865,346.9942196260291,353.84671611274393
0.01328168148148148,350.53112851809846,347.11432821510965,353.94792882108726
0.01336410222222222,350.6406192350752,347.23727549357955,354.0439629765708
0.01344652296296296,350.6991260628805,347.40828873948806,353.98996338627296
0.013528943703703701,350.87145055602207,347.5893854935003,354.15351561854385
0.013611364444444442,351.03138586616944,347.75328838586205,354.30948334647684
0.013693785185185183,350.98237388389725,347.8624774933954,354.10227027439913
0.013776205925925924,351.1191842079904,347.91882515600213,354.3195432599786
0.013858626666666665,351.2745080217099,347.953090127555,354.59592591586477
0.013941047407407405,351.3368229632518,348.01420913909647,354.6594367874071
0.014023468148148146,351.393720912498,348.05070937872597,354.73673244627
0.014105888888888887,351.4761396025374,348.0777056560626,354.87457354901215
0.014188309629629628,351.58444646334755,348.1177315020594,355.05116142463567
