True Strain,True Stress (MPa),Lower Bound (MPa),Upper Bound (MPa)
-0.00030652397367354837,12.384453286304751,12.384453286304751,12.384453286304751
-0.00012621722031354426,1.4540355905286055,-0.7394066266240046,3.647477807681216
5.4057028381986114e-05,1.276573027757858,-0.5980155882491005,3.1511616437648162
0.00023429878413021643,1.8683846560425943,0.23279997897264887,3.5039693331125394
0.0004145080586425406,34.32590479207296,19.36635820668535,49.285451377460575
0.0005946848636232455,49.296665100539904,39.813431571966916,58.779898629112886
0.0007748292107709581,59.7515077370092,55.176204988075185,64.32681048594321
0.0009549411117779844,73.47897930642009,67.00402787216906,79.95393074067113
0.0011350205783296483,86.5065064083691,78.96509916045535,94.04791365628284
0.0013150676221058489,102.51006267880727,88.12639904028775,116.89372631732678
0.001495082254779291,118.64740179291302,111.83706971370161,125.45773387212444
0.0016750644880170415,127.82422215277826,123.55117083294626,132.09727347261025
0.0018550143334798693,139.7713293770678,137.771502028019,141.77115672611657
0.0020349318028215838,155.1441302840989,146.55044037276915,163.73782019542864
0.0022148169076903704,169.9014683105661,158.50641014034645,181.2965264807857
0.0023946696597281305,175.17099150872357,165.7705379833996,184.57144503404754
0.0025744900705698195,195.18189502271056,189.84502567712127,200.51876436829986
0.002754278151844782,210.12637920762486,203.60506340239596,216.64769501285377
0.0029340339151760915,221.78127147171347,215.35394334850557,228.2085995949214
0.0031137573721798906,233.45269794476636,227.41352591084814,239.4918699786846
0.003293448534466723,242.63404214081504,236.2386289787681,249.029455302862
0.0034731074136408763,256.5044632345289,249.50832719400577,263.50059927505197
0.0036527340212997197,264.61646874578145,257.2133036698004,272.01963382176257
0.003832328369035038,274.81267590654454,269.2511308864833,280.3742209266058
0.004011890468432372,284.0436476069737,280.2787216596107,287.8085735543367
0.004191420331070357,291.172816107366,287.92579083390837,294.4198413808236
0.0043709179685222825,296.6651912095099,294.59961984076614,298.7307625782537
0.004550383392354317,301.79367949061015,299.6686315166936,303.91872746452674
0.004729816614127071,305.21296789789056,303.1082251351465,307.31771066063465
0.00490921764539493,307.79713679278694,305.8751851004939,309.7190884850799
0.0050885864977053994,310.50085087971337,308.3305042570873,312.67119750233945
0.005267923182600436,312.239773518195,309.78587682119286,314.69367021519724
0.005447227711615787,313.5708820684958,311.26120079706106,315.8805633399305
0.005626500096280333,315.16475863020577,312.8165745788353,317.51294268157625
0.005805740348117419,316.04410023391694,313.83020531066654,318.2579951571674
0.005984948478644192,317.30844379987656,315.15027601900556,319.4666115807476
0.00616412449937095,317.98288930447967,315.6836449629185,320.2821336460408
0.006343268421802463,318.81283758538893,316.6506417436096,320.9750334271683
0.00652238025743732,319.366384101233,317.1540098599954,321.57875834247056
0.006701460017767274,320.02951186647977,317.73774649917,322.32127723378954
0.0068805077142785635,320.56800831977245,318.31211244212284,322.82390419742205
0.007059523358451259,321.1631117904486,318.90516099861907,323.4210625822782
0.007238506961758606,321.6083642803907,319.4862823471631,323.7304462136182
0.007417458535668573,322.0061292659704,319.87478667469094,324.13747185724986
0.007596378091642089,322.45637927431545,320.2365030450753,324.67625550355564
0.007775265641134594,322.78000269351816,320.58957941650635,324.97042597052996
0.007954121195595385,323.08799970326544,320.9064718302808,325.26952757625014
0.00813294476646695,323.4858898923456,321.2829642505137,325.6888155341775
