True Strain,True Stress (MPa),Lower Bound (MPa),Upper Bound (MPa)
-0.00023534769209566,2.2648377462688334,2.2648377462688334,2.2648377462688334
-0.0001529109495425893,-0.12517872231813004,-0.2585556049068763,0.008198160270616216
-7.048100224597744e-05,-0.33883152466557553,-0.37328971273919226,-0.30437333659195875
1.194215091445954e-05,3.6460650630456417,-1.1021690798391999,8.394299205930484
9.43585110587286e-05,5.888923860740477,-2.265080481686206,14.04292820316716
0.0001767680793061158,1.8974052363054086,-2.57217509305453,6.366985565665347
0.0002591708567764074,11.585260990218325,-3.00783483211194,26.17835681254859
0.0003415668445882251,20.37293108606343,3.120702078922359,37.62516009320451
0.00042395604386080184,29.383594463063304,4.888799550523254,53.878389375603355
0.0005063384557124281,44.489007347214155,23.865981544159812,65.11203315026852
0.0005887140812611182,50.736043533131266,36.59653714403007,64.87554992223247
0.0006710829216252756,52.53042874213649,39.184790158491,65.87606732578199
0.0007534449779221401,60.829032529426755,52.94801787823781,68.7100471806157
0.0008358002512695628,66.64499143287665,56.29023349118499,76.99974937456831
0.0009181487427844533,70.73121212928761,63.20949619570688,78.25292806286835
0.001000490453583445,82.04542868562285,67.12944276867243,96.96141460257327
0.0010828253847835613,90.63283228628045,79.68524579669727,101.58041877586362
0.001165153537500662,100.07188175366868,94.54385037555885,105.59991313177851
0.001247474912851219,100.93819362312463,91.31800092065698,110.55838632559228
0.0013297895119507629,109.31661151941861,102.1379256783333,116.49529736050393
0.0014120973359145487,115.35613221783645,108.34641970041623,122.36584473525664
0.0014943983858582218,124.86941607871962,117.51229350889722,132.226538648542
0.0015766926628962648,133.97521342644333,128.36549898526292,139.58492786762375
0.001658980168143772,140.45429830312213,135.70884787757709,145.1997487286672
0.0017412609027148975,145.02840213958308,140.02046736713817,150.036336912028
0.0018235348677235206,151.559223803945,143.48767058402927,159.6307770238607
0.0019058020642839105,155.22637766366032,143.8150594905605,166.63769583676017
0.0019880624935091746,159.5128123555938,148.78884634813278,170.2367783630548
0.0020703161565130326,167.5209908968942,157.04941549280792,177.9925663009805
0.002152563054408264,177.83013708504458,168.33117815247587,187.32909601761332
0.002234803188307374,188.9477838333625,184.50799509003818,193.38757257668684
0.002317036559323259,192.49088398304374,188.21571431559505,196.76605365049244
0.0023992631685676533,196.76453438451227,191.84982244943401,201.6792463195905
0.0024814830171529033,204.37675256334128,192.93119635895002,215.82230876773258
0.002563696106190417,206.3486220111643,198.88077637404902,213.8164676482796
0.0026459024367913283,213.18057503971144,200.46822284542623,225.89292723399663
0.0027281020100671616,218.75261295710897,207.40862144070624,230.09660447351166
0.002810294827128281,224.54748398469508,214.1033063300931,234.99166163929706
0.002892480889085662,233.91798656359825,225.33268088037522,242.50329224682127
0.0029746601970493435,239.296242143453,232.40777966769468,246.1847046192113
0.0030568327521290897,243.2121971255997,236.5960533035099,249.82834094768947
0.003138998555435056,248.39197969141674,240.8968072676643,255.88715211516916
0.0032211576080762375,254.64433909941843,247.2495176704446,262.0391605283923
0.0033033099111622432,259.75953095150453,254.8497830593709,264.66927884363815
0.003385455465801743,268.55081239039873,259.2102634076162,277.89136137318127
0.0034675942731031343,269.04786999847465,262.9670426813967,275.1286973155526
0.0035497263341752057,275.3793509175725,267.3831786091972,283.37552322594775
0.003631851650125587,279.06783600334984,271.1411945128096,286.9944774938901
0.0037139702220625194,284.2332910689808,275.6126013650467,292.8539807729149
0.0037960820510933094,286.6664466013726,278.70719548350286,294.6256977192424
0.003878187138324989,293.92659846037816,284.8460361508315,303.0071607699248
0.0039602854848649815,297.35240290189006,292.9089417427641,301.79586406101595
0.0040423770918195535,301.77227728591726,297.1457474862433,306.3988070855913
0.004124461960295583,301.8761441569633,299.6894287116026,304.0628596023239
0.004206540091399012,307.84150252279835,304.79120380832063,310.89180123727607
0.004288611486235511,310.5309521857117,306.246482009165,314.81542236225846
0.004370676145911142,315.4863329426322,311.36772353989124,319.60494234537316
0.004452734071530807,316.970855386137,312.2526634011533,321.68904737112064
0.004534785264200025,320.77858966746703,318.7059116038687,322.8512677310654
0.004616829725023377,323.10042442246805,320.19742847683614,326.00342036809997
0.004698867455105172,324.81868882727974,321.56134235152496,328.07603530303453
0.004780898455550111,326.24599842177616,322.79699138878976,329.69500545476257
0.004862922727461741,328.1002020262192,324.4236870287406,331.77671702369787
0.004944940271944216,329.4866394640216,325.778168588851,333.19511033919224
0.005026951090100763,330.5606517984966,327.0051541341734,334.11614946281986
0.005108955183034331,331.7696668966016,328.08100498599396,335.45832880720934
0.005190952551848263,333.0127775002274,329.71587510989735,336.3096798905574
0.005272943197644748,334.2512058566171,331.27429939779074,337.22811231544347
0.005354927121526586,334.99786046764467,332.4608074924613,337.53491344282804
0.005436904324595644,335.622219673097,332.766006804655,338.478432541539
0.0055188748079535175,336.30004443021755,333.36630838571534,339.2337804747197
0.005600838572702193,337.0243835862207,334.0407639242878,340.0080032481536
0.005682795619942505,337.7195565590825,334.52768347683013,340.9114296413348
0.005764745950775899,338.0898552020917,334.9316055105909,341.24810489359254
0.005846689566302887,338.5849479844561,335.39327823589656,341.77661773301566
0.005928626467623711,339.1287856219365,335.8899307603157,342.3676404835573
0.006010556655839005,339.52305252483023,336.19280691246786,342.85329813719267
0.00609248013204825,339.86510917260466,336.46708928324307,343.2631290619663
0.006174396897351537,340.25458304477877,336.93887346485917,343.57029262469837
0.006256306952848029,340.61616606354045,337.4324815699417,343.7998505571392
0.006338210299636616,340.87381389224805,337.76858432358165,343.9790434609144
0.006420106938816581,341.19357878594735,338.14212697664846,344.24503059524625
