True Strain,True Stress (MPa),Lower Bound (MPa),Upper Bound (MPa)
-0.00038621357086070874,2.084236550762542,2.084236550762542,2.084236550762542
-0.0002046412799408366,0.6429118968368718,-0.8608270878890386,2.1466508815627825
-2.310195153269507e-05,0.6346996259825907,-0.6484998438677285,1.91789909583291
0.0001584044263293061,15.57508528619262,-0.9904411441387421,32.14061171652398
0.0003398778656046868,27.873249510899274,11.43652558444593,44.309973437352625
0.0005213183782461243,42.376984946228006,26.391905049947464,58.362064842508545
0.0007027259761999017,58.369473087456996,42.35456949982616,74.38437667508782
0.0008841006714058019,73.5238742516425,58.174950584564456,88.87279791872055
0.0010654424757968906,85.98444112255915,70.33400263894461,101.6348796061737
0.0012467514013004082,101.87705713727547,86.9627105147552,116.79140375979573
0.001428027459836443,116.18014229613209,100.76600533567576,131.59427925658844
0.001609270663318824,127.09947010578838,109.63191185040829,144.5670283611685
0.0017904810236549036,138.52737449749776,124.96801840628831,152.08673058870724
0.0019716585527453406,150.4484123233792,141.2460784976837,159.65074614907465
0.0021528032624849908,161.9436152304174,152.49486701428586,171.39236344654896
0.0023339151647615835,176.93847539164506,160.2105567340826,193.66639404920753
0.00251499427145661,190.84185974293047,178.5678667837378,203.11585270212314
0.0026960405944451097,203.03699770497454,191.77072081616032,214.30327459378879
0.0028770541455956735,214.56505971455306,203.41958359261912,225.710535836487
0.0030580349367702255,228.41651267001387,213.8123325325558,243.02069280747196
0.003238982979824916,242.7065067445064,229.23457349558535,256.17843999342745
0.003419898286608796,257.0003284405526,240.29644817568303,273.7042087054222
0.0036007808689647084,265.4335327462539,248.97546535210185,281.89160014040596
0.0037816307387290695,274.52603706441374,260.47319224959284,288.5788818792346
0.003962447907731655,286.32661399463194,277.92354751058747,294.7296804786764
0.004143232387796488,291.55901091600435,283.59192136289863,299.5261004691101
0.004323984190740516,295.2566280537408,287.2432463138876,303.270009793594
0.004504703328374501,299.6189702082267,294.6467724048731,304.59116801158024
0.004685389812502803,304.1326488824937,300.71324062784043,307.5520571371469
0.004866043654923385,306.7588381174483,303.07148162608405,310.4461946088126
0.005046664867427596,308.8459338122219,305.7306901839143,311.96117744052947
0.0052272534618010595,311.0689055644746,308.5591219778453,313.57868915110396
0.005407809449822352,312.6467878493616,310.3934431103933,314.90013258832994
0.0055883328432638915,313.84435524019625,311.9204695223315,315.768240958061
0.005768823653891724,315.03162805301105,312.95406509675445,317.10919100926765
0.005949281893465301,316.03775280605583,313.97878686461814,318.09671874749347
0.006129707573738375,316.9856892486068,314.8801706794154,319.09120781779814
0.0063101007064576735,317.76266899780455,315.59393297214257,319.93140502346654
0.006490461303363788,318.6309880343726,316.47887349609664,320.78310257264854
0.006670789376190961,319.32439296736754,317.22040272742225,321.42838320731283
0.006851084936667085,320.00077867309227,317.9438563021475,322.057701044037
0.0070313479965134935,320.57148357499875,318.4976044580321,322.6453626919655
0.00721157856744584,321.11711066925795,319.16722096614563,323.06700037237033
0.007391776661172786,321.5756777739483,319.69286101538523,323.45849453251134
0.007571942289396881,322.01522029662686,320.0873021917555,323.9431384014983
0.007752075463814357,322.480739329053,320.5321538907858,324.4293247673201
0.007932176196114901,322.8603184120519,320.9079408602465,324.8126959638574
0.008112244497982547,323.1667220095957,321.1965913856916,325.1368526334997
0.008292280381094357,323.4879314175607,321.60025956979786,325.3756032653235
0.00847228385712131,323.78194017845755,321.85081616460013,325.71306419231496
0.008652254937728083,324.119875580732,322.09685036441397,326.14290079705006
0.008832193634573054,324.4319323973723,322.4129673773852,326.4508974173594
0.00901209995930809,324.69521246918873,322.73092413122424,326.65950080715317
0.009191973923579433,324.9047210015455,322.9559413037218,326.85350069936925
0.009371815539026376,325.1129645331194,323.15031546090063,327.0756136053381
0.009551624817282157,325.3992342085743,323.4716057649196,327.32686265222895
0.009731401769973742,325.6900935504313,323.78676116574354,327.593425935119
0.009911146408721823,325.90191816848875,323.9806113597865,327.82322497719105
0.010090858745140608,326.07367606234516,324.15445712454897,327.99289500014135
0.010270538790838708,326.2494645609695,324.33251411118135,328.16641501075765
0.01045018655741781,326.44684449521924,324.5581314495003,328.3355575409382
0.010629802056473578,326.7244269380835,324.8227470053711,328.626106870796
0.010809385299595424,327.00105073061377,325.0748480969042,328.92725336432335
0.010988936298366298,327.16412694729456,325.2279706994234,329.10028319516573
0.011168455064363574,327.2928764169258,325.35108185700824,329.2346709768434
0.011347941609157728,327.41876234240493,325.50218322201243,329.3353414627975
0.01152739594431323,327.56459075251297,325.6826865291972,329.4464949758287
0.011706818081388324,327.7823514087585,325.9338152420463,329.6308875754707
0.011886208031935035,327.9728759525471,326.1413044871798,329.8044474179144
0.012065565807498952,328.14945164706944,326.30343200299603,329.9954712911429
0.01224489141962011,328.3198102509362,326.46614398004823,330.1734765218242
0.012424184879831681,328.51306109161044,326.61377559337797,330.4123465898429
0.012603446199660851,328.74213740959874,326.79172239260413,330.6925524265933
0.01278267539062861,328.92976879904757,326.9746210432089,330.8849165548863
0.012961872464249536,329.15200770143355,327.32965840122705,330.97435700164
0.013141037432032671,329.2997747543743,327.5065757644384,331.0929737443102
0.013320170305480222,329.4001728203765,327.6046617293879,331.19568391136505
0.013499271096088429,329.51128100658747,327.6855723398497,331.33698967332515
0.013678339815347357,329.65983163426085,327.7971809524748,331.52248231604693
0.0138573764747409,329.829250682496,327.9385176109425,331.7199837540496
0.01403638108574657,330.0406756519634,328.132909338676,331.9484419652508
0.014215353659836368,330.25006594432256,328.37565651461404,332.1244753740311
