True Strain,True Stress (MPa),Lower Bound (MPa),Upper Bound (MPa)
-0.0006306738329400226,-0.3551788440127812,-0.3551788440127812,-0.3551788440127812
-0.0005522965817771186,-0.440704304785078,-0.440704304785078,-0.440704304785078
-0.0004739254731262845,7.228774358212007,7.228774358212007,7.228774358212007
-0.0003955605060248046,6.183742036784388,6.183742036784388,6.183742036784388
-0.0003172016795101898,3.881764007881741,-0.2713686335211575,8.034896649284638
-0.0002388489926202881,0.04391985375574465,-0.3920735062934667,0.47991321380495605
-0.0001605024443928407,6.417614436755374,-2.0584077422061755,14.89363661571692
-8.21620338661479e-05,1.5015581177852493,0.5362977887141236,2.466818446856375
-3.827760078625078e-06,0.3645760213724986,-0.379990020588271,1.109142063333268
7.450037793097548e-05,5.645657569310229,-5.242191864109745,16.533507002730204
0.00015282238112411962,15.641150972092095,-3.5740801048225874,34.85638204900678
0.0002311382504612703,28.034372239703075,9.488084948418939,46.58065953098721
0.0003094479869035528,46.23972638400189,22.2368948725486,70.24255789545518
0.00038775159141097876,45.39880852343321,24.544143134515895,66.25347391235054
0.0004660490649442221,60.49871967074999,34.55968204642436,86.43775729507563
0.0005443404084628432,70.47171579293651,48.977148128658214,91.9662834572148
0.0006226256229268433,78.9485781302974,65.21447237594145,92.68268388465334
0.0007009047092959977,84.77074757100578,70.20825328604978,99.33324185596179
0.0007791776685291908,89.73816284094538,73.61598436450069,105.86034131739007
0.0008574445015859695,96.66650469212213,79.08931326211146,114.2436961221328
0.000935705209424768,98.50262389463998,83.01696801264467,113.98827977663531
0.0010139597930046826,106.39476977574783,92.9613561001113,119.82818345138436
0.0010922082532836973,109.07173977588805,94.75157218165651,123.39190737011958
0.0011704505912204584,117.22904133152856,109.12193352710177,125.33614913595537
0.0012486868077725003,121.98081731784251,113.37762638124218,130.58400825444284
0.0013269169038977978,127.11380972610434,118.0603379242262,136.16728152798245
0.0014051408805541008,130.73582137320386,121.23655434686547,140.2350883995423
0.0014833587386982694,133.9614788905217,122.26275109266447,145.66020668837896
0.0015615704792878258,141.57230776176635,129.82231611763422,153.3222994058985
0.0016397761032791811,146.6163701145139,134.5052908117937,158.72744941723408
0.0017179756116294089,153.75127971962544,140.52287904182924,166.97968039742165
0.0017961690052944708,159.0327798027157,149.4688922798791,168.5966673255523
0.0018743562852307702,165.33229399620487,156.55374760661198,174.11084038579773
0.001952537452394485,173.97959312491594,165.6803799943873,182.27880625544458
0.0020307125077409054,181.85445224513575,170.92246812953937,192.78643636073213
0.0021088814522259823,179.576373519929,170.86037027522377,188.29237676463424
0.002187044286804558,186.78082704604162,174.93181560783293,198.62983848425029
0.0022652010124321353,198.24590858558025,188.31449781942135,208.17731935173913
0.0023433516300631085,201.25500882356476,189.0900696838917,213.41994796323786
0.0024214961406523114,211.20619331133594,206.05235347004103,216.36003315263082
0.002499634545154355,212.0921699343446,202.1013781951175,222.08296167357176
0.0025777668445229607,218.03368265563503,211.2296653933032,224.83769991796686
0.002655893039712514,228.65848547174696,214.2654010247864,243.05156991870754
0.0027340131316762896,233.15789704159064,217.9298265855439,248.3859674976374
0.0028121271213682256,234.8161399836618,226.47794444276684,243.15433552455673
0.0028902350097411494,243.58866212585258,226.4256895690968,260.7516346826084
0.0029683367977483307,250.448461832533,232.30863631929856,268.5882873457675
0.003046432486342816,254.789268464473,238.20246785449382,271.3760690744522
0.0031245220764767627,262.4561296729641,247.7900172290086,277.12224211691955
0.003202605569102992,265.78614715206794,253.96237046798848,277.60992383614746
0.003280682965173217,269.30670659949436,258.4339999204737,280.17941327851497
0.0033587542656398116,274.0953238954537,262.82772279000915,285.3629250008983
0.003436819471454043,279.32369753193115,265.55528522200086,293.09210984186143
0.0035148785835676186,283.2434363363224,269.3772423525186,297.1096303201262
0.003592931602932023,286.6865246671828,273.7882755376806,299.58477379668506
0.003670978530497854,291.7696592150992,280.5189001813338,303.0204182488646
0.003749019367216373,295.5881639268017,284.82428915928057,306.3520386943229
0.0038270541140377323,300.33296642830356,286.72932630673625,313.9366065498708
0.003905082771912748,300.83922834665844,292.2130681644584,309.4653885288585
0.003983105341791127,304.8045555725203,296.9381419673559,312.6709691776847
0.004061121824623021,308.6946377958116,300.6514088456958,316.7378667459275
0.004139132221358355,311.76479801272814,302.339454520766,321.19014150469025
0.00421713653294617,313.43899985771634,302.67647183433843,324.2015278810942
0.004295134760336171,315.4819671704059,305.37624341749165,325.5876909233201
0.004373126904476954,319.2656390465014,310.9039213243523,327.6273567686505
0.004451112966317779,321.23281067667267,313.6354691819288,328.8301521714166
0.0045290929468068,323.25761774263344,315.87194489265795,330.64329059260893
0.004607066846892609,324.7626015064188,317.70515605539674,331.82004695744075
0.004685034667523581,326.54209346601607,319.9331001027894,333.1510868292428
0.0047629964096472036,328.96833695704953,322.37956144111746,335.55711247298154
0.0048409520742116255,330.69754480033833,323.4465083597848,337.9485812408919
0.004918901662163892,331.8560539082097,325.37154618553103,338.3405616308884
0.00499684517445171,332.6292861101972,326.9210546443488,338.3375175760456
0.0050747826120216815,333.7176615913349,327.3862426185312,340.0490805641386
0.005152713975820848,335.4928147355134,328.95438190870016,342.03124756232654
0.005230639266796034,336.138092124532,330.0170599212168,342.2591243278473
0.0053085584858931735,336.87892016244564,331.1015675394006,342.6562727854906
0.00538647163405887,337.8923309229583,331.4361710254517,344.348490820465
0.005464378712238616,338.5091233587169,332.26562846273094,344.75261825470284
0.00554227972137857,339.0184408630154,332.8777830259336,345.15909870009733
0.005620174662423787,339.8133780742325,334.02341443196707,345.603341716498
