Time;Image index (Image index);Distance L(t) (Extensometer 1);Change in distance (Extensometer 1);Strain - RC (Extensometer 1);Distance x L(t) (Extensometer 1);Distance y L(t) (Extensometer 1);Distance z L(t) (Extensometer 1);Change in distance x (Extensometer 1);Change in distance y (Extensometer 1);Change in distance z (Extensometer 1);X-displacement (Strain Gauge 1);Y-displacement (Strain Gauge 1);Z-displacement (Strain Gauge 1);Displacement (Strain Gauge 1);Height (Strain Gauge 1);Exx - RC (Strain Gauge 1);Exy - RC (Strain Gauge 1);Eyy - RC (Strain Gauge 1);Max. principal strain - RC (Strain Gauge 1);Min. principal strain - RC (Strain Gauge 1);Max. shear strain - RC (Strain Gauge 1);Poisson ratio -Exx/Eyy (Strain Gauge 1);Poisson ratio -Eyy/Exx (Strain Gauge 1);Von Mises - RC (Strain Gauge 1);Tresca - RC (Strain Gauge 1);Poisson ratio -strain max/min (Strain Gauge 1);Poisson ratio -strain min/max (Strain Gauge 1);Max. strain angle (Strain Gauge 1);Max. shear angle (Strain Gauge 1);Vorticity-z (Strain Gauge 1);du/dx (Strain Gauge 1);du/dy (Strain Gauge 1);dv/dx (Strain Gauge 1);dv/dy (Strain Gauge 1);dw/dx (Strain Gauge 1);dw/dy (Strain Gauge 1);Ezz plane stress state (Strain Gauge 1);Stereo reconstruction error (Strain Gauge 1);X-displacement (Strain Gauge 2);Y-displacement (Strain Gauge 2);Z-displacement (Strain Gauge 2);Displacement (Strain Gauge 2);Height (Strain Gauge 2);Exx - RC (Strain Gauge 2);Exy - RC (Strain Gauge 2);Eyy - RC (Strain Gauge 2);Max. principal strain - RC (Strain Gauge 2);Min. principal strain - RC (Strain Gauge 2);Max. shear strain - RC (Strain Gauge 2);Poisson ratio -Exx/Eyy (Strain Gauge 2);Poisson ratio -Eyy/Exx (Strain Gauge 2);Von Mises - RC (Strain Gauge 2);Tresca - RC (Strain Gauge 2);Poisson ratio -strain max/min (Strain Gauge 2);Poisson ratio -strain min/max (Strain Gauge 2);Max. strain angle (Strain Gauge 2);Max. shear angle (Strain Gauge 2);Vorticity-z (Strain Gauge 2);du/dx (Strain Gauge 2);du/dy (Strain Gauge 2);dv/dx (Strain Gauge 2);dv/dy (Strain Gauge 2);dw/dx (Strain Gauge 2);dw/dy (Strain Gauge 2);Ezz plane stress state (Strain Gauge 2);Stereo reconstruction error (Strain Gauge 2);Load ADC 1 channel 1;Position ADC 1 channel 2
9000.03;10;25.7416;-0.00423483;-0.000164486;-2.67334;25.5865;-0.903222;-0.00412794;-0.00527656;-0.016735;-0.00247316;-0.069431;-0.0275404;0.0747346;-5.01359;0.000133598;2.32862e-05;-0.000188814;0.000135271;-0.000190487;0.000162879;0.707564;1.4133;0.000188975;0.000217172;0.710133;1.40819;51.3474;96.3474;-4.96126e-05;0.000133544;0.000375171;-0.000328712;-0.000188884;-0.00087258;-0.000584073;0;0.0147532;-0.00417748;-0.0674976;-0.0366243;0.0769072;-5.90551;-0.000268391;3.09285e-05;1.49492e-05;1.8286e-05;-0.000271728;0.000145007;17.9535;0.0556994;0.000187545;0.000193343;0.0672951;14.8599;164.956;29.9557;-0.00174297;-0.000268391;7.15497e-05;-9.68125e-06;1.49472e-05;0.00146739;0.000781466;0;0.019929;-0.0254025;-0.944593
10000;11;25.7394;-0.00648884;-0.000252034;-2.67666;25.5836;-0.90991;-0.00744111;-0.00812764;-0.0234228;-0.000888351;-0.0821845;-0.0187556;0.0843021;-5.0048;0.000285976;-6.08358e-05;-0.000411768;0.000291241;-0.000417033;0.000354137;0.694507;1.43987;0.000411066;0.000472182;0.698364;1.43192;45.329;90.329;-9.2749e-05;0.000285899;0.000276444;-0.000398351;-0.000411805;-0.000267569;-0.0019073;0;0.0163846;-0.0021579;-0.0781534;-0.0330475;0.0848808;-5.90193;-0.000508133;0.000173522;-0.00013966;-7.08099e-05;-0.000576983;0.000253087;-3.63836;-0.274849;0.000363359;0.000337449;-0.122724;-8.14834;126.566;171.566;-0.00178582;-0.000508232;0.000825014;-0.00047773;-0.000139985;0.00240917;0.000530286;0;0.0221178;-0.0253893;-0.940063
11000;12;25.7424;-0.00347363;-0.00013492;-2.67899;25.5864;-0.90966;-0.00977167;-0.00532912;-0.0231735;0.0030417;-0.098832;-0.0245314;0.101876;-5.01058;0.000349046;0.000175152;-0.000305903;0.000392944;-0.000349801;0.000371373;1.14103;0.876397;0.000429065;0.000495164;1.12334;0.890206;56.274;101.274;0.000448832;0.00034906;0.000395642;-4.54836e-05;-0.000305966;-0.000351404;-0.000494829;0;0.016134;-0.00121778;-0.097276;-0.0374832;0.104255;-5.90636;-0.000515014;0.000136364;-3.33794e-05;2.5491e-06;-0.000550942;0.000276746;-15.4291;-0.0648127;0.000368147;0.000368994;;;136.759;1.75919;-0.00158432;-0.000515045;0.000557804;-0.000284872;-3.35257e-05;0.000617317;0.000285727;0;0.0248741;-0.0249713;-0.932658
12000;13;25.7473;0.00141282;5.48755e-05;-2.67444;25.5922;-0.900142;-0.00522175;0.000399537;-0.0136555;0.00731274;-0.119151;-0.020377;0.121102;-5.00642;0.000432514;0.000200267;-0.000137569;0.000495834;-0.000200889;0.000348361;3.14398;0.318068;0.000414093;0.000464482;2.4682;0.405154;45.2489;90.2489;0.000832781;0.000432534;0.000414095;-1.3682e-05;-0.000137635;0.00108651;0.00257608;0;0.0197146;0.00542389;-0.119943;-0.0334276;0.124632;-5.90231;-0.000528807;-9.4451e-05;-4.14786e-05;-2.38131e-05;-0.000546473;0.00026133;-12.7489;-0.078438;0.000356643;0.00034844;-0.0435759;-22.9485;13.0393;58.0393;-0.00040486;-0.000528805;-0.00011885;-7.00641e-05;-4.14812e-05;0.00152216;0.000761803;0;0.0258007;-0.0215563;-0.925467
13000;14;25.7471;0.00127008;4.93314e-05;-2.67321;25.5923;-0.897593;-0.00399943;0.000473191;-0.0111059;0.0148186;-0.114882;-0.033237;0.120508;-5.01928;0.000356325;0.000266525;-0.000124326;0.000474875;-0.000242876;0.000358876;2.86606;0.348912;0.000421548;0.000478501;1.95521;0.511453;24.981;69.981;0.00131849;0.000356326;0.000270581;0.000262467;-0.000124327;0.00172276;0.00232021;0;0.0269236;0.0151835;-0.116104;-0.0447324;0.125346;-5.91361;-0.000514978;-9.84445e-05;-0.000117908;-9.48413e-05;-0.000538045;0.000221602;-4.36762;-0.228958;0.000331635;0.000295469;-0.17627;-5.67311;25.7778;70.7778;0.000163487;-0.000514975;-0.0002472;5.0252e-05;-0.000117934;-0.000382086;-0.000371472;0;0.0282708;-0.0180791;-0.917785
14000;15;25.7463;0.000429642;1.66878e-05;-2.67294;25.5915;-0.894919;-0.00372331;-0.000249838;-0.00843169;0.0156102;-0.113997;-0.0382375;0.121248;-5.02428;0.000158728;0.000161376;-0.000783685;0.000185596;-0.000810552;0.000498074;0.202541;4.93727;0.000611692;0.000664099;0.228975;4.3673;98.9602;143.96;0.00119302;0.000158729;0.000166742;0.000156005;-0.000783686;0.00263346;0.00235332;0;0.0218503;0.0162035;-0.11401;-0.0468559;0.124324;-5.91574;-0.00047388;-8.68763e-05;-0.000267525;-0.000235821;-0.000505584;0.000134881;-1.77134;-0.564543;0.000292118;0.000179842;-0.466433;-2.14393;28.2725;73.2725;-6.23195e-05;-0.000473876;-0.000196282;2.25065e-05;-0.000267541;0.000526582;0.00122534;0;0.0278599;-0.01849;-0.910188
15000;16;25.7436;-0.00224199;-8.70815e-05;-2.67345;25.5886;-0.900446;-0.00423484;-0.00318498;-0.0139591;0.0146218;-0.123399;-0.0434428;0.131637;-5.02949;0.000333992;3.54453e-05;-0.000480333;0.000335532;-0.000481873;0.000408702;0.695334;1.43816;0.000474443;0.000544937;0.696307;1.43615;55.3729;100.373;0.0011845;0.000333968;0.000294292;-0.000223612;-0.000480376;0.000986079;0.000487065;0;0.0164432;0.0151579;-0.122443;-0.0531053;0.134321;-5.92199;-0.000493975;-8.03834e-05;-0.000135453;-0.000118255;-0.000511173;0.000196459;-3.64684;-0.27421;0.000309001;0.000261945;-0.231341;-4.32262;17.3507;62.3507;0.000222925;-0.000493972;-0.000138984;-2.18039e-05;-0.000135459;-0.000413349;0.00151213;0;0.0271777;-0.0185212;-0.904042
16000;17;25.7423;-0.00358252;-0.000139149;-2.67422;25.587;-0.905856;-0.00500041;-0.00480458;-0.0193689;0.0137584;-0.129798;-0.0418137;0.137059;-5.02786;0.00012753;0.000155388;-0.000509362;0.000163419;-0.000545251;0.000354335;0.250372;3.99405;0.00042849;0.000472447;0.299714;3.33652;76.388;121.388;0.000616369;0.000127537;0.000410736;-0.000100123;-0.000509434;0.00176307;0.000668508;0;0.0186313;0.0141831;-0.128915;-0.0514388;0.139521;-5.92032;-0.000510534;4.7404e-05;-0.000114152;-0.000108562;-0.000516125;0.000203782;-4.47241;-0.223593;0.000314211;0.000271709;-0.21034;-4.75421;174.012;39.0121;-0.000152233;-0.000510535;3.93581e-05;5.54468e-05;-0.000114152;0.000834747;0.00106252;0;0.0284122;-0.0186229;-0.897128
17000;18;25.7414;-0.00449184;-0.000174468;-2.6759;25.5858;-0.908885;-0.00668897;-0.00600337;-0.0223977;0.0134342;-0.137091;-0.0482222;0.145944;-5.03427;0.000160246;4.69163e-05;-0.000414522;0.000164051;-0.000418327;0.000291189;0.386581;2.58678;0.000346754;0.000388252;0.39216;2.54998;64.1345;109.135;0.000288485;0.000160231;0.000276164;-0.000182463;-0.000414559;0.00227361;-0.000696592;0;0.0205969;0.0137344;-0.135866;-0.0583231;0.148492;-5.9272;-0.000491447;6.28785e-06;-0.000274451;-0.000274269;-0.000491629;0.00010868;-1.79066;-0.558455;0.000284475;0.000144907;-0.557878;-1.79251;178.743;43.7428;-0.000248697;-0.000491447;9.2558e-07;1.1649e-05;-0.000274451;-4.83253e-05;0.00134026;0;0.0245636;-0.0186064;-0.890241
18000;19;25.743;-0.00282524;-0.000109736;-2.67679;25.5873;-0.911096;-0.00757116;-0.00449757;-0.0246093;0.0133288;-0.144979;-0.05404;0.155296;-5.04009;0.000155707;0.000205773;-0.000564759;0.000210336;-0.000619387;0.000414861;0.275705;3.62706;0.000498068;0.000553149;0.339587;2.94476;95.8285;140.828;0.000566755;0.000155718;0.0002725;0.000138997;-0.000564775;0.000547117;0.000158669;0;0.0192566;0.0135413;-0.144415;-0.0650467;0.158966;-5.93393;-0.000566645;6.23649e-06;-0.000194408;-0.000194303;-0.00056675;0.000186223;-2.91473;-0.343085;0.000332558;0.000248298;-0.342838;-2.91683;172.768;37.7683;-0.000108575;-0.000566648;9.08885e-05;-7.8384e-05;-0.000194412;0.000413162;0.000831976;0;0.0260958;-0.0185229;-0.882395
19000;20;25.7456;-0.000229272;-8.9052e-06;-2.67694;25.59;-0.906184;-0.00772514;-0.00172748;-0.0196971;0.0124383;-0.151331;-0.0537483;0.161074;-5.03979;0.000268278;0.000194582;-0.000443792;0.000317981;-0.000493494;0.000405737;0.604514;1.65422;0.000472144;0.000540983;0.644346;1.55196;104.664;149.664;0.000766282;0.000268278;0.000193554;0.00019561;-0.000443791;0.000271638;0.00105201;0;0.0192645;0.0124791;-0.151509;-0.0657537;0.165633;-5.93464;-0.000562519;6.09436e-05;-0.000209745;-0.000199514;-0.000572751;0.000186619;-2.68192;-0.372867;0.00033571;0.000248825;-0.348343;-2.87074;158.611;23.6107;7.22997e-05;-0.000562523;0.000230546;-0.000108599;-0.00020977;-0.000948195;-0.00214255;0;0.0252337;-0.0185298;-0.881805
20000;21;25.7479;0.0020463;7.94809e-05;-2.67435;25.5927;-0.903327;-0.00513232;0.000934018;-0.0168397;0.0106684;-0.163631;-0.0544395;0.172779;-5.04049;0.000101804;0.000149431;-0.000373452;0.000144883;-0.000416531;0.000280707;0.272602;3.66835;0.000336543;0.000374276;0.347833;2.87495;99.5457;144.546;0.000681438;0.000101808;0.000180956;0.00011789;-0.000373457;0.00165965;0.00204542;0;0.0202368;0.0110592;-0.16467;-0.068763;0.178793;-5.93764;-0.00054058;7.19314e-05;-0.000251315;-0.000234415;-0.00055748;0.000161532;-2.15101;-0.464899;0.000323215;0.000215376;-0.420491;-2.37817;175.615;40.6152;-0.000176392;-0.000540597;-5.41951e-05;0.000198021;-0.000251314;0.000308707;0.00166915;0;0.0276044;-0.0185845;-0.875828
21000;22;25.7444;-0.00145211;-5.64017e-05;-2.67313;25.5892;-0.907655;-0.00391184;-0.00261127;-0.0211684;0.0105704;-0.177486;-0.0547105;0.186027;-5.04076;0.00015458;5.22359e-05;-0.000487653;0.000158801;-0.000491874;0.000325337;0.316987;3.1547;0.00039173;0.000433783;0.322848;3.09743;78.2619;123.262;0.000688072;0.00015458;0.000159159;-5.47558e-05;-0.000487665;0.00250075;0.00193241;0;0.0205004;0.0109556;-0.176535;-0.0718765;0.190921;-5.94076;-0.000479259;-8.0407e-05;-0.000140521;-0.000122404;-0.000497376;0.000187486;-3.41057;-0.293206;0.000299247;0.000249981;-0.2461;-4.0634;29.3597;74.3597;0.000225;-0.000479263;-0.000284107;0.000123224;-0.000140559;-0.000363453;0.00118839;0;0.0277813;-0.0184949;-0.86548
22000;23;25.742;-0.00382858;-0.000148707;-2.67469;25.5863;-0.917044;-0.00547809;-0.0055006;-0.0305566;0.00931838;-0.185075;-0.0581994;0.194234;-5.04425;0.000142837;0.000119757;-0.000397929;0.000168171;-0.000423264;0.000295717;0.35895;2.78591;0.000351893;0.00039429;0.397319;2.51687;70.5109;115.511;0.000684439;0.000142835;0.000368498;-0.000129119;-0.00039799;0.001031;0.00125058;0;0.0234426;0.00964049;-0.184315;-0.0754643;0.199399;-5.94435;-0.000377323;-1.68233e-05;-0.000118007;-0.00011692;-0.00037841;0.000130745;-3.19746;-0.312749;0.000223727;0.000174326;-0.308978;-3.23647;3.80407;48.8041;-9.10021e-05;-0.000377323;-1.77536e-05;-1.58932e-05;-0.000118007;-0.00063488;0.00104259;0;0.0273659;-0.0185479;-0.860584
23000;24;25.7424;-0.00343297;-0.000133341;-2.67712;25.5863;-0.919382;-0.00791005;-0.00544085;-0.0328953;0.00845979;-0.195276;-0.0560015;0.203323;-5.04205;0.000146606;4.25462e-06;-0.000613869;0.00014663;-0.000613892;0.000380261;0.238823;4.18719;0.000465894;0.000507015;0.238853;4.18668;75.3514;120.351;0.000466636;0.000146598;0.000138719;-0.000130312;-0.000613878;0.00239269;0.000944741;0;0.0188358;0.00872145;-0.193834;-0.0758307;0.208321;-5.94471;-0.000486102;6.66065e-05;-0.00025802;-0.000239994;-0.000504129;0.000132067;-1.88397;-0.530794;0.00029117;0.00017609;-0.476057;-2.10059;155.132;20.1317;0.000219496;-0.000486102;0.000197953;-6.47101e-05;-0.000258037;-0.00100827;0.000771669;0;0.0258915;-0.018581;-0.852868
24000;25;25.7433;-0.0025961;-0.000100836;-2.67739;25.587;-0.923053;-0.00817727;-0.00475899;-0.0365662;0.00862482;-0.205029;-0.0608106;0.214031;-5.04686;0.000277304;0.000270126;-0.000505957;0.000361428;-0.000590081;0.000475755;0.548078;1.82456;0.000554616;0.00063434;0.612506;1.63264;112.702;157.702;0.00110313;0.000277298;0.000248312;0.000291958;-0.000505951;-0.000237417;0.000587177;0;0.019722;0.00863061;-0.204805;-0.0801866;0.220112;-5.94907;-0.000556138;-1.12062e-05;-0.000200853;-0.0002005;-0.000556491;0.000177996;-2.76889;-0.361156;0.000325444;0.000237328;-0.360292;-2.77553;15.3855;60.3855;0.00023434;-0.000556155;-0.000205355;0.000182874;-0.000200874;-0.000949009;0.000260412;0;0.0259893;-0.0184816;-0.846362
25000;26;25.7456;-0.000230598;-8.95672e-06;-2.67587;25.5899;-0.91297;-0.006658;-0.00185842;-0.0264834;0.00761381;-0.213257;-0.0622125;0.222276;-5.04826;0.000228248;0.000509907;-0.000174324;0.00057516;-0.000521236;0.000548198;1.30933;0.763749;0.00063326;0.000730931;1.10345;0.906246;0.554104;45.5541;0.000783484;0.000228213;0.0004453;0.00057454;-0.000174293;0.000180982;0.00153056;0;0.0214218;0.0076017;-0.213283;-0.0831854;0.229057;-5.95207;-0.000512496;-2.62296e-05;-0.000140915;-0.000139073;-0.000514338;0.000187633;-3.63691;-0.274958;0.000307213;0.000250177;-0.270392;-3.69834;8.33791;53.3379;-0.000553517;-0.000512496;-7.58653e-05;2.33876e-05;-0.000140918;0.000531269;0.000416927;0;0.0268519;-0.0184379;-0.838829
26000;27;25.7475;0.00159933;6.21197e-05;-2.67405;25.5919;-0.914708;-0.00483903;0.000110731;-0.0282206;0.00711548;-0.222304;-0.0650114;0.231725;-5.05106;0.000131835;0.000293427;-8.1869e-05;0.00033726;-0.000287294;0.000312277;1.61032;0.620995;0.000360971;0.000416369;1.17392;0.851847;7.11799;52.118;0.000973655;0.000131824;0.00025673;0.000330132;-8.18589e-05;0.000134609;0.00228544;0;0.020896;0.00726119;-0.22361;-0.0883694;0.240548;-5.95725;-0.000490389;-5.07219e-05;-0.000258628;-0.000248013;-0.000501003;0.000126495;-1.89612;-0.527394;0.000289259;0.00016866;-0.495034;-2.02006;23.2021;68.2021;0.000248378;-0.000490393;-0.000207834;0.000106354;-0.000258648;-0.00049836;0.00170374;0;0.0265403;-0.0184829;-0.831635
