Time;Image index (Image index);Distance L(t) (Extensometer 1);Change in distance (Extensometer 1);Strain - RC (Extensometer 1);Distance x L(t) (Extensometer 1);Distance y L(t) (Extensometer 1);Distance z L(t) (Extensometer 1);Change in distance x (Extensometer 1);Change in distance y (Extensometer 1);Change in distance z (Extensometer 1);X-displacement (Strain Gauge 1);Y-displacement (Strain Gauge 1);Z-displacement (Strain Gauge 1);Displacement (Strain Gauge 1);Height (Strain Gauge 1);Exx - RC (Strain Gauge 1);Exy - RC (Strain Gauge 1);Eyy - RC (Strain Gauge 1);Max. principal strain - RC (Strain Gauge 1);Min. principal strain - RC (Strain Gauge 1);Max. shear strain - RC (Strain Gauge 1);Poisson ratio -Exx/Eyy (Strain Gauge 1);Poisson ratio -Eyy/Exx (Strain Gauge 1);Von Mises - RC (Strain Gauge 1);Tresca - RC (Strain Gauge 1);Poisson ratio -strain max/min (Strain Gauge 1);Poisson ratio -strain min/max (Strain Gauge 1);Max. strain angle (Strain Gauge 1);Max. shear angle (Strain Gauge 1);Vorticity-z (Strain Gauge 1);du/dx (Strain Gauge 1);du/dy (Strain Gauge 1);dv/dx (Strain Gauge 1);dv/dy (Strain Gauge 1);dw/dx (Strain Gauge 1);dw/dy (Strain Gauge 1);Ezz plane stress state (Strain Gauge 1);Stereo reconstruction error (Strain Gauge 1);X-displacement (Strain Gauge 2);Y-displacement (Strain Gauge 2);Z-displacement (Strain Gauge 2);Displacement (Strain Gauge 2);Height (Strain Gauge 2);Exx - RC (Strain Gauge 2);Exy - RC (Strain Gauge 2);Eyy - RC (Strain Gauge 2);Max. principal strain - RC (Strain Gauge 2);Min. principal strain - RC (Strain Gauge 2);Max. shear strain - RC (Strain Gauge 2);Poisson ratio -Exx/Eyy (Strain Gauge 2);Poisson ratio -Eyy/Exx (Strain Gauge 2);Von Mises - RC (Strain Gauge 2);Tresca - RC (Strain Gauge 2);Poisson ratio -strain max/min (Strain Gauge 2);Poisson ratio -strain min/max (Strain Gauge 2);Max. strain angle (Strain Gauge 2);Max. shear angle (Strain Gauge 2);Vorticity-z (Strain Gauge 2);du/dx (Strain Gauge 2);du/dy (Strain Gauge 2);dv/dx (Strain Gauge 2);dv/dy (Strain Gauge 2);dw/dx (Strain Gauge 2);dw/dy (Strain Gauge 2);Ezz plane stress state (Strain Gauge 2);Stereo reconstruction error (Strain Gauge 2);Load ADC 1 channel 1;Position ADC 1 channel 2
9000.03;10;25.7564;0.00338134;0.000131299;-2.29409;25.6526;-0.27322;-0.00490023;0.00267318;-0.0281115;-0.00305896;-0.0203265;-0.0198673;0.0285873;-5.93076;-0.000703619;0.000154439;0.000427529;0.000448235;-0.000724326;0.000586281;1.64578;0.607614;0.000683205;0.000781707;0.618831;1.61595;18.9656;63.9656;0.00129436;-0.000703664;-3.01747e-05;0.000338844;0.00042754;-0.00156903;-0.00498487;0;0.0204568;-0.00302625;-0.0180977;-0.0499048;0.0531711;-6.17329;0.000943322;0.00106087;-0.000350613;0.00153894;-0.000946231;0.00124259;2.6905;0.371678;0.00144835;0.00165678;1.62639;0.614859;2.16393;47.1639;-0.00352385;0.0009428;0.000648548;0.00147373;-0.00035026;-0.0107698;-0.000624861;0;0.0447051;-0.0119844;0.273157
10000;11;25.7559;0.00288141;0.000111886;-2.29288;25.6522;-0.274465;-0.00369634;0.00226557;-0.0293563;-0.00312893;-0.0236036;-0.0178657;0.0297674;-5.92876;-0.000710766;-2.75856e-05;2.78637e-05;2.88925e-05;-0.000711795;0.000370344;25.5087;0.0392023;0.000484448;0.000493792;0.040591;24.636;16.7405;61.7405;0.000637041;-0.000710779;-0.000218484;0.000163172;2.78402e-05;0.00125619;-0.00460916;0;0.0173798;-0.00315296;-0.0206681;-0.0516109;0.0556848;-6.175;0.00101135;0.00119528;-0.000565778;0.00165475;-0.00120918;0.00143197;1.78753;0.55943;0.00166015;0.00190929;1.36849;0.730734;174.937;39.9369;-0.00222843;0.00101059;0.000677659;0.00171372;-0.000565293;-0.00613012;-0.00480686;0;0.0441508;-0.0119728;0.279795
11000;12;25.7554;0.00237973;9.24057e-05;-2.29334;25.6516;-0.276273;-0.00415224;0.0017017;-0.0311644;-0.00285007;-0.0254675;-0.0202963;0.0326903;-5.93119;-0.00078373;0.000104983;0.000179423;0.000190733;-0.00079504;0.000492887;4.36806;0.228934;0.000603732;0.000657182;0.239904;4.16834;5.35542;50.3554;0.0010789;-0.000783752;-2.33482e-05;0.000233191;0.000179428;-0.000747091;-0.00455063;0;0.0187381;-0.00311724;-0.0227725;-0.0562328;0.0607489;-6.17962;0.00100066;0.00110528;-0.000541902;0.00157716;-0.0011184;0.00134778;1.84657;0.541545;0.00156378;0.00179704;1.41019;0.709125;172.375;37.3748;-0.00197836;0.000999743;0.000462922;0.00174863;-0.000541398;-0.00655754;-0.00226673;0;0.0422182;-0.0114391;0.287738
12000;13;25.756;0.00289617;0.000112459;-2.29327;25.6522;-0.275919;-0.00408467;0.00223008;-0.0308107;-0.00321046;-0.0266309;-0.0248526;0.0365672;-5.93575;-0.000847879;0.000168292;0.000286156;0.000310604;-0.000872326;0.000591465;2.96299;0.337497;0.000708167;0.00078862;0.356064;2.80849;11.5864;56.5864;0.00101809;-0.000847945;-6.49593e-05;0.000401279;0.000286168;-0.00143929;-0.00594345;0;0.0201243;-0.00372425;-0.0246428;-0.062865;0.067625;-6.18625;0.0011082;0.00117755;-0.000502626;0.00172943;-0.00112385;0.00142664;2.20483;0.45355;0.00165967;0.00190219;1.53884;0.64984;6.82484;51.8248;-0.00349533;0.00110785;0.000905218;0.00145031;-0.000502342;-0.00107455;-0.00481601;0;0.0430512;-0.0114369;0.294259
13000;14;25.7545;0.00144418;5.60782e-05;-2.29229;25.6507;-0.284085;-0.0031028;0.000770851;-0.038976;-0.00309384;-0.0299017;-0.0241561;0.0385642;-5.93505;-0.000786459;-0.000156263;-0.000181195;-0.000143233;-0.000824422;0.000340594;-4.3404;-0.230393;0.000508637;0.000454126;-0.173737;-5.75581;20.0437;65.0437;0.000371085;-0.000786448;-0.00026597;-4.6623e-05;-0.000181218;-0.00104143;-0.00608628;0;0.0177449;-0.00406494;-0.027352;-0.0649702;0.0706101;-6.19127;0.000960107;0.000983853;-0.000526842;0.00144981;-0.00101654;0.00123318;1.82238;0.548733;0.00143125;0.00164423;1.42621;0.701157;1.76706;46.7671;-0.0017133;0.000959826;0.000731303;0.00123678;-0.000526625;-0.000327286;-0.000122473;0;0.0401482;-0.0113167;0.302024
14000;15;25.7541;0.00103426;4.01606e-05;-2.29207;25.6504;-0.277906;-0.00287911;0.000446941;-0.0327974;-0.00361808;-0.0316217;-0.0283736;0.042639;-5.93927;-0.00089328;-3.84271e-05;-0.000431316;-0.000428141;-0.000896454;0.000234157;-2.07106;-0.482845;0.000517741;0.000312209;-0.477594;-2.09383;12.4373;57.4373;0.000899728;-0.000893289;-0.000221134;0.000144196;-0.000431339;-0.00166311;-0.00240549;0;0.0181759;-0.00464252;-0.0291468;-0.0731435;0.0788737;-6.19944;0.000692937;0.00102585;-0.00024687;0.00135138;-0.000905315;0.00112835;2.80689;0.356267;0.00131136;0.00150446;1.49272;0.669918;4.46307;49.4631;-0.00191775;0.000692535;0.000689349;0.00136266;-0.000246582;-0.00169806;-0.0011598;0;0.0420339;-0.0113304;0.309113
15000;16;25.7562;0.00313583;0.000121766;-2.29375;25.6522;-0.286795;-0.00455971;0.00230896;-0.0416863;-0.00445889;-0.0321085;-0.0329369;0.0462134;-5.94383;-0.000815209;0.000247732;-0.000162006;-7.86811e-05;-0.000898534;0.000409927;-5.03198;-0.198729;0.000574594;0.000546569;-0.0875661;-11.4199;171.687;36.6868;0.000752756;-0.000815272;6.45567e-05;0.000430787;-0.000161977;-0.0022481;-0.00538335;0;0.0196044;-0.00574094;-0.0306394;-0.0788714;0.0848082;-6.20517;0.00087785;0.000927915;-0.000270186;0.00139494;-0.000787279;0.00109111;3.24906;0.307781;0.00127609;0.00145481;1.77185;0.564381;178.825;43.8249;-0.00248622;0.000877204;0.000388391;0.00146806;-0.000269831;-0.00533059;0.00091826;0;0.0465326;-0.0112152;0.316719
16000;17;25.7574;0.00438836;0.000170402;-2.29348;25.6535;-0.291715;-0.00428902;0.00353528;-0.0466062;-0.00486884;-0.0357008;-0.0332445;0.0490249;-5.94414;-0.000605317;-8.31045e-05;-0.000250873;-0.000232356;-0.000623834;0.000195739;-2.41284;-0.41445;0.000364055;0.000260986;-0.372464;-2.68482;13.9753;58.9753;0.000814634;-0.000605315;-0.00010424;-6.1976e-05;-0.000250875;-0.00116062;-0.00120509;0;0.016375;-0.0060852;-0.0350623;-0.0807458;0.0882399;-6.20704;0.000987812;0.000718812;-0.00030815;0.0013076;-0.000627935;0.000967765;3.20562;0.311953;0.00114021;0.00129035;2.08238;0.480221;46.7236;91.7236;-0.00551001;0.000988;0.00106435;0.00037283;-0.000308459;-0.00265468;-0.000299654;0;0.044873;-0.0111699;0.319767
17000;18;25.757;0.00399476;0.000155118;-2.2947;25.6529;-0.301752;-0.00551489;0.00291436;-0.0566435;-0.00439322;-0.0383795;-0.0354058;0.0524009;-5.9463;-0.000672977;3.84935e-05;0.000273775;0.000275338;-0.000674539;0.000474939;2.45814;0.406812;0.000564325;0.000633251;0.408186;2.44986;10.1476;55.1476;0.00154883;-0.000672985;-5.43681e-05;0.000131267;0.000273775;-0.00295862;-0.000816324;0;0.0222858;-0.00606743;-0.03817;-0.0855839;0.0939061;-6.21188;0.000992458;0.00059016;-5.66513e-05;0.00125749;-0.000321683;0.000789586;17.5187;0.0570818;0.000963621;0.00105278;3.9091;0.255813;37.5602;82.5602;-0.00412425;0.00099257;0.000826026;0.000354046;-5.68183e-05;-0.00235902;0.000631365;0;0.0490238;-0.0111845;0.324437
18000;19;25.7598;0.00679066;0.000263684;-2.29439;25.6557;-0.304874;-0.00520631;0.0057123;-0.0597656;-0.00450449;-0.0408607;-0.036836;0.0551976;-5.94773;-0.000510755;-0.000169289;-0.00027106;-0.00018349;-0.000598326;0.000207418;-1.88429;-0.530704;0.000353946;0.000276557;-0.306672;-3.26081;28.6382;73.6382;0.000580145;-0.000510753;-0.000186849;-0.000151733;-0.000271063;-0.00315972;-0.00104828;0;0.016728;-0.00640468;-0.0416424;-0.0879059;0.0974811;-6.2142;0.00118685;0.00031152;-0.000116774;0.00125747;-0.000187391;0.000722431;10.1637;0.0983897;0.000907252;0.000963242;6.71042;0.149022;31.4414;76.4414;-0.00199261;0.0011869;0.000719695;-9.71872e-05;-0.000116985;-0.00633752;-0.00258925;0;0.0462786;-0.0111615;0.331318
19000;20;25.7624;0.00937341;0.000363973;-2.29586;25.6581;-0.305762;-0.0066669;0.00816432;-0.0606532;-0.00487705;-0.0429619;-0.0403508;0.0591413;-5.95125;-0.00037582;3.84034e-05;-3.22676e-05;-2.80271e-05;-0.000380061;0.000176017;-11.647;-0.0858592;0.000244567;0.000234689;-0.0737438;-13.5605;168.627;33.6272;0.000332128;-0.000375819;7.49076e-05;1.91166e-06;-3.22697e-05;-0.00234875;0.000796513;0;0.0152649;-0.00719935;-0.0435116;-0.09492;0.104666;-6.22122;0.000878787;0.000401884;-0.000100554;0.00102259;-0.000244356;0.000633473;8.73949;0.114423;0.000776109;0.000844631;4.18483;0.238958;12.4122;57.4122;-0.000792567;0.000878741;0.000300883;0.000502985;-0.000100518;-0.0115639;-0.00435144;0;0.047257;-0.0111571;0.338164
20000;21;25.763;0.0099587;0.0003867;-2.29866;25.6584;-0.306368;-0.00947434;0.00849341;-0.0612595;-0.00595039;-0.0457563;-0.0414612;0.0620329;-5.95236;-0.000218561;-0.000331178;0.000104457;0.00031141;-0.000425514;0.000368462;2.09236;0.47793;0.00042716;0.000491283;0.731844;1.36641;174.033;39.0335;0.000370039;-0.000218662;-0.000103527;-0.000558757;0.000104506;2.61618e-05;0.000582114;0;0.0142732;-0.00895921;-0.0461096;-0.097707;0.108411;-6.22109;0.000909978;0.00059657;-0.000166449;0.00117524;-0.000431709;0.000803473;5.46701;0.182915;0.000960304;0.0010713;2.72229;0.367337;42.5683;87.5683;-0.00150748;0.000910106;0.000878664;0.000314171;-0.000166657;-0.0116981;-0.00437504;0;0.0501967;-0.0109544;0.346229
21000;22;25.7606;0.00756904;0.000293908;-2.2989;25.6559;-0.313606;-0.00970757;0.00598565;-0.0684976;-0.00661164;-0.0485239;-0.0380091;0.0619918;-5.9489;6.31405e-05;-8.71595e-06;0.000534075;0.000534236;6.29793e-05;0.000235628;-0.118224;-8.45851;0.000337131;0.000314171;-8.48273;-0.117887;107.545;152.545;0.00119667;6.31201e-05;0.000185095;-0.000202436;0.000534057;-0.00268992;0.00150697;0;0.0132443;-0.0100909;-0.0485599;-0.0947167;0.106917;-6.2181;0.000904479;0.000669092;-0.000279606;0.00120586;-0.000580983;0.000893419;3.23484;0.309135;0.00105245;0.00119123;2.07555;0.481801;51.2966;96.2966;-0.00191112;0.000904674;0.00110067;0.000237007;-0.000279988;-0.011458;-0.00343304;0;0.0503901;-0.0108515;0.353117
22000;23;25.762;0.00895635;0.000347778;-2.29929;25.6573;-0.309758;-0.0100976;0.00739042;-0.0646495;-0.00590589;-0.0511312;-0.041518;0.0661288;-5.95241;1.85632e-07;0.000183696;0.000390357;0.000463231;-7.2689e-05;0.00026796;;;0.000335684;0.00035728;6.37279;0.156917;90.762;135.762;0.000281607;2.02451e-07;0.000377715;-1.02467e-05;0.000390302;-0.00336393;0.000861486;0;0.0138484;-0.0100869;-0.0506128;-0.0998465;0.112395;-6.22323;0.0008066;0.000785637;-0.000261942;0.00122242;-0.000677761;0.00095009;3.07931;0.324748;0.00111199;0.00126679;1.80361;0.554442;58.2679;103.268;-0.00252787;0.000806864;0.00127207;0.000298687;-0.000262443;-0.00952266;-0.00530836;0;0.0496741;-0.0106455;0.360826
23000;24;25.7593;0.00621553;0.000241351;-2.2987;25.6545;-0.31658;-0.00951313;0.00460752;-0.0714713;-0.00656823;-0.0506691;-0.0448952;0.0680153;-5.95579;-1.38949e-05;0.000312674;-4.18503e-05;0.000285113;-0.000340858;0.000312986;-0.332015;-3.01191;0.000361882;0.000417314;0.836457;1.19552;96.7908;141.791;0.000372029;-1.38694e-05;0.00040896;0.000216384;-4.1885e-05;-0.0017402;0.000942744;0;0.01397;-0.0112053;-0.0499227;-0.104373;0.116239;-6.22776;0.000914613;0.000798868;-0.000393231;0.00129307;-0.000771687;0.00103238;2.32589;0.429943;0.00120469;0.0013765;1.67564;0.596787;56.676;101.676;-0.00223277;0.000914889;0.00130301;0.000294063;-0.000393762;-0.0119249;-0.00344606;0;0.0495377;-0.0104655;0.368313
24000;25;25.7615;0.00842596;0.000327183;-2.30058;25.6566;-0.312653;-0.011394;0.00670655;-0.0675439;-0.00727264;-0.0499849;-0.0467248;0.0688083;-5.95762;1.66014e-05;0.000192603;0.000545443;0.000608153;-4.61084e-05;0.000327131;-0.0304365;-32.8553;0.000421646;0.000436174;13.1896;0.0758171;91.7329;136.733;-0.00044822;1.66192e-05;0.000424699;-3.93695e-05;0.000545372;-0.000291483;9.33753e-05;0;0.0173283;-0.0133353;-0.0500625;-0.104424;0.116569;-6.22781;0.00110263;0.000875995;-0.00055487;0.00147978;-0.000932019;0.0012059;1.98719;0.503224;0.00140437;0.00160787;1.58771;0.629837;46.2644;91.2644;-0.00321712;0.00110284;0.00115891;0.000592611;-0.000555158;-0.00960735;-0.00318365;0;0.049253;-0.010328;0.375931
25000;26;25.7643;0.0112691;0.000437584;-2.30288;25.6594;-0.301126;-0.0136876;0.00949345;-0.0560176;-0.00730602;-0.049969;-0.0467698;0.068831;-5.95767;5.35624e-05;0.000161039;0.000436568;0.000495279;-5.14833e-06;0.000250214;-0.12269;-8.15065;0.000331915;0.000333618;;;97.0802;142.08;0.000441961;5.35593e-05;0.00050133;-0.000179122;0.000436456;-0.00136129;-0.000271077;0;0.0135779;-0.0149807;-0.0495018;-0.104288;0.116408;-6.22768;0.000947654;0.000714393;-0.000238711;0.00128303;-0.000574088;0.000928559;3.96988;0.251897;0.00109794;0.00123808;2.2349;0.447447;52.9084;97.9084;-0.00354516;0.000947889;0.00123062;0.000197549;-0.000239213;-0.00961089;-0.0035817;0;0.051694;-0.0102268;0.382712
26000;27;25.7655;0.0124922;0.000485075;-2.30461;25.6606;-0.296683;-0.0154173;0.010618;-0.0515746;-0.00776903;-0.0500998;-0.0429326;0.0664346;-5.95383;0.000101189;-3.1758e-05;0.000771909;0.000773409;9.96889e-05;0.00033686;-0.13109;-7.62836;0.000485798;0.000449147;-7.75822;-0.128895;114.961;159.961;-0.000132431;0.000101084;0.000397837;-0.000461065;0.00077183;-8.03479e-05;0.000899453;0;0.0163455;-0.0168201;-0.0504051;-0.098769;0.112156;-6.22216;0.00118539;0.000715876;-0.000221893;0.00148553;-0.00052204;0.00100379;5.34216;0.18719;0.00120275;0.00133838;2.84563;0.351416;52.6359;97.6359;-0.0037712;0.00118564;0.00154327;-0.000112683;-0.000222828;-0.0104432;-0.000847216;0;0.0540582;-0.0102461;0.389213
27000;28;25.7626;0.00952534;0.000369872;-2.30376;25.6576;-0.302542;-0.0145733;0.00764636;-0.0574338;-0.0090281;-0.0516557;-0.0443333;0.0686677;-5.95523;4.12106e-05;0.000119664;0.000261125;0.000313679;-1.13442e-05;0.000162512;-0.15782;-6.33635;0.000213002;0.000216682;27.6512;0.0361649;101.346;146.346;-9.6706e-06;4.11732e-05;0.000537879;-0.000298459;0.000260987;-0.000171851;0.000907807;0;0.014234;-0.0181106;-0.0515895;-0.0999873;0.11396;-6.22338;0.000811129;0.000764929;-0.00011164;0.00124305;-0.00054356;0.000893304;7.26556;0.137636;0.00105752;0.00119107;2.28687;0.43728;59.0175;104.018;-0.0025759;0.000811405;0.00135028;0.00017904;-0.000112259;-0.0103235;-0.00884631;0;0.0532322;-0.00954445;0.389877
