Time;Image index (Image index);Distance L(t) (Extensometer 1);Change in distance (Extensometer 1);Strain - RC (Extensometer 1);Distance x L(t) (Extensometer 1);Distance y L(t) (Extensometer 1);Distance z L(t) (Extensometer 1);Change in distance x (Extensometer 1);Change in distance y (Extensometer 1);Change in distance z (Extensometer 1);X-displacement (Strain Gauge 1);Y-displacement (Strain Gauge 1);Z-displacement (Strain Gauge 1);Displacement (Strain Gauge 1);Height (Strain Gauge 1);Exx - RC (Strain Gauge 1);Exy - RC (Strain Gauge 1);Eyy - RC (Strain Gauge 1);Max. principal strain - RC (Strain Gauge 1);Min. principal strain - RC (Strain Gauge 1);Max. shear strain - RC (Strain Gauge 1);Poisson ratio -Exx/Eyy (Strain Gauge 1);Poisson ratio -Eyy/Exx (Strain Gauge 1);Von Mises - RC (Strain Gauge 1);Tresca - RC (Strain Gauge 1);Poisson ratio -strain max/min (Strain Gauge 1);Poisson ratio -strain min/max (Strain Gauge 1);Max. strain angle (Strain Gauge 1);Max. shear angle (Strain Gauge 1);Vorticity-z (Strain Gauge 1);du/dx (Strain Gauge 1);du/dy (Strain Gauge 1);dv/dx (Strain Gauge 1);dv/dy (Strain Gauge 1);dw/dx (Strain Gauge 1);dw/dy (Strain Gauge 1);Ezz plane stress state (Strain Gauge 1);Stereo reconstruction error (Strain Gauge 1);X-displacement (Strain Gauge 2);Y-displacement (Strain Gauge 2);Z-displacement (Strain Gauge 2);Displacement (Strain Gauge 2);Height (Strain Gauge 2);Exx - RC (Strain Gauge 2);Exy - RC (Strain Gauge 2);Eyy - RC (Strain Gauge 2);Max. principal strain - RC (Strain Gauge 2);Min. principal strain - RC (Strain Gauge 2);Max. shear strain - RC (Strain Gauge 2);Poisson ratio -Exx/Eyy (Strain Gauge 2);Poisson ratio -Eyy/Exx (Strain Gauge 2);Von Mises - RC (Strain Gauge 2);Tresca - RC (Strain Gauge 2);Poisson ratio -strain max/min (Strain Gauge 2);Poisson ratio -strain min/max (Strain Gauge 2);Max. strain angle (Strain Gauge 2);Max. shear angle (Strain Gauge 2);Vorticity-z (Strain Gauge 2);du/dx (Strain Gauge 2);du/dy (Strain Gauge 2);dv/dx (Strain Gauge 2);dv/dy (Strain Gauge 2);dw/dx (Strain Gauge 2);dw/dy (Strain Gauge 2);Ezz plane stress state (Strain Gauge 2);Stereo reconstruction error (Strain Gauge 2);Load ADC 1 channel 1;Position ADC 1 channel 2
ms;;mm;mm;S;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;S;S;S;S;S;S;;;S;S;;;°;°;S;S;S;S;S;S;S;S;pixel;mm;mm;mm;mm;mm;S;S;S;S;S;S;;;S;S;;;°;°;S;S;S;S;S;S;S;S;pixel;kN;mm
9000.03;10;25.7528;-4.32232e-06;-1.67839e-07;-2.33415;25.634;0.811005;-7.23683e-05;8.71271e-05;-0.00309351;-0.00725235;-0.00873318;-0.000747216;0.0113764;-7.00459;-0.000198559;-0.000449061;0.000101811;0.000425136;-0.000521884;0.00047351;1.95027;0.512749;0.000547712;0.000631346;0.814618;1.22757;174.202;39.2016;-0.00105615;-0.000198818;-4.96596e-05;-0.000848343;0.000101911;8.42129e-06;0.000226726;0;0.0109621;-0.00753765;-0.00754076;-0.0111415;0.0154212;-6.19385;0.000287472;-0.000359773;-0.000150104;0.00048976;-0.000352392;0.000421076;1.91515;0.522151;0.000488368;0.000561435;1.38982;0.719519;171.278;36.2782;0.00267869;0.000287449;-0.000299543;-0.00042003;-0.000150084;0.00161703;-0.00208706;0;0.0143691;-0.00893324;2.24641
10000;11;25.7546;0.0018043;7.00624e-05;-2.33491;25.6356;0.816428;-0.000836113;0.00166244;0.00232972;-0.00700339;-0.00771621;-0.000281706;0.0104243;-7.00413;-0.000284724;-0.000355549;0.000136788;0.000339352;-0.000487288;0.00041332;2.08149;0.480425;0.000479801;0.000551093;0.69641;1.43594;172.059;37.0594;-0.000990775;-0.000284863;-7.52386e-05;-0.000635741;0.000136849;0.00151272;-0.00028072;0;0.0223697;-0.00776238;-0.00765336;-0.00500551;0.0119951;-6.18772;0.000264714;-0.000389673;-3.7908e-05;0.000531422;-0.000304616;0.000418019;6.98305;0.143204;0.000488571;0.000557359;1.74456;0.57321;118.173;163.173;0.0028253;0.000264764;-0.000550888;-0.000228409;-3.79839e-05;0.000927223;-0.00182107;0;0.0201311;-0.00908476;2.25466
11000;12;25.7521;-0.000679496;-2.63853e-05;-2.3357;25.6332;0.809094;-0.00162769;-0.000672477;-0.00500397;-0.00641136;-0.00711714;0.00331568;0.0101367;-7.00053;-0.000211252;-0.000451075;0.000127874;0.000440203;-0.000523581;0.000481892;1.65203;0.605316;0.000557135;0.000642523;0.840755;1.18941;172.968;37.968;-0.000969727;-0.000211482;-8.78371e-05;-0.000814189;0.000127972;0.0016932;-0.000351447;0;0.00994664;-0.00848117;-0.00602127;-0.00752863;0.01284;-6.19024;0.00023163;-0.000322643;-0.000101257;0.000428232;-0.000297859;0.000363045;2.28756;0.437148;0.000421455;0.00048406;1.4377;0.695554;2.39371;47.3937;0.0021791;0.000231567;-0.000165259;-0.000480079;-0.000101218;0.00246846;-0.00202325;0;0.0167109;-0.0091895;2.25812
12000;13;25.7545;0.0016677;6.47581e-05;-2.33464;25.6356;0.812496;-0.000568475;0.0016745;-0.00160196;-0.00806171;-0.00800564;-0.0025926;0.0116535;-7.00644;-7.54686e-05;-0.000393288;0.000172193;0.000460685;-0.00036396;0.000412323;0.438279;2.28165;0.000477199;0.000549763;1.26576;0.790042;167.454;32.454;-0.00107504;-7.56767e-05;-3.09944e-05;-0.000755493;0.00017227;0.00125386;0.000343875;0;0.013364;-0.00858646;-0.00837326;-0.00941155;0.0152452;-6.19213;0.000148185;-0.000475441;-1.14837e-05;0.000550448;-0.000413747;0.000482097;12.904;0.0774956;0.00055854;0.000642797;1.3304;0.751655;120.765;165.765;0.00270939;0.000148209;-0.000528846;-0.000422028;-1.15105e-05;0.00187789;-0.00247399;0;0.0165522;-0.00889065;2.26287
13000;14;25.7554;0.00256977;9.97859e-05;-2.33551;25.6362;0.818489;-0.00143796;0.00231092;0.00439098;-0.00945879;-0.0053683;-0.00662244;0.0127336;-7.01047;-0.000180298;-0.000303236;0.000175583;0.000349232;-0.000353947;0.00035159;1.02686;0.973846;0.000405984;0.000468786;0.986677;1.0135;164.952;29.9522;-0.00140781;-0.000180514;0.00011765;-0.000723973;0.000175622;0.00139857;0.00121706;0;0.0233352;-0.0109711;-0.00628437;-0.01113;0.0168444;-6.19384;0.000166582;-0.00048982;-8.16395e-05;0.00054777;-0.000462828;0.000505299;2.04046;0.490085;0.000584156;0.000673732;1.18353;0.84493;174.11;39.1099;0.0025634;0.000166536;-0.000402734;-0.000576927;-8.16007e-05;0.00243015;-0.00353672;0;0.0159401;-0.00902043;2.2692
14000;15;25.7512;-0.00160261;-6.22304e-05;-2.33809;25.632;0.812267;-0.00401904;-0.00191825;-0.00183083;-0.010102;-0.0090713;0.00130321;0.0136395;-7.00254;-0.000162829;-0.00045466;0.000342713;0.000610143;-0.000430259;0.000520201;0.475117;2.10474;0.000603661;0.000693601;1.41808;0.705177;159.916;24.9162;-0.00149299;-0.000163143;4.66911e-06;-0.000913757;0.000342816;0.00217971;0.000523188;0;0.0133179;-0.0133459;-0.00695201;-0.00845031;0.0172584;-6.19116;0.000160096;-0.000434913;-0.000117765;0.000477729;-0.000435399;0.000456564;1.35945;0.735591;0.000527384;0.000608752;1.09722;0.911392;6.80336;51.8034;0.00285142;0.000159924;-0.000139722;-0.000730186;-0.00011768;0.00251422;-0.00183077;0;0.0159198;-0.00886762;2.27687
15000;16;25.7517;-0.00113714;-4.41559e-05;-2.33785;25.6325;0.813086;-0.00377071;-0.00145392;-0.00101233;-0.0122;-0.0052252;-0.00274885;0.0135536;-7.00659;-0.000326112;-0.000226755;0.000364461;0.000432262;-0.000393912;0.000413087;0.894777;1.1176;0.000477163;0.000550783;1.09736;0.911281;150.631;15.6311;-0.00147827;-0.000326384;0.000318245;-0.000771379;0.000364437;0.000757991;-0.000370605;0;0.0163406;-0.0159074;-0.00466987;-0.0101273;0.0194272;-6.19284;0.000279786;-0.000406719;-6.54276e-05;0.000549009;-0.00033465;0.00044183;4.27627;0.233849;0.00051516;0.000589106;1.64054;0.609554;151.982;16.9818;0.00266666;0.000279777;-0.000385949;-0.000427496;-6.54194e-05;0.00251637;-0.00306669;0;0.0191968;-0.0090557;2.28378
16000;17;25.7538;0.00097594;3.78964e-05;-2.33754;25.6344;0.818077;-0.00346736;0.000537842;0.00397928;-0.0151043;-0.00425793;-0.00369912;0.0161231;-7.00754;-0.000188707;-0.000242116;0.000633966;0.000699932;-0.000254674;0.000477303;0.297661;3.35952;0.000570776;0.000636404;2.74835;0.363855;138.852;3.85155;-0.00140157;-0.000188976;0.00028873;-0.000772526;0.000633953;0.00129861;-0.00027306;0;0.0215253;-0.0188025;-0.00417803;-0.00980192;0.0216117;-6.19252;0.00026028;-0.000419773;-0.000221923;0.000503265;-0.000464908;0.000484086;1.17284;0.852632;0.000559121;0.000645448;1.0825;0.923784;11.2117;56.2117;0.0029355;0.000260207;-0.000273019;-0.000566599;-0.000221872;0.00274812;-0.00270363;0;0.0180634;-0.00881041;2.29146
17000;18;25.7482;-0.00460237;-0.000178713;-2.33848;25.629;0.810378;-0.00440079;-0.00490698;-0.0037203;-0.0137222;-0.00707383;0.0123906;0.0197956;-6.99145;-0.000381341;-0.000616918;0.000417961;0.000753366;-0.000716747;0.000735057;0.912385;1.09603;0.000848858;0.000980076;1.05109;0.951392;162.456;27.4556;-0.00167368;-0.000381764;-0.000126464;-0.00110698;0.000418143;0.00209849;0.000217882;0;0.0199433;-0.0180895;-0.00375274;0.00302498;0.0187207;-6.17969;0.000295649;-0.000442226;-0.000315574;0.000527589;-0.000547515;0.000537552;0.93686;1.0674;0.000620747;0.000716736;0.963608;1.03777;18.5208;63.5208;0.00247132;0.000295515;-0.00020469;-0.000679907;-0.000315497;0.0023555;-0.00202856;0;0.0162278;-0.00913046;2.29908
18000;19;25.7506;-0.00222051;-8.6224e-05;-2.33859;25.6311;0.818963;-0.0045112;-0.00279698;0.00486449;-0.0159979;-0.00179557;0.00139034;0.0161583;-7.00245;-0.000263211;-0.000430335;0.000498142;0.000692011;-0.000457081;0.000574546;0.528387;1.89255;0.000668035;0.000766062;1.51398;0.660511;152.613;17.6129;-0.00150272;-0.00026355;6.82042e-05;-0.000928496;0.000498232;0.000375023;-0.00176117;0;0.0230704;-0.0208028;0.000107703;-0.00291361;0.0210061;-6.18563;0.000298862;-0.000401872;-0.000290199;0.000502578;-0.000493915;0.000498246;1.02985;0.971014;0.000575333;0.000664328;1.01754;0.982763;17.7956;62.7956;0.00234926;0.000298629;-1.13441e-05;-0.00079263;-0.000290119;0.00294418;-0.00337747;0;0.0185351;-0.00886141;2.30667
