Time;Image index (Image index);Distance L(t) (Extensometer 1);Change in distance (Extensometer 1);Strain - RC (Extensometer 1);Distance x L(t) (Extensometer 1);Distance y L(t) (Extensometer 1);Distance z L(t) (Extensometer 1);Change in distance x (Extensometer 1);Change in distance y (Extensometer 1);Change in distance z (Extensometer 1);X-displacement (Strain Gauge 1);Y-displacement (Strain Gauge 1);Z-displacement (Strain Gauge 1);Displacement (Strain Gauge 1);Height (Strain Gauge 1);Exx - RC (Strain Gauge 1);Exy - RC (Strain Gauge 1);Eyy - RC (Strain Gauge 1);Max. principal strain - RC (Strain Gauge 1);Min. principal strain - RC (Strain Gauge 1);Max. shear strain - RC (Strain Gauge 1);Poisson ratio -Exx/Eyy (Strain Gauge 1);Poisson ratio -Eyy/Exx (Strain Gauge 1);Von Mises - RC (Strain Gauge 1);Tresca - RC (Strain Gauge 1);Poisson ratio -strain max/min (Strain Gauge 1);Poisson ratio -strain min/max (Strain Gauge 1);Max. strain angle (Strain Gauge 1);Max. shear angle (Strain Gauge 1);Vorticity-z (Strain Gauge 1);du/dx (Strain Gauge 1);du/dy (Strain Gauge 1);dv/dx (Strain Gauge 1);dv/dy (Strain Gauge 1);dw/dx (Strain Gauge 1);dw/dy (Strain Gauge 1);Ezz plane stress state (Strain Gauge 1);Stereo reconstruction error (Strain Gauge 1);X-displacement (Strain Gauge 2);Y-displacement (Strain Gauge 2);Z-displacement (Strain Gauge 2);Displacement (Strain Gauge 2);Height (Strain Gauge 2);Exx - RC (Strain Gauge 2);Exy - RC (Strain Gauge 2);Eyy - RC (Strain Gauge 2);Max. principal strain - RC (Strain Gauge 2);Min. principal strain - RC (Strain Gauge 2);Max. shear strain - RC (Strain Gauge 2);Poisson ratio -Exx/Eyy (Strain Gauge 2);Poisson ratio -Eyy/Exx (Strain Gauge 2);Von Mises - RC (Strain Gauge 2);Tresca - RC (Strain Gauge 2);Poisson ratio -strain max/min (Strain Gauge 2);Poisson ratio -strain min/max (Strain Gauge 2);Max. strain angle (Strain Gauge 2);Max. shear angle (Strain Gauge 2);Vorticity-z (Strain Gauge 2);du/dx (Strain Gauge 2);du/dy (Strain Gauge 2);dv/dx (Strain Gauge 2);dv/dy (Strain Gauge 2);dw/dx (Strain Gauge 2);dw/dy (Strain Gauge 2);Ezz plane stress state (Strain Gauge 2);Stereo reconstruction error (Strain Gauge 2);Load ADC 1 channel 1;Position ADC 1 channel 2
9000.03;10;25.7504;-0.00319772;-0.000124166;-2.4333;25.6349;0.120221;0.00179129;-0.00279342;-0.0447093;-0.00278198;-0.0205201;-0.015329;0.0257641;-6.16654;-0.000141189;0.000299486;-0.000691289;-9.61337e-06;-0.000822865;0.000406626;-0.20424;-4.89621;0.0005454;0.000542168;;;97.9111;142.911;-0.00147376;-0.000141145;0.000555492;4.33388e-05;-0.000691399;0.00283847;0.00093075;0;0.0120803;-0.00332475;-0.0187612;-0.0478222;0.0514781;-6.04017;-0.000401763;-9.11798e-05;0.000180758;0.000194697;-0.000415701;0.000305199;2.22265;0.449913;0.000360031;0.000406932;0.468358;2.13512;172.957;37.957;0.0005704;-0.000401771;-2.35358e-05;-0.000158784;0.000180762;0.00344885;0.000356095;0;0.0238146;-0.0112216;0.273459
10000;11;25.751;-0.00258956;-0.000100551;-2.43432;25.6354;0.12009;0.000773827;-0.0022785;-0.0448405;-0.00288501;-0.0226362;-0.0149925;0.0273037;-6.1662;-0.000161467;0.000173878;-8.93676e-05;5.21584e-05;-0.000302993;0.000177576;-1.80678;-0.553471;0.000221439;0.000236768;0.172144;5.8091;107.286;152.286;-0.000971381;-0.00016146;0.000471246;-0.000123469;-8.94635e-05;0.00079322;0.000238405;0;0.013664;-0.00349026;-0.020416;-0.0508264;0.0548846;-6.04317;-0.000321632;-9.27564e-05;0.000149785;0.000167379;-0.000339227;0.000253303;2.14729;0.465702;0.000298045;0.000337737;0.493414;2.0267;154.457;19.4568;0.00053761;-0.000321695;0.000180798;-0.000366182;0.000149773;0.00369308;0.00051727;0;0.0242329;-0.0112057;0.280153
11000;12;25.7513;-0.0023554;-9.14589e-05;-2.43495;25.6356;0.115743;0.00014328;-0.00208317;-0.0491871;-0.00417216;-0.023384;-0.0172527;0.0293577;-6.16846;-0.000126379;0.000295352;-0.000352477;7.682e-05;-0.000555676;0.000316248;-0.358547;-2.78904;0.000398533;0.000421664;0.138246;7.23348;103.685;148.685;-0.00113785;-0.000126339;0.000508467;8.2189e-05;-0.000352562;0.00144399;0.00026581;0;0.0140504;-0.00485787;-0.0216357;-0.0554755;0.0597431;-6.04782;-0.000275269;-8.23223e-05;0.000355055;0.000365629;-0.000285843;0.000325736;0.775287;1.28984;0.000377067;0.000434315;1.27912;0.781786;136.326;1.32648;0.000913261;-0.000275302;0.000105734;-0.00027026;0.000355052;0.00170791;0.00100294;0;0.0252808;-0.0111017;0.287909
12000;13;25.7516;-0.00200162;-7.77218e-05;-2.43492;25.636;0.114118;0.000169212;-0.00171805;-0.0508119;-0.00487459;-0.0264447;-0.0135841;0.0301266;-6.1648;-0.000244946;2.48218e-05;-0.000452369;-0.000242017;-0.000455298;0.00010664;-0.541474;-1.84681;0.000263041;0.000142187;-0.531558;-1.88126;74.4444;119.444;-0.00128071;-0.000244997;0.000368083;-0.00031851;-0.000452436;0.00177367;0.00185076;0;0.0149526;-0.00584892;-0.0238254;-0.0544774;0.0597465;-6.04682;-0.000265045;-3.85903e-05;0.000346036;0.000348464;-0.000267472;0.000307968;0.765945;1.30558;0.000356634;0.000410624;1.3028;0.767575;135.522;0.522445;0.000751842;-0.00026513;0.000337803;-0.000414754;0.00034598;0.00183259;0.000568859;0;0.0240106;-0.0109228;0.29471
13000;14;25.7513;-0.00231938;-9.00603e-05;-2.43509;25.6357;0.114777;-6.69701e-07;-0.00205632;-0.0501526;-0.00531259;-0.027636;-0.0133816;0.0311615;-6.16459;-0.000283961;0.000123424;-0.000348278;-0.000188575;-0.000443665;0.000127545;-0.815329;-1.2265;0.000257108;0.00017006;-0.425039;-2.35273;110.098;155.098;-0.00130315;-0.000283959;0.000346336;-9.95013e-05;-0.000348331;0.001785;0.00100527;0;0.0133042;-0.00676595;-0.0251332;-0.0563124;0.0620366;-6.04866;-0.000221228;2.70843e-05;0.000474236;0.000475289;-0.000222281;0.000348785;0.466493;2.14366;0.000411478;0.000465047;2.13824;0.467675;124.56;169.56;0.000636949;-0.000221308;0.000456686;-0.000402219;0.000474132;0.00172577;0.00135145;0;0.0233339;-0.0107989;0.301979
14000;15;25.7518;-0.00181616;-7.05205e-05;-2.43526;25.6362;0.110032;-0.000170132;-0.00154612;-0.054898;-0.00452219;-0.0249854;-0.0229721;0.0342409;-6.17418;-7.27486e-05;0.000162125;-0.0005091;-1.91059e-05;-0.000562743;0.000271818;-0.142897;-6.99807;0.000368958;0.000362425;-0.0339514;-29.4538;89.324;134.324;-0.00124035;-7.27376e-05;0.000389022;-6.48706e-05;-0.000509163;0.00107551;0.000507016;0;0.0189205;-0.00694378;-0.0230986;-0.0672953;0.0714872;-6.05964;-0.000292233;3.78453e-05;0.000444647;0.000446586;-0.000294172;0.000370379;0.657225;1.52155;0.000430683;0.000493838;1.51811;0.658713;127.989;172.989;0.000849886;-0.000292355;0.000570737;-0.000494653;0.000444485;0.00181991;0.000326354;0;0.0264773;-0.010611;0.308984
15000;16;25.7529;-0.000697219;-2.70727e-05;-2.4372;25.6371;0.114055;-0.00210275;-0.000623369;-0.0508754;-0.00604846;-0.0274379;-0.0235204;0.0366419;-6.17473;-0.000102924;0.000284471;-0.000197507;0.00013816;-0.00043859;0.000288375;-0.521113;-1.91897;0.00034772;0.0003845;0.315008;3.17452;99.0014;144.001;-0.00121272;-0.000102883;0.000573613;-4.69826e-06;-0.000197631;0.0023612;0.00166365;0;0.0148124;-0.00926066;-0.0253661;-0.0671478;0.0723742;-6.05949;-0.000209792;-1.28374e-05;0.000358792;0.000359081;-0.000210082;0.000284582;0.584719;1.71022;0.000332339;0.000379442;1.70924;0.585054;130.451;175.451;0.00138149;-0.000209862;0.000347895;-0.000373365;0.000358731;-0.000764574;-0.000101086;0;0.0257522;-0.010333;0.314073
16000;17;25.7524;-0.00120035;-4.66091e-05;-2.43722;25.6366;0.107379;-0.00212901;-0.00110244;-0.0575513;-0.00588416;-0.028301;-0.0240104;0.0375776;-6.17522;-0.000271142;-6.09538e-05;-0.000293993;-0.000220552;-0.000344583;6.20153e-05;-0.922276;-1.08427;0.00020153;8.2687e-05;-0.640056;-1.56236;23.3851;68.3851;-0.00129434;-0.000271241;0.000325563;-0.000447479;-0.000294044;0.0026731;0.00219675;0;0.017812;-0.00968765;-0.0264108;-0.0707758;0.0761616;-6.06312;-0.000181895;4.51962e-06;0.000467507;0.000467538;-0.000181927;0.000324733;0.389074;2.5702;0.000386866;0.000432977;2.56993;0.389116;125.471;170.471;0.000623075;-0.000181987;0.000437819;-0.000428499;0.000467411;-2.12538e-06;-0.000931603;0;0.0270326;-0.00988734;0.318012
17000;18;25.7538;0.000137595;5.34275e-06;-2.43692;25.638;0.111358;-0.00182565;0.000253412;-0.0535718;-0.00795222;-0.0286248;-0.0249882;0.0388204;-6.1762;-4.36351e-05;0.000409065;-0.000144132;0.000318256;-0.000506023;0.000412139;-0.302744;-3.30312;0.000479996;0.000549519;0.628935;1.58999;96.0413;141.041;-0.00149036;-4.3561e-05;0.000680258;0.000137844;-0.00014428;0.00294817;0.000731586;0;0.0145164;-0.0116597;-0.0273822;-0.0731239;0.0789483;-6.06547;-0.000171435;-5.14322e-05;0.000401816;0.000406394;-0.000176013;0.000291204;0.426652;2.34383;0.00034491;0.000388271;2.30888;0.433111;134.401;179.401;0.000768082;-0.000171629;0.000522417;-0.000624953;0.000401681;-0.000297287;-0.00151717;0;0.0267677;-0.00962634;0.324225
18000;19;25.7548;0.00121559;4.72007e-05;-2.43695;25.6391;0.107352;-0.0018566;0.00135042;-0.0575779;-0.00664345;-0.0289457;-0.0289585;0.0414799;-6.18017;-3.63725e-05;0.000409106;-1.30773e-05;0.000384547;-0.000433997;0.000409272;-2.78135;-0.359537;0.000472874;0.000545696;0.886059;1.12859;92.7974;137.797;-0.00152911;-3.62903e-05;0.000764995;5.32259e-05;-1.32862e-05;0.00324797;0.00185933;0;0.0188678;-0.0106226;-0.0280807;-0.0765904;0.0822645;-6.06894;-0.000177202;2.94935e-05;0.000304198;0.000305998;-0.000179002;0.0002425;0.582521;1.71668;0.000283196;0.000323333;1.70947;0.584977;127.812;172.812;0.000677082;-0.000177307;0.000520122;-0.000460899;0.000304063;-0.00014811;-0.00105453;0;0.027552;-0.00881261;0.331514
19000;20;25.7535;-0.000141779;-5.50519e-06;-2.43732;25.6376;0.110302;-0.00222323;-6.045e-05;-0.0546285;-0.00695501;-0.0285595;-0.030547;0.0423926;-6.18176;-4.67718e-05;0.000331185;-0.000123236;0.00024838;-0.000418388;0.000333384;-0.37953;-2.63484;0.000389107;0.000444512;0.593659;1.68447;94.6773;139.677;-0.000740628;-4.67175e-05;0.000628617;3.37294e-05;-0.000123379;0.00104564;0.00052968;0;0.0227691;-0.0112863;-0.0271354;-0.0772975;0.0826959;-6.06964;-0.000243385;-1.71423e-05;0.000366615;0.000367096;-0.000243867;0.000305481;0.663872;1.50632;0.000355123;0.000407309;1.50532;0.664312;133.64;178.64;0.000794539;-0.000243572;0.000577201;-0.000611123;0.000366449;-0.000281469;-0.00079737;0;0.0274192;-0.00865195;0.33891
20000;21;25.7553;0.00170591;6.62397e-05;-2.43718;25.6395;0.110995;-0.00208445;0.00180579;-0.0539348;-0.00656501;-0.0256994;-0.0348724;0.0438137;-6.18608;-0.000156709;4.56019e-05;0.000546217;0.000549163;-0.000159655;0.000354409;0.286899;3.48555;0.000429338;0.000472545;3.43968;0.290725;119.807;164.807;-0.00166487;-0.000156794;0.000505052;-0.000413526;0.00054609;0.00318507;0.000920484;0;0.0164628;-0.0109089;-0.0249271;-0.0814369;0.0858623;-6.07378;-0.00029462;3.08005e-05;0.000281579;0.000283221;-0.000296262;0.000289741;1.04631;0.955738;0.000334593;0.000386322;0.955983;1.04604;132.258;177.258;0.000976548;-0.000294774;0.000618586;-0.000556647;0.000281389;-0.0010735;-0.000326366;0;0.0276219;-0.00868576;0.346425
21000;22;25.7545;0.000856092;3.32416e-05;-2.43818;25.6385;0.115204;-0.00308278;0.00083864;-0.0497257;-0.00716626;-0.0270948;-0.0285427;0.0400021;-6.17975;-0.000186135;6.90266e-05;-0.000187573;-0.000117824;-0.000255884;6.90303e-05;-0.992331;-1.00773;0.000147889;9.20404e-05;-0.460456;-2.17176;106.7;151.7;-0.00168005;-0.000186154;0.000345974;-0.000207921;-0.000187631;0.00357753;0.00164626;0;0.0293042;-0.0119763;-0.0263711;-0.0711468;0.0768162;-6.06349;-0.000182624;4.26961e-05;0.000347279;0.000350697;-0.000186042;0.000268369;0.52587;1.90161;0.000314709;0.000357826;1.88505;0.530491;126.261;171.261;0.000913269;-0.000182758;0.000606674;-0.000520983;0.000347096;-0.00103596;-0.00161111;0;0.034403;-0.00875375;0.353594
22000;23;25.7535;-7.46295e-05;-2.89783e-06;-2.43821;25.6376;0.110897;-0.00311281;-8.01514e-05;-0.0540333;-0.00492227;-0.0285853;-0.0220755;0.036451;-6.17329;-8.46042e-05;2.63903e-05;0.000119276;0.000122637;-8.79648e-05;0.000105301;0.709312;1.40982;0.000122139;0.000140401;1.39416;0.717278;126.443;171.443;-0.00156461;-8.46675e-05;0.000409706;-0.000356848;0.000119193;0.00315107;0.000406654;0;0.0193439;-0.00973367;-0.0263525;-0.0686507;0.0741763;-6.061;-0.000154;-1.75029e-05;0.000359015;0.000359611;-0.000154597;0.000257104;0.428953;2.33126;0.000304642;0.000342806;2.32612;0.4299;132.734;177.734;0.00105436;-0.000154252;0.000675512;-0.000710163;0.000358787;-0.00105652;-0.000310572;0;0.0280501;-0.00873712;0.361289
23000;24;25.753;-0.000651307;-2.52899e-05;-2.43783;25.6371;0.10709;-0.00273352;-0.000607183;-0.0578398;-0.00608934;-0.0249958;-0.0296265;0.0392378;-6.18084;-0.000170728;0.000151061;9.35762e-05;0.000162132;-0.000239284;0.000200708;1.82448;0.5481;0.00023318;0.00026761;0.677571;1.47586;114.058;159.058;-0.00108644;-0.000170731;0.000467829;-0.000165624;9.34782e-05;0.00212985;0.0012141;0;0.016739;-0.0107482;-0.0239227;-0.0736301;0.0781615;-6.06598;-0.000306073;-9.11156e-06;0.000424512;0.000424625;-0.000306187;0.000365406;0.721001;1.38696;0.000423777;0.000487208;1.38682;0.721075;133.781;178.781;0.00058239;-0.00030647;0.000873134;-0.000890713;0.000424131;-0.00111358;-0.001678;0;0.0291354;-0.00868686;0.368506
24000;25;25.7545;0.000890314;3.45704e-05;-2.4373;25.6387;0.116434;-0.00221009;0.000950438;-0.0484958;-0.00686903;-0.0240244;-0.0317704;0.0404192;-6.18298;-0.000198456;0.000181551;-0.000281892;-5.38917e-05;-0.000426456;0.000186282;-0.704017;-1.42042;0.000268151;0.000248376;-0.126371;-7.91321;104.673;149.673;-0.00120768;-0.000198443;0.000445503;-8.24233e-05;-0.000281974;0.00124434;0.00246148;0;0.0169931;-0.0110511;-0.0231698;-0.0750055;0.0792767;-6.06735;-0.000213799;2.20191e-05;0.000362888;0.000363727;-0.000214638;0.000289183;0.58916;1.69733;0.000337598;0.000385577;1.69461;0.590108;129.3;174.3;0.000803483;-0.000213969;0.00062787;-0.000583483;0.000362691;-0.000563419;-0.00107569;0;0.0309175;-0.00856037;0.376527
25000;26;25.754;0.000391409;1.51982e-05;-2.43726;25.6382;0.109624;-0.0021677;0.000483329;-0.0553056;-0.00713588;-0.0264831;-0.0283233;0.039427;-6.17954;5.67774e-05;0.000183835;0.000108431;0.000268244;-0.000103036;0.00018564;-0.523629;-1.90975;0.000221319;0.00024752;2.6034;0.384113;83.4824;128.482;-0.00103591;5.67939e-05;0.000398747;-3.10668e-05;0.000108368;0.00208698;0.000230031;0;0.01545;-0.0111368;-0.0252676;-0.0737774;0.0787755;-6.06612;-0.000345979;2.40538e-06;0.000348888;0.000348896;-0.000345988;0.000347442;0.991663;1.00841;0.000401193;0.000463256;1.00841;0.991663;134.733;179.733;0.00112103;-0.00034623;0.000713812;-0.000708507;0.000348633;-0.00122125;-0.000131501;0;0.0277359;-0.00851559;0.382299
26000;27;25.7538;0.000153706;5.96831e-06;-2.43685;25.638;0.110541;-0.00175322;0.000280017;-0.0543894;-0.0066352;-0.0254327;-0.0301679;0.0400119;-6.18138;-0.000104254;0.00033122;0.000157608;0.000382837;-0.000329483;0.00035616;0.661475;1.51177;0.000411642;0.00047488;1.16193;0.860634;97.11;142.11;-0.000977247;-0.000104207;0.000538266;0.000124229;0.000157518;0.00210076;0.00184495;0;0.0154405;-0.0106228;-0.0241295;-0.0760419;0.0804826;-6.06839;-0.000289793;5.181e-06;0.00037809;0.00037813;-0.000289833;0.000333982;0.766465;1.30469;0.00038677;0.000445309;1.30465;0.76649;132.268;177.268;0.000715914;-0.000289943;0.000559017;-0.000548285;0.000377934;4.87768e-05;-0.00104726;0;0.0265693;-0.00881279;0.38745
