Time;Image index (Image index);Distance L(t) (Extensometer 1);Change in distance (Extensometer 1);Strain - RC (Extensometer 1);Distance x L(t) (Extensometer 1);Distance y L(t) (Extensometer 1);Distance z L(t) (Extensometer 1);Change in distance x (Extensometer 1);Change in distance y (Extensometer 1);Change in distance z (Extensometer 1);X-displacement (Strain Gauge 1);Y-displacement (Strain Gauge 1);Z-displacement (Strain Gauge 1);Displacement (Strain Gauge 1);Height (Strain Gauge 1);Exx - RC (Strain Gauge 1);Exy - RC (Strain Gauge 1);Eyy - RC (Strain Gauge 1);Max. principal strain - RC (Strain Gauge 1);Min. principal strain - RC (Strain Gauge 1);Max. shear strain - RC (Strain Gauge 1);Poisson ratio -Exx/Eyy (Strain Gauge 1);Poisson ratio -Eyy/Exx (Strain Gauge 1);Von Mises - RC (Strain Gauge 1);Tresca - RC (Strain Gauge 1);Poisson ratio -strain max/min (Strain Gauge 1);Poisson ratio -strain min/max (Strain Gauge 1);Max. strain angle (Strain Gauge 1);Max. shear angle (Strain Gauge 1);Vorticity-z (Strain Gauge 1);du/dx (Strain Gauge 1);du/dy (Strain Gauge 1);dv/dx (Strain Gauge 1);dv/dy (Strain Gauge 1);dw/dx (Strain Gauge 1);dw/dy (Strain Gauge 1);Ezz plane stress state (Strain Gauge 1);Stereo reconstruction error (Strain Gauge 1);X-displacement (Strain Gauge 2);Y-displacement (Strain Gauge 2);Z-displacement (Strain Gauge 2);Displacement (Strain Gauge 2);Height (Strain Gauge 2);Exx - RC (Strain Gauge 2);Exy - RC (Strain Gauge 2);Eyy - RC (Strain Gauge 2);Max. principal strain - RC (Strain Gauge 2);Min. principal strain - RC (Strain Gauge 2);Max. shear strain - RC (Strain Gauge 2);Poisson ratio -Exx/Eyy (Strain Gauge 2);Poisson ratio -Eyy/Exx (Strain Gauge 2);Von Mises - RC (Strain Gauge 2);Tresca - RC (Strain Gauge 2);Poisson ratio -strain max/min (Strain Gauge 2);Poisson ratio -strain min/max (Strain Gauge 2);Max. strain angle (Strain Gauge 2);Max. shear angle (Strain Gauge 2);Vorticity-z (Strain Gauge 2);du/dx (Strain Gauge 2);du/dy (Strain Gauge 2);dv/dx (Strain Gauge 2);dv/dy (Strain Gauge 2);dw/dx (Strain Gauge 2);dw/dy (Strain Gauge 2);Ezz plane stress state (Strain Gauge 2);Stereo reconstruction error (Strain Gauge 2);Load ADC 1 channel 1;Position ADC 1 channel 2
9000.03;10;25.7522;-0.00378671;-0.000147023;-2.03968;25.6576;0.837845;0.00110591;-0.00291541;-0.0240743;-0.00431545;-0.0190084;-0.0181761;0.0266517;-7.0812;-0.000213019;0.00020185;0.000331227;0.000397917;-0.000279709;0.000338813;0.643121;1.55492;0.000393207;0.000451751;1.42261;0.702933;33.2589;78.2589;0.000735134;-0.000213103;-5.26718e-05;0.000456233;0.000331246;0.00164479;-0.000160269;0;0.0123967;-0.00479679;-0.0178073;-0.0446788;0.0483354;-6.22517;-0.000141536;-2.1807e-05;0.000150195;0.000151816;-0.000143157;0.000147487;0.942347;1.06118;0.000170327;0.000196649;1.06049;0.942962;139.034;4.03362;9.14363e-05;-0.000141724;0.000570954;-0.000614396;0.000150032;0.000587774;-0.0016695;0;0.0236295;-0.0120717;2.24927
10000;11;25.7519;-0.00409351;-0.000158934;-2.03998;25.6573;0.835603;0.000804456;-0.00317418;-0.0263165;-0.00416831;-0.0197445;-0.0245158;0.0317529;-7.08754;-0.000218778;1.59669e-05;0.000151351;0.000152038;-0.000219466;0.000185752;1.4455;0.6918;0.000215662;0.000247669;0.692765;1.44349;39.4134;84.4134;0.000533967;-0.00021883;-0.000291877;0.000323697;0.000151308;0.00143449;0.000908865;0;0.0141794;-0.00449047;-0.0189339;-0.0523786;0.0558764;-6.23287;-8.87892e-05;-3.16438e-05;0.000169526;0.000173346;-9.26091e-05;0.000132977;0.523751;1.9093;0.00015589;0.000177303;1.8718;0.534246;139.786;4.78587;0.000709845;-8.89593e-05;0.000520946;-0.000584091;0.00016939;0.000487457;-0.00315944;0;0.0236996;-0.0118487;2.25623
11000;12;25.7507;-0.00528599;-0.000205234;-2.0399;25.6563;0.830254;0.000887038;-0.00419084;-0.0316653;-0.00415021;-0.0205688;-0.026439;0.0337538;-7.08946;-0.00038271;0.0001934;-0.000139859;-3.29254e-05;-0.000489644;0.000228359;-2.7364;-0.365444;0.000316026;0.000304479;-0.0672437;-14.8713;175.893;40.8935;-1.75363e-06;-0.000382817;-0.00011421;0.000500936;-0.000139847;0.00260784;0.000410557;0;0.0128737;-0.00457529;-0.0199171;-0.0563777;0.0599672;-6.23687;-3.98539e-05;-4.49299e-05;0.00024783;0.000254684;-4.67077e-05;0.000150696;0.160812;6.21846;0.00018731;0.000200928;5.45271;0.183395;139.786;4.78622;0.000414079;-4.018e-05;0.000719088;-0.000808728;0.000247572;0.00138813;-0.00379951;0;0.0219438;-0.0115208;2.26324
12000;13;25.7521;-0.0039097;-0.000151798;-2.04;25.6577;0.831665;0.000789235;-0.00286296;-0.0302543;-0.00384694;-0.0208617;-0.0331452;0.0393524;-7.09617;-0.000199708;3.8246e-05;-4.15076e-06;3.0631e-06;-0.000206922;0.000104992;;;0.00013898;0.00013999;;;24.7691;69.7691;0.000130895;-0.000199762;-0.000256002;0.000332437;-4.1828e-06;0.00242856;0.000429125;0;0.0132408;-0.00425663;-0.0208273;-0.0644388;0.0678547;-6.2411;-9.57897e-06;7.65987e-05;6.44367e-05;0.000112499;-5.76413e-05;8.50702e-05;;;9.99181e-05;0.000113427;1.95171;0.512372;101.188;146.188;0.00135812;-9.65024e-06;0.000538481;-0.00038525;6.42947e-05;-0.00085774;-0.00124587;0;0.0214882;-0.0114229;2.27057
13000;14;25.7521;-0.00383438;-0.000148873;-2.04043;25.6578;0.829847;0.000357111;-0.00276285;-0.0320727;-0.00389197;-0.0219529;-0.0351022;0.0415842;-7.09813;-0.00022411;4.26212e-05;0.000212532;0.000216654;-0.000228231;0.000222443;1.05447;0.94834;0.000256884;0.00029659;0.949273;1.05344;38.6404;83.6404;0.00052894;-0.000224138;-0.000154979;0.000240135;0.000212521;0.00108062;-3.91315e-05;0;0.0134843;-0.00420038;-0.0221626;-0.0687454;0.0723516;-6.24924;4.0944e-05;4.2864e-06;0.00022549;0.00022559;4.08444e-05;9.23726e-05;-0.181578;-5.50729;0.000138796;0.000123163;-5.52314;-0.181056;128.029;173.029;0.00114262;4.07231e-05;0.000673328;-0.000664632;0.000225263;0.000294523;-0.00282341;0;0.0217018;-0.0113125;2.27811
14000;15;25.7524;-0.00358684;-0.000139262;-2.03958;25.6582;0.826868;0.0012093;-0.00235049;-0.035051;-0.00335691;-0.0231273;-0.0370526;0.0438068;-7.10008;-0.000209861;0.00023072;0.000382126;0.000461424;-0.000289159;0.000375291;0.549194;1.82085;0.000437137;0.000500388;1.59574;0.626667;32.5321;77.5321;0.00111196;-0.000210017;-0.000142816;0.000604034;0.000382142;0.00127092;0.000738015;0;0.0156586;-0.00279027;-0.0234089;-0.0727662;0.0764898;-6.25326;5.72732e-06;-4.98793e-06;0.000240978;0.000241084;5.62161e-06;0.000117731;;;0.000158882;0.000156975;;;129.368;174.368;0.00107241;5.59634e-06;0.000501988;-0.000511845;0.000240852;-0.000471882;-0.00288556;0;0.0224232;-0.011392;2.28519
15000;16;25.7526;-0.00339694;-0.000131889;-2.03783;25.6585;0.825778;0.00296136;-0.00198555;-0.0361417;-0.00239818;-0.0244182;-0.039109;0.0461684;-7.10213;-0.000310477;0.000149287;0.000319628;0.000353207;-0.000344057;0.000348632;0.971371;1.02947;0.000402577;0.000464843;1.0266;0.974093;32.7283;77.7283;0.000995188;-0.000310579;-0.000178094;0.000476461;0.000319623;0.00119092;0.000556088;0;0.0133352;-0.00123595;-0.0249569;-0.0755815;0.0796048;-6.25608;-1.14089e-05;1.29537e-05;0.000324755;0.000325253;-1.19073e-05;0.00016858;0.0351308;28.465;0.000220912;0.000224774;27.3154;0.0366094;126.442;171.442;0.00123769;-1.16419e-05;0.000708933;-0.000682792;0.000324504;0.000157339;-0.00155739;0;0.0193635;-0.0112425;2.28864
16000;17;25.7537;-0.00230178;-8.93687e-05;-2.03768;25.6596;0.82688;0.00310752;-0.000910267;-0.0350396;-0.00239421;-0.0246909;-0.0440331;0.05054;-7.10706;-0.000442956;0.000132286;0.000566221;0.000583273;-0.000460008;0.000521641;0.782302;1.27828;0.000603739;0.000695521;1.26796;0.788667;42.2161;87.2161;0.000559806;-0.00044308;-0.000252208;0.000516393;0.000566198;0.00259661;-0.00106235;0;0.0139189;-0.000268053;-0.0257344;-0.0824591;0.0863819;-6.26295;-6.22222e-05;6.96144e-05;0.000281383;0.000294951;-7.57903e-05;0.000185371;0.22113;4.52223;0.000226171;0.000247161;3.89167;0.256959;117.787;162.787;0.00184711;-6.23125e-05;0.000570008;-0.000430607;0.000281223;-0.00175334;-0.00278154;0;0.0186375;-0.0110743;2.29924
17000;18;25.7516;-0.0043442;-0.000168668;-2.03637;25.6578;0.822901;0.00442264;-0.00272784;-0.0390186;-0.00198131;-0.0242438;-0.0483829;0.0541535;-7.11141;-0.00061962;-9.87422e-05;0.000493958;0.000502646;-0.000628307;0.000565477;1.2544;0.797196;0.000654298;0.000753969;0.8;1.25;44.9787;89.9787;0.00067123;-0.000619647;-0.000451334;0.000253457;0.000493861;0.00193269;-9.49716e-05;0;0.0147263;0.00159827;-0.0256897;-0.0872244;0.0909429;-6.26772;1.27943e-05;7.71363e-05;0.000326903;0.000344823;-5.1259e-06;0.000174974;-0.0391378;-25.5507;0.000231609;0.000233299;;;111.728;156.728;0.00157365;1.2725e-05;0.00053463;-0.000380214;0.000326763;-0.000279433;-0.00215708;0;0.0217726;-0.0112008;2.30184
18000;19;25.7543;-0.00163331;-6.34149e-05;-2.03314;25.6607;0.826401;0.00765201;0.000136554;-0.0355187;-0.00156542;-0.0259793;-0.0503176;0.0566501;-7.11334;-0.000390921;2.20349e-05;0.000438156;0.000438741;-0.000391506;0.000415123;0.892195;1.12083;0.000479602;0.000553498;1.12065;0.892339;44.8434;89.8434;0.00115944;-0.000391055;-0.000476173;0.00051983;0.000438043;0.00142411;-0.000518271;0;0.016113;0.00434456;-0.0282053;-0.0895923;0.0940277;-6.26625;-0.000102315;0.000114582;0.000220093;0.000256666;-0.000138889;0.000197777;0.464875;2.15112;0.000231723;0.000263703;1.848;0.541126;110.942;155.942;0.00182903;-0.00010232;0.000375841;-0.000146593;0.000220029;-0.00114211;0.000992967;0;0.0209071;-0.0112423;2.30766
19000;20;25.7555;-0.000461961;-1.79361e-05;-2.03039;25.6619;0.831466;0.0103945;0.00136569;-0.0304532;0.000841306;-0.0254038;-0.0516603;0.0575747;-7.11469;-0.000480276;-8.74949e-05;0.000374404;0.00038327;-0.000489141;0.000436205;1.28277;0.779561;0.000504921;0.000581607;0.783557;1.27623;47.8774;92.8774;0.00111832;-0.000480365;-0.000606049;0.000430617;0.000374225;0.00186156;0.000464042;0;0.0124487;0.0109707;-0.0287555;-0.0878556;0.0930905;-6.26835;-0.000129965;0.0001276;0.000300351;0.000335342;-0.000164957;0.00025015;0.432711;2.31101;0.000294379;0.000333533;2.03291;0.491906;49.0002;94.0002;0.00164414;-0.000129984;2.11118e-05;0.000234043;0.000300359;0.00119563;-0.00238924;0;0.0207727;-0.0110913;2.31545
20000;21;25.7575;0.00156744;6.08573e-05;-2.02315;25.6644;0.83538;0.017641;0.00384766;-0.026539;0.00344273;-0.0255702;-0.0563113;0.0619406;-7.11934;-0.000511351;0.000169256;0.000580793;0.000606422;-0.00053698;0.000571701;0.880435;1.1358;0.000660549;0.000762268;1.12932;0.885488;37.5889;82.5889;0.00220195;-0.000511843;-0.000668485;0.00100608;0.000580584;-3.88063e-05;-0.000224868;0;0.0134442;0.0195253;-0.0312741;-0.0861755;0.0937311;-6.26667;-0.000169402;6.87028e-05;0.000151665;0.000165748;-0.000183486;0.000174617;1.11695;0.895293;0.000201717;0.000232823;0.90333;1.10702;32.9357;77.9357;0.0017676;-0.000169574;-0.000452853;0.000590092;0.000151565;0.00356424;-0.00273343;0;0.0184096;-0.0111461;2.32226
21000;22;25.7596;0.00366925;0.000142462;-2.01933;25.6667;0.838763;0.0214544;0.00614709;-0.0231566;0.00583677;-0.0263988;-0.0622024;0.067824;-7.12523;-0.000504038;-9.58624e-05;0.000554401;0.000563013;-0.000512651;0.000537832;0.909159;1.09992;0.000621261;0.000717109;1.09824;0.910549;50.8507;95.8507;0.00245035;-0.000504467;-0.00112331;0.0009305;0.000553775;0.000777099;0.000569012;0;0.0132318;0.0259877;-0.0331319;-0.0934804;0.102526;-6.27397;-8.80655e-05;0.000144515;7.60183e-05;0.000160156;-0.000172203;0.000166179;1.15848;0.863201;0.000191929;0.000221573;0.93004;1.07522;14.6191;59.6191;0.00162163;-8.86297e-05;-0.000783065;0.00107194;7.57221e-05;0.0062095;-0.0038551;0;0.0177326;-0.0110043;2.33011
22000;23;25.7595;0.00348885;0.000135458;-2.01689;25.6669;0.830682;0.0238995;0.0064211;-0.0312376;0.00760719;-0.0297849;-0.0614611;0.0687203;-7.12449;-0.00061017;-0.000184249;0.000831678;0.00085485;-0.000633343;0.000744096;0.733662;1.36303;0.000862375;0.000992128;1.34974;0.740882;54.9405;99.9405;0.00289835;-0.000610617;-0.00133291;0.000962756;0.000830807;0.00103319;-0.000777783;0;0.0151146;0.031618;-0.0365132;-0.098104;0.109349;-6.2786;5.8083e-05;7.5511e-05;2.65211e-05;0.000119444;-3.48404e-05;7.71424e-05;-2.19007;-0.456606;9.34341e-05;0.000102857;3.42834;0.291687;175.046;40.046;0.00274407;5.71353e-05;-0.00122779;0.00137886;2.57702e-05;0.00571895;-0.00194005;0;0.021072;-0.0109487;2.33716
23000;24;25.7611;0.00516756;0.000200635;-2.01235;25.6691;0.826735;0.02844;0.00858964;-0.0351843;0.00881104;-0.0320378;-0.066546;0.0743803;-7.12957;-0.000556093;-8.22678e-05;0.00120867;0.00121249;-0.000559919;0.000886206;0.460088;2.1735;0.00104617;0.00118161;2.16548;0.461792;54.3469;99.3469;0.00359493;-0.000556927;-0.00146101;0.00129404;0.0012076;8.57775e-05;-0.00113061;0;0.0133641;0.0379798;-0.0396581;-0.111197;0.124016;-6.29169;-3.86733e-05;0.000156371;-1.17392e-05;0.000131744;-0.000182156;0.00015695;-3.29439;-0.303547;0.000182007;0.000209266;0.723246;1.38266;2.04179;47.0418;0.00344821;-4.02583e-05;-0.00147454;0.00178724;-1.28141e-05;0.00696289;-0.00186811;0;0.0244834;-0.0111982;2.34405
24000;25;25.7569;0.000908269;3.52644e-05;-2.00846;25.6656;0.811095;0.0323287;0.0051187;-0.0508238;0.0107448;-0.0355705;-0.069008;0.0783761;-7.13203;-0.000614808;1.67634e-05;0.00152856;0.00152869;-0.000614939;0.00107182;0.402213;2.48624;0.00127456;0.00142909;2.48593;0.402264;52.4297;97.4297;0.00369805;-0.000616153;-0.00160976;0.00163981;0.00152727;-0.000464292;0.00123042;0;0.0126359;0.0442726;-0.042091;-0.122961;0.1373;-6.30346;-9.9257e-05;0.000182144;-9.07676e-05;8.71812e-05;-0.000277206;0.000182194;-1.09353;-0.914471;0.000219708;0.000242925;0.3145;3.17965;178.552;43.5524;0.00396057;-0.0001003;-0.00109134;0.00145562;-9.13466e-05;0.00551187;-0.00111039;0;0.0245349;-0.0107559;2.35188
25000;26;25.755;-0.000939023;-3.64585e-05;-2.00426;25.6643;0.805894;0.0365331;0.0037574;-0.0560255;0.0114008;-0.0387925;-0.0679625;0.0790806;-7.13099;-0.000403892;9.06574e-05;0.000536008;0.000544673;-0.000412557;0.000478615;0.753519;1.32711;0.000554409;0.000638153;1.32024;0.75744;40.6898;85.6898;0.0039744;-0.000405457;-0.00159136;0.00177109;0.000534747;-0.000668987;0.00295816;0;0.0119018;0.0478839;-0.0442397;-0.126701;0.142489;-6.3072;-0.000143753;0.000174966;-0.000127536;3.95091e-05;-0.000310798;0.000175154;-1.12716;-0.887185;0.000221546;0.000233538;0.127122;7.86649;178.387;43.3867;0.00429614;-0.000144839;-0.00113366;0.00148357;-0.000128163;0.00502501;-0.000994858;0;0.0237136;-0.0109783;2.3594
26000;27;25.7547;-0.00131062;-5.08859e-05;-2.00542;25.6638;0.807311;0.0353727;0.00324929;-0.054608;0.0108501;-0.0390302;-0.0695657;0.0805014;-7.13259;-0.000408792;4.01196e-05;0.000860461;0.000861728;-0.000410059;0.000635894;0.475084;2.10489;0.000749543;0.000847858;2.10148;0.475856;47.0532;92.0532;0.00351939;-0.000410262;-0.00163678;0.00171489;0.000859124;0.000467286;0.00151977;0;0.0129482;0.0471401;-0.0446741;-0.127743;0.143304;-6.30824;-0.000172548;0.000125021;-9.49593e-05;-2.85146e-06;-0.000264656;0.000130902;-1.81707;-0.550336;0.000175494;0.000174536;;;5.39751;50.3975;0.00380443;-0.000173389;-0.00105292;0.00130287;-9.55058e-05;0.00517718;-0.00112862;0;0.0233089;-0.0107597;2.36541
27000;28;25.754;-0.00197865;-7.68228e-05;-2.00545;25.6632;0.803567;0.0353384;0.00269374;-0.0583525;0.0115361;-0.0411269;-0.0700714;0.082064;-7.1331;-0.000442477;0.000275938;0.00109068;0.00113883;-0.000490628;0.000814729;0.405689;2.46494;0.000965262;0.00108631;2.32117;0.430817;40.7182;85.7182;0.00391717;-0.000444271;-0.00136446;0.00191383;0.00108979;0.000175736;0.00218545;0;0.012179;0.047736;-0.0464213;-0.131306;0.147225;-6.3118;-7.69482e-05;0.000175272;-9.97947e-06;0.000134978;-0.000221906;0.000178442;;;0.000208075;0.000237923;0.608268;1.64401;4.25214;49.2521;0.00394415;-7.76993e-05;-0.000887584;0.00123806;-1.0358e-05;0.0046223;-0.000543393;0;0.0227883;-0.0106519;2.3743
