Time;Image index (Image index);Distance L(t) (Extensometer 1);Change in distance (Extensometer 1);Strain - RC (Extensometer 1);Distance x L(t) (Extensometer 1);Distance y L(t) (Extensometer 1);Distance z L(t) (Extensometer 1);Change in distance x (Extensometer 1);Change in distance y (Extensometer 1);Change in distance z (Extensometer 1);X-displacement (Strain Gauge 1);Y-displacement (Strain Gauge 1);Z-displacement (Strain Gauge 1);Displacement (Strain Gauge 1);Height (Strain Gauge 1);Exx - RC (Strain Gauge 1);Exy - RC (Strain Gauge 1);Eyy - RC (Strain Gauge 1);Max. principal strain - RC (Strain Gauge 1);Min. principal strain - RC (Strain Gauge 1);Max. shear strain - RC (Strain Gauge 1);Poisson ratio -Exx/Eyy (Strain Gauge 1);Poisson ratio -Eyy/Exx (Strain Gauge 1);Von Mises - RC (Strain Gauge 1);Tresca - RC (Strain Gauge 1);Poisson ratio -strain max/min (Strain Gauge 1);Poisson ratio -strain min/max (Strain Gauge 1);Max. strain angle (Strain Gauge 1);Max. shear angle (Strain Gauge 1);Vorticity-z (Strain Gauge 1);du/dx (Strain Gauge 1);du/dy (Strain Gauge 1);dv/dx (Strain Gauge 1);dv/dy (Strain Gauge 1);dw/dx (Strain Gauge 1);dw/dy (Strain Gauge 1);Ezz plane stress state (Strain Gauge 1);Stereo reconstruction error (Strain Gauge 1);X-displacement (Strain Gauge 2);Y-displacement (Strain Gauge 2);Z-displacement (Strain Gauge 2);Displacement (Strain Gauge 2);Height (Strain Gauge 2);Exx - RC (Strain Gauge 2);Exy - RC (Strain Gauge 2);Eyy - RC (Strain Gauge 2);Max. principal strain - RC (Strain Gauge 2);Min. principal strain - RC (Strain Gauge 2);Max. shear strain - RC (Strain Gauge 2);Poisson ratio -Exx/Eyy (Strain Gauge 2);Poisson ratio -Eyy/Exx (Strain Gauge 2);Von Mises - RC (Strain Gauge 2);Tresca - RC (Strain Gauge 2);Poisson ratio -strain max/min (Strain Gauge 2);Poisson ratio -strain min/max (Strain Gauge 2);Max. strain angle (Strain Gauge 2);Max. shear angle (Strain Gauge 2);Vorticity-z (Strain Gauge 2);du/dx (Strain Gauge 2);du/dy (Strain Gauge 2);dv/dx (Strain Gauge 2);dv/dy (Strain Gauge 2);dw/dx (Strain Gauge 2);dw/dy (Strain Gauge 2);Ezz plane stress state (Strain Gauge 2);Stereo reconstruction error (Strain Gauge 2);Load ADC 1 channel 1;Position ADC 1 channel 2
9000.03;10;26.291;0.00039511;1.50286e-05;-2.01105;26.206;-0.64702;-0.00618461;-0.00112555;-0.0439423;-0.0069144;-0.0159674;-0.0197936;0.0263543;-5.88417;0.00045442;-0.000390709;-0.000234185;0.000630884;-0.000410649;0.000520767;1.94043;0.51535;0.000605794;0.000694355;1.53631;0.650912;14.4621;59.4621;0.000678585;0.0004541;0.000107959;-0.000889721;-0.000234115;-0.00348159;0.00420424;0;0.0168312;-0.0149762;-0.0153941;-0.0399054;0.0453179;-6.62262;-0.00024907;0.000571879;-0.00010931;0.000396943;-0.000755323;0.000576133;-2.27857;-0.438871;0.000675902;0.000768177;0.525527;1.90285;103.206;148.206;-0.00159561;-0.000248909;0.00107901;6.48146e-05;-0.000109728;0.00770774;0.00218246;0;0.0307321;-0.00930739;0.280497
10000;11;26.2889;-0.00167321;-6.36429e-05;-2.0117;26.2039;-0.647721;-0.00683962;-0.00326819;-0.0446437;-0.00657346;-0.0171768;-0.012694;0.0223471;-5.87707;0.000475021;-0.000258245;-0.000346783;0.000549435;-0.000421197;0.000485316;1.36979;0.730037;0.000562022;0.000647088;1.30446;0.7666;25.4683;70.4683;0.000343503;0.000474744;0.00027144;-0.000788367;-0.000346787;-0.00354978;0.00452835;0;0.0121767;-0.0147737;-0.0149162;-0.0345757;0.0404504;-6.61729;-0.000191552;0.000612142;-0.000101872;0.00046707;-0.000760494;0.000613782;-1.88032;-0.531823;0.000715452;0.000818376;0.614167;1.62822;98.2209;143.221;-0.00139818;-0.000191367;0.00128661;-6.22623e-05;-0.000102512;0.0072814;0.00318118;0;0.028521;-0.00922331;0.288032
11000;12;26.2896;-0.000983188;-3.73969e-05;-2.0126;26.2046;-0.641848;-0.00773495;-0.00250015;-0.0387703;-0.00589541;-0.0145018;-0.0146098;0.0214127;-5.87898;0.000472427;-0.000217847;-0.000265348;0.00053195;-0.00032487;0.00042841;1.78041;0.561669;0.000499478;0.000571213;1.63742;0.610716;23.708;68.708;0.000530512;0.000472202;0.000268864;-0.000704917;-0.00026536;-0.00392389;0.00393536;0;0.01058;-0.0145178;-0.0132266;-0.0320409;0.037581;-6.61475;-0.000176274;0.000629799;-0.000115335;0.000484731;-0.00077634;0.000630535;-1.52837;-0.654293;0.000734539;0.000840714;0.62438;1.60159;100.439;145.439;-0.00212909;-0.000176093;0.00107534;0.000184285;-0.000115715;0.00936382;0.00233007;0;0.0297416;-0.00926773;0.292098
12000;13;26.2898;-0.00086287;-3.28205e-05;-2.01201;26.2048;-0.63984;-0.00714608;-0.00228512;-0.0367625;-0.00654676;-0.0114281;-0.0170674;0.0215583;-5.88144;0.000250114;-0.000491688;-0.00014691;0.000581851;-0.000478647;0.000530249;1.70249;0.587373;0.000613244;0.000706998;1.21562;0.822629;8.49438;53.4944;0.000336793;0.000249647;0.000100405;-0.00108401;-0.000146794;-0.00259507;0.00411594;0;0.0101142;-0.014954;-0.0111036;-0.0326322;0.0375735;-6.61535;-0.000200146;0.000691469;-3.90113e-05;0.000576569;-0.000815726;0.000696147;-5.13048;-0.194914;0.000807785;0.000928196;0.706816;1.41479;98.3594;143.359;-0.00226092;-0.000199907;0.00136333;1.97122e-05;-3.97016e-05;0.0103667;0.00352454;0;0.0271085;-0.00921161;0.297727
13000;14;26.2894;-0.00118043;-4.48991e-05;-2.01352;26.2043;-0.642301;-0.00866023;-0.00278022;-0.0392236;-0.00619579;-0.0116291;-0.0147442;0.0197741;-5.87912;0.000381919;-0.000231871;-0.0002556;0.000457332;-0.000331013;0.000394172;1.49421;0.669252;0.000457095;0.000525563;1.38161;0.723791;23.1205;68.1205;0.000432454;0.000381702;0.000234342;-0.000698382;-0.0002556;-0.00372618;0.00371189;0;0.0128599;-0.0146732;-0.0109997;-0.0317494;0.036665;-6.61446;-0.000172023;0.000663561;-7.62756e-05;0.000541136;-0.000789435;0.000665286;-2.25528;-0.443403;0.000772651;0.000887048;0.685473;1.45885;98.1229;143.123;-0.00204956;-0.000171807;0.0012409;8.62765e-05;-7.68254e-05;0.00968553;0.00316463;0;0.0289622;-0.00912827;0.302576
14000;15;26.2902;-0.000403384;-1.53433e-05;-2.01286;26.2053;-0.636935;-0.00799335;-0.00181845;-0.0338576;-0.00645133;-0.0135392;-0.00664675;0.0164045;-5.87102;0.000403361;-0.00055218;-0.000570049;0.000652716;-0.000819404;0.00073606;0.70759;1.41325;0.000851743;0.000981414;0.796574;1.25538;24.9704;69.9704;0.000380012;0.000402902;1.03289e-06;-0.00110593;-0.000569896;-0.00342718;0.00463097;0;0.0150253;-0.0148202;-0.0117691;-0.024319;0.0308151;-6.60703;-8.61867e-05;0.000707403;-5.64042e-06;0.000662635;-0.000754462;0.000708549;;;0.000818734;0.000944731;0.878288;1.13858;93.4289;138.429;-0.00226918;-8.59366e-05;0.00143309;-1.82263e-05;-6.41708e-06;0.0101704;0.0023902;0;0.0295608;-0.00942729;0.309643
15000;16;26.2898;-0.000786525;-2.99166e-05;-2.01276;26.2049;-0.638818;-0.00790013;-0.0022415;-0.0357404;-0.00667136;-0.0117544;-0.0101527;0.0169041;-5.87453;0.000512648;-6.16274e-05;4.41494e-05;0.000520619;3.61784e-05;0.00024222;-11.6117;-0.0861202;0.000335671;0.000322961;-14.3903;-0.0694911;23.1077;68.1077;-7.20087e-06;0.000512492;0.000439939;-0.000563429;4.40545e-05;-0.00359309;0.00387282;0;0.0184227;-0.0151221;-0.0113075;-0.0254508;0.0316904;-6.60816;-0.000148821;0.000682199;-4.67701e-05;0.000586309;-0.0007819;0.000684105;-3.18196;-0.314271;0.000792622;0.00091214;0.749852;1.3336;96.2246;141.225;-0.00230374;-0.000148588;0.0013616;2.87183e-06;-4.74644e-05;0.00934919;0.00286116;0;0.0341847;-0.00913466;0.317219
16000;17;26.29;-0.000660124;-2.51087e-05;-2.01204;26.2051;-0.638394;-0.00717579;-0.00204875;-0.0353171;-0.00724968;-0.010625;-0.015908;0.0204577;-5.88028;0.000495038;-0.000446557;-0.000125784;0.000728473;-0.000359218;0.000543846;3.93563;0.254089;0.000639928;0.000725127;2.02794;0.493112;8.03519;53.0352;0.000484179;0.000494646;9.82195e-05;-0.000991672;-0.000125689;-0.00243323;0.00470853;0;0.0107659;-0.0153838;-0.0104725;-0.0298925;0.0352121;-6.61261;-9.83986e-05;0.000667545;-3.74212e-05;0.000600331;-0.000736151;0.000668241;-2.62948;-0.380303;0.000772945;0.000890988;0.8155;1.22624;94.2492;139.249;-0.00225148;-9.81758e-05;0.00132445;1.06816e-05;-3.80755e-05;0.010195;0.00299794;0;0.0274738;-0.00929222;0.324216
17000;18;26.2899;-0.000704687;-2.68038e-05;-2.01186;26.205;-0.640976;-0.00699383;-0.00214249;-0.0378983;-0.00723182;-0.0100421;-0.0222579;0.0254668;-5.88663;0.000552448;-0.000233786;-0.000204458;0.000618835;-0.000270845;0.00044484;2.70201;0.370094;0.000526592;0.00059312;2.28483;0.437669;19.5329;64.5329;-6.19061e-05;0.000552207;0.000265305;-0.000733256;-0.000204466;-0.00294666;0.00310274;0;0.0101403;-0.0155353;-0.0105417;-0.0368592;0.0413652;-6.61957;-0.000182189;0.000677484;-5.84045e-05;0.000560008;-0.000800602;0.000680305;-3.11943;-0.320571;0.000789632;0.000907073;0.699484;1.42963;97.7404;142.74;-0.00217894;-0.00018196;0.00134075;1.42966e-05;-5.90739e-05;0.00915726;0.00333785;0;0.0276695;-0.00911949;0.331439
18000;19;26.2908;0.000203471;7.73929e-06;-2.01167;26.2058;-0.64425;-0.00680655;-0.00129731;-0.0411727;-0.00647805;-0.0140875;-0.0158184;0.0221505;-5.88019;0.000571678;-0.000473555;-0.000462496;0.000755757;-0.000646575;0.000701166;1.23607;0.809014;0.000810454;0.000934888;1.16886;0.855532;20.4875;65.4875;0.000736169;0.000571339;3.32589e-06;-0.00095093;-0.000462384;-0.00391114;0.00415586;0;0.0122859;-0.0144662;-0.0131533;-0.0330649;0.0384132;-6.61578;-0.000194382;0.000617406;-9.70967e-05;0.00047358;-0.000765058;0.000619319;-2.00194;-0.499515;0.000721698;0.000825758;0.619011;1.61548;99.8412;144.841;-0.00182603;-0.000194194;0.00115406;8.08045e-05;-9.7572e-05;0.00782307;0.00265659;0;0.0284476;-0.00890308;0.33854
19000;20;26.2906;2.89581e-05;1.10146e-06;-2.01059;26.2058;-0.642135;-0.00572739;-0.00133767;-0.0390581;-0.00600883;-0.0141339;-0.0166605;0.0226593;-5.88103;0.000393731;-0.000352115;-0.000104753;0.00057589;-0.000286912;0.000431401;3.75865;0.266053;0.000507367;0.000575201;2.0072;0.498207;9.94299;54.943;0.000337685;0.000393409;0.00017266;-0.000877152;-0.000104706;-0.00285171;0.00432793;0;0.00990752;-0.0140862;-0.0132904;-0.0353551;0.0403118;-6.61807;-0.000159065;0.000649474;-9.30676e-05;0.000524245;-0.000776378;0.000650311;-1.70914;-0.58509;0.000755603;0.000867082;0.675245;1.48094;97.4083;142.408;-0.00179816;-0.000158856;0.00124639;5.26001e-05;-9.36335e-05;0.00884334;0.00192677;0;0.0290368;-0.0086567;0.346257
20000;21;26.2889;-0.00167764;-6.38112e-05;-2.01073;26.2038;-0.651922;-0.00586518;-0.00330201;-0.0488447;-0.00662175;-0.0167611;-0.0155365;0.0237942;-5.87991;0.000594514;-0.000439413;-0.000221123;0.000786196;-0.000412804;0.0005995;2.68862;0.371938;0.000703343;0.000799333;1.90453;0.525065;10.2285;55.2285;0.000668758;0.000594213;1.35304e-05;-0.000892727;-0.000221026;-0.00342444;0.00413507;0;0.010522;-0.0145232;-0.0155431;-0.0357752;0.0416218;-6.61849;-0.000223429;0.000571919;-9.55496e-05;0.000415993;-0.000734971;0.000575482;-2.33835;-0.427651;0.000672962;0.000767309;0.565999;1.76679;101.682;146.682;-0.00125426;-0.000223267;0.00109356;5.0344e-05;-9.59841e-05;0.00749119;0.00221003;0;0.0294203;-0.00855617;0.353541
21000;22;26.29;-0.000654302;-2.48873e-05;-2.01118;26.2048;-0.652758;-0.00631723;-0.00233086;-0.0496809;-0.00572584;-0.016914;-0.0180513;0.0253913;-5.88243;0.000577399;-0.000525453;-0.000494527;0.000792007;-0.000709135;0.000750571;1.16758;0.856474;0.000867125;0.00100076;1.11686;0.895365;20.0098;65.0098;0.000777142;0.000577083;-9.81135e-05;-0.00095325;-0.000494394;-0.00390722;0.00581396;0;0.0116893;-0.0142566;-0.0157279;-0.0403392;0.0455837;-6.62305;-0.000281097;0.000601633;-0.000166907;0.000380334;-0.000828338;0.000604336;-1.68416;-0.593768;0.000713627;0.000805782;0.459153;2.17792;104.257;149.257;-0.000930619;-0.000280919;0.00112657;7.67576e-05;-0.00016736;0.00664376;0.00226525;0;0.0301606;-0.00803141;0.360305
22000;23;26.2898;-0.000818376;-3.11281e-05;-2.01116;26.2046;-0.654198;-0.00629875;-0.00252995;-0.0511204;-0.00716596;-0.0208568;-0.0119638;0.0250896;-5.87634;0.000568796;-0.000272368;-0.000100337;0.000665645;-0.000197186;0.000431415;5.66887;0.176402;0.000522056;0.00057522;3.37573;0.296233;13.1024;58.1024;0.000996071;0.000568526;0.000238374;-0.000783452;-0.000100328;-0.00531038;0.00476529;0;0.0116368;-0.0152836;-0.0183426;-0.038594;0.0453821;-6.62131;-0.000160809;0.000557738;-0.000191692;0.000381701;-0.000734202;0.000557951;-0.838894;-1.19205;0.000654894;0.000743935;0.519885;1.9235;97.2343;142.234;-0.0009435;-0.000160655;0.00116943;-5.39778e-05;-0.00019222;0.00694984;0.0029688;0;0.030786;-0.00775396;0.366606
23000;24;26.2887;-0.00187044;-7.11449e-05;-2.01102;26.2033;-0.664207;-0.00615526;-0.00382622;-0.0611295;-0.00784067;-0.0200811;-0.017565;0.0278075;-5.88194;0.000488219;-0.000511655;-0.000422919;0.000717729;-0.00065243;0.000685079;1.1544;0.866249;0.000791361;0.000913439;1.10009;0.909019;18.7135;63.7135;0.000806965;0.000487897;-7.16374e-05;-0.000952073;-0.000422791;-0.00397191;0.00443927;0;0.0151744;-0.0164185;-0.018141;-0.0456142;0.0517621;-6.62833;-0.000172713;0.000525194;-9.12675e-05;0.000394781;-0.000658761;0.000526771;-1.89238;-0.528435;0.000614594;0.000702361;0.599277;1.66868;98.6577;143.658;-0.00105697;-0.000172576;0.00110157;-5.11319e-05;-9.17364e-05;0.0055203;0.00361731;0;0.0349688;-0.00764868;0.369892
24000;25;26.2896;-0.00102595;-3.90235e-05;-2.01077;26.2044;-0.654155;-0.00590799;-0.00270714;-0.0510773;-0.0080937;-0.0199588;-0.0180255;0.0280852;-5.8824;0.000532316;-0.000432593;-5.38906e-05;0.000761751;-0.000283326;0.000522538;9.87771;0.101238;0.000624095;0.000696718;2.68861;0.37194;5.78555;50.7856;0.000776281;0.0005319;0.000143907;-0.00100943;-5.38074e-05;-0.00472566;0.00552292;0;0.0226035;-0.0169454;-0.0181285;-0.0420578;0.0488328;-6.62477;-0.000143856;0.000614478;-0.000308004;0.000394005;-0.000845865;0.000619935;-0.467057;-2.14106;0.000731514;0.00082658;0.465802;2.14684;96.2506;141.251;-0.0009239;-0.000143667;0.00123085;-1.99633e-06;-0.000308573;0.00655397;0.00387168;0;0.0357303;-0.00751379;0.37824
25000;26;26.2918;0.00114809;4.3669e-05;-2.01178;26.2065;-0.653615;-0.0069125;-0.000589654;-0.0505374;-0.00882835;-0.0171897;-0.0254367;0.0319445;-5.88981;0.000630151;-0.000504926;-0.000437474;0.000831122;-0.000638445;0.000734783;1.44043;0.694237;0.000850882;0.000979711;1.30179;0.768172;17.5323;62.5323;0.000712552;0.0006298;-3.22604e-05;-0.000978097;-0.000437347;-0.00390274;0.00491896;0;0.0193349;-0.0179721;-0.0176907;-0.0465546;0.0529461;-6.62927;-0.000176186;0.000540269;-0.000273234;0.000317734;-0.000767154;0.000542444;-0.644816;-1.55083;0.000644026;0.000723259;0.414173;2.41445;97.5664;142.566;-0.00101732;-0.000176042;0.00114821;-6.77338e-05;-0.000273747;0.00623832;0.00237587;0;0.0338412;-0.00769346;0.383202
26000;27;26.2893;-0.00132106;-5.02485e-05;-2.01221;26.2039;-0.658959;-0.00734615;-0.00323399;-0.0558821;-0.00895246;-0.0191605;-0.0187229;0.0282456;-5.8831;0.000590613;-0.00028862;-0.000341339;0.000672756;-0.000423482;0.000548119;1.73028;0.577941;0.000638344;0.000730826;1.58863;0.629474;21.432;66.432;0.001218;0.000590378;0.000165254;-0.000742916;-0.000341311;-0.00533597;0.00527179;0;0.010397;-0.0175041;-0.0178931;-0.0434029;0.0501036;-6.62612;-0.000184857;0.000563485;-0.000239376;0.000352027;-0.00077626;0.000564144;-0.772246;-1.29492;0.000666589;0.000752191;0.453491;2.20512;96.9156;141.916;-0.00132964;-0.000184709;0.00127396;-0.000147033;-0.000240029;0.00726926;0.00335852;0;0.030065;-0.00755546;0.389951
