0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.000544588,0
0.002293503,0.011125979
0.003986384,0.047236035
0.00570904,0.083521297
0.007428557,0.119939357
0.009145159,0.156335692
0.010846312,0.192780813
0.012529111,0.229500095
0.014197519,0.272868574
0.015868905,0.336122513
0.017484351,0.429415147
0.019064132,0.577259262
0.020407245,0.830046177
0.021722112,1.409284115
0.022697082,3.080045383
0.023105736,10.06477293
0.023555326,30.88571422
0.024053373,60.33891805
0.024594438,90.512085
0.025171013,121.3579813
0.025781281,152.500529
0.02640553,183.7392375
0.027048349,214.4611409
0.027713537,244.8393148
0.028374033,275.0264079
0.029150522,303.8557536
0.03000689,323.0505574
0.030898783,338.6608887
0.031810772,352.4864909
0.032743106,365.1544597
0.033693373,377.3240153
0.034664371,388.8324382
0.035664229,397.7040202
0.036685991,403.4308268
0.03772043,407.4978841
0.038769293,410.7006023
0.039831328,413.3012288
0.040899639,415.5127767
0.041971383,417.43986
0.043049874,419.1628418
0.044132366,420.7057292
0.045220265,422.1126303
0.0463059,423.4578043
0.047389841,424.7160238
0.048469386,425.8751221
0.049549193,426.9781088
0.050619226,428.0286052
0.051683917,429.0057373
0.052748551,429.911499
0.053802505,430.7732341
0.054845519,431.5859375
0.055887356,432.3544108
0.056924477,433.0946452
0.057960262,433.7870687
0.058994417,434.4457601
0.060021849,435.06604
0.061057653,435.6834717
0.062089987,436.2728678
0.063122516,436.8428548
0.064158254,437.3883871
0.065184398,437.9162191
0.066209049,438.4302978
0.066620874,438.9182943
